"city","site","variable","value","year"
"sewa","SEWA_N02_DRP1_AP19_OFF","B19113_001",263512.716810937,2
"sewa","SEWA_N02_PHN1_AP19_OFF","B19113_001",275098.51922663,2
"sewa","SEWA_N02_WCP1_AP19_OFF","B19113_001",64626.8910810031,2
"sewa","SEWA_N03_BGP1_AP19_OFF","B19113_001",123566.612364288,2
"sewa","SEWA_N03_IRP1_AP19_OFF","B19113_001",277793.642817957,2
"sewa","SEWA_N03_MGP1_AP19_OFF","B19113_001",62830.5382232009,2
"sewa","SEWA_N03_RVP1_AP19_OFF","B19113_001",331995.590711236,2
"sewa","SEWA_N04_HFW1_AP19_OFF","B19113_001",129319.967258296,2
"sewa","SEWA_N04_JBP1_AP19_OFF","B19113_001",69167.9414710526,2
"sewa","SEWA_N05_NRP1_AP19_OFF","B19113_001",102936.971265787,2
"sewa","SEWA_N05_SVP1_AP19_OFF","B19113_001",49312.4243180164,2
"sewa","SEWA_N06_MBC1_AP19_OFF","B19113_001",49419.3773575866,2
"sewa","SEWA_N06_SWD1_AP19_OFF","B19113_001",53980.6495370095,2
"sewa","SEWA_N07_FRD1_AP19_OFF","B19113_001",12740.3881449052,2
"sewa","SEWA_N07_RHF1_AP19_OFF","B19113_001",14780.9820980174,2
"sewa","SEWA_N07_RWP1_AP19_OFF","B19113_001",23145.0934089531,2
"sewa","SEWA_N08_DOS1_AP19_OFF","B19113_001",5707.45465862501,2
"sewa","SEWA_S01_TMP1_AP19_OFF","B19113_001",33348.3079951077,2
"sewa","SEWA_S02_DWP1_AP19_OFF","B19113_001",38283.9408146832,2
"sewa","SEWA_S02_MSR1_AP19_OFF","B19113_001",114429.648710782,2
"sewa","SEWA_S02_MWP1_AP19_OFF","B19113_001",61672.2367756445,2
"sewa","SEWA_S02_WDG1_AP19_OFF","B19113_001",55955.2535202809,2
"sewa","SEWA_S03_HCN1_AP19_OFF","B19113_001",27830.5632889715,2
"sewa","SEWA_S04_FGL1_AP19_OFF","B19113_001",31384.0117259432,2
"sewa","SEWA_S05_BRF1_AP19_OFF","B19113_001",23519.7947738,2
"sewa","SEWA_S06_MPO1_AP19_OFF","B19113_001",40915.0783699355,2
"sewa","SEWA_S06_TCC1_AP19_OFF","B19113_001",92471.3909515202,2
"sewa","SEWA_S07_TRN1_AP19_OFF","B19113_001",9396.06310613738,2
"sewa","SEWA_S08_TMF1_AP19_OFF","B19113_001",3128.66192449896,2
"tawa","B-TP","B19113_001",59648.384482507,2
"tawa","G-CBP1","B19113_001",49140.355867989,2
"tawa","G-CLP2","B19113_001",55471.9612068363,2
"tawa","G-FP1","B19113_001",68357.7164325949,2
"tawa","G-IP","B19113_001",40305.9794555935,2
"tawa","G-JP","B19113_001",93013.2892425187,2
"tawa","G-KP","B19113_001",98164.6262355335,2
"tawa","G-OTP","B19113_001",58899.2279335381,2
"tawa","G-SB","B19113_001",30167.7253617346,2
"tawa","G-SERA","B19113_001",39073.2642270278,2
"tawa","G-SP","B19113_001",35259.9729647413,2
"tawa","G-TNC2","B19113_001",47615.6139787774,2
"tawa","G-VP","B19113_001",86568.3650244561,2
"tawa","G-WLP2","B19113_001",74730.6580222617,2
"tawa","G-WP2","B19113_001",73056.1421912886,2
"tawa","P-BLP","B19113_001",42591.2900308132,2
"tawa","P-CCP","B19113_001",33212.3522947721,2
"tawa","P-CUP","B19113_001",121384.051672625,2
"tawa","P-DPV","B19113_001",12506.2114890051,2
"tawa","P-GP","B19113_001",96746.277625419,2
"tawa","P-GW1","B19113_001",17547.5968153485,2
"tawa","P-JCP","B19113_001",83965.9467614643,2
"tawa","P-LCC","B19113_001",37220.8464929119,2
"tawa","P-MCP","B19113_001",90719.398950203,2
"tawa","P-MKP2","B19113_001",70736.584632105,2
"tawa","P-OB","B19113_001",25765.2333614724,2
"tawa","P-OLT","B19113_001",350.152905083285,2
"tawa","P-OV2","B19113_001",953.44476002808,2
"tawa","P-PCNA1","B19113_001",129130.520057787,2
"tawa","P-PDP","B19113_001",25538.3082083388,2
"tawa","P-RP","B19113_001",39870.0261511956,2
"tawa","P-RT","B19113_001",47348.2415691307,2
"tawa","P-RWSR","B19113_001",591.723718467751,2
"tawa","P-SCP1","B19113_001",32296.22548931,2
"tawa","P-STP","B19113_001",82558.1481810256,2
"tawa","P-TE1","B19113_001",1185.39426812208,2
"tawa","P-TE2","B19113_001",1105.42586252212,2
"tawa","P-UCC","B19113_001",15189.7265707464,2
"tawa","P-UWT","B19113_001",81188.5844551795,2
"tawa","P-WBC","B19113_001",32993.6697692597,2
"tawa","P-WP","B19113_001",122219.197087106,2
"tawa","P-WWP","B19113_001",56189.9802996996,2
"phaz","1-01_AF14","B19113_001",152.6712672483,2
"phaz","1-02_EME","B19113_001",255.392627614701,2
"phaz","1-03_EMW","B19113_001",0,2
"phaz","1-04_J9","B19113_001",1147.2931156589,2
"phaz","1-05_MCS","B19113_001",7980.16479821682,2
"phaz","1-06_T21","B19113_001",21060.8455526846,2
"phaz","1-07_UMP","B19113_001",11180.6147462616,2
"phaz","1-08_V9","B19113_001",9808.70904624036,2
"phaz","1-09_W19","B19113_001",13774.1114226096,2
"phaz","1-10_GOAT","B19113_001",326.940627988815,2
"phaz","2-01_AF19","B19113_001",52213.1894258026,2
"phaz","2-02_E12","B19113_001",326.940627988812,2
"phaz","2-03_EMP","B19113_001",34.3057278858256,2
"phaz","2-04_I17","B19113_001",4806.07290473266,2
"phaz","2-05_MCN","B19113_001",6361.26558163163,2
"phaz","2-06_PWP","B19113_001",29206.8260418287,2
"phaz","2-07_SMW","B19113_001",11976.2135175105,2
"phaz","2-08_TONTO","B19113_001",152.671267248296,2
"phaz","2-09_U13","B19113_001",37354.0589227283,2
"phaz","2-10_WTM","B19113_001",326.940627988824,2
"phaz","3-01_AC16","B19113_001",9632.73511683664,2
"phaz","3-02_AVE35","B19113_001",16575.8913066235,2
"phaz","3-03_DBG","B19113_001",51886.69441165,2
"phaz","3-04_O17","B19113_001",26834.8002158387,2
"phaz","3-05_R10","B19113_001",88630.7743137352,2
"phaz","3-06_S9","B19113_001",53463.4953371911,2
"phaz","3-07_SME","B19113_001",45193.4136938485,2
"phaz","3-08_W18","B19113_001",45784.8015374254,2
"phaz","3-09_X12","B19113_001",114413.35267604,2
"phaz","3-10_Y10","B19113_001",71388.2346404848,2
"phaz","4-01_AB20","B19113_001",110571.113512652,2
"phaz","4-02_AE19","B19113_001",64760.3488626011,2
"phaz","4-03_R13","B19113_001",75052.9741116824,2
"phaz","4-04_RIO","B19113_001",22504.2782334676,2
"phaz","4-05_S14","B19113_001",71995.9115474983,2
"phaz","4-06_V16","B19113_001",47742.4682903104,2
"phaz","4-07_ASUW","B19113_001",89849.6143609064,2
"phaz","4-08_Z20","B19113_001",122286.517580011,2
"phaz","4-09_AA17","B19113_001",101830.578070396,2
"phaz","4-10_AC19","B19113_001",67933.6886478461,2
"phaz","5-01_AD18","B19113_001",69725.1647386862,2
"phaz","5-02_AB18","B19113_001",86071.5905112033,2
"phaz","5-03_R14","B19113_001",49403.919665034,2
"phaz","5-04_Y19","B19113_001",92959.3756531401,2
"phaz","5-05_T14","B19113_001",119554.943255496,2
"phaz","5-06_S16","B19113_001",71936.2936280898,2
"phaz","5-07_TYARD","B19113_001",28127.8428997118,2
"phaz","5-08_X18","B19113_001",86659.4128930135,2
"phaz","5-09_U17","B19113_001",155441.230572573,2
"phaz","5-10_V17","B19113_001",5547.69953493866,2
"phaz2","01_T01","B19113_001",152.671267248304,2
"phaz2","02_T02","B19113_001",152.671267248314,2
"phaz2","03_T03","B19113_001",152.671267248301,2
"phaz2","04_T04","B19113_001",152.671267248324,2
"phaz2","05_T05","B19113_001",152.671267248303,2
"phaz2","06_T06","B19113_001",152.671267248302,2
"phaz2","07_T07","B19113_001",152.671267248309,2
"phaz2","08_T08","B19113_001",152.671267248313,2
"phaz2","09_T09","B19113_001",256.429219554419,2
"phaz2","10_T10","B19113_001",359.752352253217,2
"phaz2","11_T11","B19113_001",335.378694965369,2
"phaz2","12_T12","B19113_001",367.605080162923,2
"phaz2","13_T13","B19113_001",255.867737489483,2
"phaz2","14_T14","B19113_001",312.609811250366,2
"phaz2","15_T15","B19113_001",432.505992355979,2
"phaz2","16_V01","B19113_001",18924.0874140059,2
"phaz2","17_V02","B19113_001",18347.1329987273,2
"phaz2","19_V04","B19113_001",15015.4410990355,2
"phaz2","20_V05","B19113_001",13577.6725803335,2
"phaz2","21_V06","B19113_001",32867.5218110244,2
"phaz2","22_V07","B19113_001",31857.7903664759,2
"phaz2","23_N01","B19113_001",8189.8185547965,2
"phaz2","24_N02","B19113_001",2226.02566087696,2
"phaz2","25_N03","B19113_001",4145.1842763478,2
"phaz2","26_V08","B19113_001",8261.79241184033,2
"phaz2","27_V09","B19113_001",13695.843091561,2
"phaz2","28_V10","B19113_001",18142.9093172432,2
"phaz2","29_N04","B19113_001",18181.3642348752,2
"phaz2","30_V11","B19113_001",21973.1948878926,2
"phaz2","31_V12","B19113_001",22052.5399315694,2
"phaz2","32_V13","B19113_001",20255.682856144,2
"phaz2","33_V14","B19113_001",18052.1866716119,2
"phaz2","34_N05","B19113_001",14182.2366218444,2
"phaz2","35_N06","B19113_001",13619.6848225886,2
"phaz2","36_N07","B19113_001",18252.9129748707,2
"phaz2","37_N08","B19113_001",14916.4902376582,2
"phaz2","38_N09","B19113_001",9004.37166359443,2
"phaz2","39_N10","B19113_001",9110.06063126613,2
"phaz2","40_N11","B19113_001",12351.8949874014,2
"phaz2","41_V15","B19113_001",30806.2402679057,2
"phaz2","42_V16","B19113_001",18879.6203309477,2
"phaz2","43_V17","B19113_001",16084.0708804134,2
"scut","BC_02","B19113_001",1643.71730598904,2
"scut","BC_03","B19113_001",1643.71730598912,2
"scut","BC_05","B19113_001",1643.71730598917,2
"scut","BC_07","B19113_001",1643.71730598935,2
"scut","BC_08","B19113_001",1643.71730598914,2
"scut","BC_09","B19113_001",1643.71730598924,2
"scut","BC_10","B19113_001",1643.71730598894,2
"scut","BC_11","B19113_001",1643.71730598908,2
"scut","BC_12","B19113_001",1643.71730598911,2
"scut","BC_14","B19113_001",1643.71730598898,2
"scut","BC_15","B19113_001",1643.71730598927,2
"scut","BC_17","B19113_001",1643.71730598913,2
"scut","BC_18.2019","B19113_001",1643.71730598911,2
"scut","BC_20","B19113_001",1643.71730598912,2
"scut","BC_21","B19113_001",1643.71730598924,2
"scut","BC_24.2019","B19113_001",1643.71730598936,2
"scut","BC_25","B19113_001",2618.79978678052,2
"scut","BC_26","B19113_001",3966.53919230034,2
"scut","BC_26.2019","B19113_001",3696.75152578932,2
"scut","BC_28.2019","B19113_001",1643.71730598938,2
"scut","BC_30.2019","B19113_001",1643.71730598909,2
"scut","BC_31","B19113_001",1643.71730598903,2
"scut","BC_33.2019","B19113_001",1643.71730598907,2
"scut","BC_34","B19113_001",1643.71730598911,2
"scut","BC_36","B19113_001",1643.71730598912,2
"scut","BC_37.2019","B19113_001",1643.71730598913,2
"scut","BC_38.2019","B19113_001",1643.71730598906,2
"scut","BC_40","B19113_001",1326.72495332758,2
"scut","BC_40.2019","B19113_001",1643.71730598914,2
"scut","BC_41","B19113_001",1643.71730598926,2
"scut","BC_42.2019","B19113_001",1332.41172478597,2
"scut","Big Cottonwood Regional Park Wetlands.2019","B19113_001",110876.263772419,2
"scut","Bonneville Golf Course.2019","B19113_001",126976.508469609,2
"scut","CC_02","B19113_001",19378.1762617828,2
"scut","CC_03","B19113_001",18623.5261960228,2
"scut","CC_05","B19113_001",19598.4122736377,2
"scut","CC_06.2019","B19113_001",19082.0311385212,2
"scut","CC_08","B19113_001",18355.7463170512,2
"scut","CC_09","B19113_001",12363.2442418582,2
"scut","CC_10","B19113_001",12415.0524385641,2
"scut","CC_13","B19113_001",11575.2135031368,2
"scut","CC_13.2019","B19113_001",1494.32255163945,2
"scut","CC_14.2019","B19113_001",5989.12798964197,2
"scut","Creekside Park.2019","B19113_001",68509.5492080277,2
"scut","Crestwood Park.2019","B19113_001",123114.113983935,2
"scut","DC_01","B19113_001",16839.5384224641,2
"scut","DC_03.2019","B19113_001",13738.0636926031,2
"scut","DD_01","B19113_001",94856.5574380634,2
"scut","DD_05.2019","B19113_001",86879.8402652107,2
"scut","DD_06.2019","B19113_001",81926.855908381,2
"scut","DD_07.2019","B19113_001",67541.7710621338,2
"scut","EM_01","B19113_001",15073.8953044731,2
"scut","EM_02","B19113_001",1494.32255163948,2
"scut","EM_03","B19113_001",1494.32255163946,2
"scut","EM_04","B19113_001",1494.32255163949,2
"scut","EM_05","B19113_001",1494.32255163961,2
"scut","EM_08","B19113_001",1494.32255163959,2
"scut","General Holm Park N.2019","B19113_001",44429.895608941,2
"scut","JR_02","B19113_001",11623.4634687367,2
"scut","JR_06.2019","B19113_001",74935.6686371908,2
"scut","JR_07","B19113_001",62924.619564174,2
"scut","JR_08","B19113_001",32313.4801286422,2
"scut","JR_09","B19113_001",21314.8782469195,2
"scut","JR_12.2019","B19113_001",26232.0507516775,2
"scut","JR_13.2019","B19113_001",39144.6351742469,2
"scut","JRP_02","B19113_001",31366.2113533405,2
"scut","LC_01","B19113_001",1643.71730598917,2
"scut","LC_02","B19113_001",1643.7173059893,2
"scut","LC_07","B19113_001",1643.7173059891,2
"scut","LC_09.2019","B19113_001",1643.71730598908,2
"scut","LC_12.2019","B19113_001",1619.20855103123,2
"scut","LC_13","B19113_001",1643.71730598904,2
"scut","LC_14","B19113_001",1643.71730598916,2
"scut","LC_15","B19113_001",1643.71730598897,2
"scut","LC_16.2019","B19113_001",1643.71730598897,2
"scut","LC_17","B19113_001",1643.71730598906,2
"scut","LC_18","B19113_001",1643.71730598893,2
"scut","LC_20","B19113_001",1643.71730598904,2
"scut","LC_22.2019","B19113_001",1640.96157400577,2
"scut","Little Confluence.2019","B19113_001",39276.986191163,2
"scut","Lost Lad.2019","B19113_001",16032.2602889694,2
"scut","MC_01","B19113_001",3879.40374570768,2
"scut","MC_02","B19113_001",3723.33450210521,2
"scut","MC_06","B19113_001",1505.81027365746,2
"scut","MC_08","B19113_001",3925.44205313467,2
"scut","MC_09.2019","B19113_001",6040.67130509065,2
"scut","MC_10","B19113_001",6040.67130508975,2
"scut","MC_11","B19113_001",4805.78546258334,2
"scut","MC_12","B19113_001",3964.82400721942,2
"scut","MC_14","B19113_001",4159.95111990838,2
"scut","MC_15","B19113_001",3652.42565580412,2
"scut","MC_17","B19113_001",3529.71936021605,2
"scut","MC_18","B19113_001",4342.57751605004,2
"scut","MC_19","B19113_001",3959.40521909539,2
"scut","MC_21","B19113_001",5669.74843748124,2
"scut","MCBC_02","B19113_001",3604.86992579553,2
"scut","MCBC_03.2019","B19113_001",6040.67130508929,2
"scut","MCBC_04.2019","B19113_001",6040.67130508985,2
"scut","MCBC_05.2019","B19113_001",1643.71730598923,2
"scut","MCBC_09.2019","B19113_001",1643.71730598897,2
"scut","MCBC_10.2019","B19113_001",1686.58104945435,2
"scut","Mount Wire Ridgeline.2019","B19113_001",1494.32255163953,2
"scut","NHMU","B19113_001",9102.17275976142,2
"scut","Oxbow.2019","B19113_001",29313.0094835398,2
"scut","Parley's Point.2019","B19113_001",46056.7438945427,2
"scut","Parley's.Nature.Park","B19113_001",70263.0833339482,2
"scut","PC_01","B19113_001",7754.62006244627,2
"scut","PC_02.2019","B19113_001",1494.32255163957,2
"scut","PC_03.2019","B19113_001",1494.32255163953,2
"scut","PC_04","B19113_001",1494.32255163953,2
"scut","PC_06","B19113_001",1494.32255163962,2
"scut","PC_06.2019","B19113_001",1643.7173059892,2
"scut","PC_08.2019","B19113_001",1494.32255163951,2
"scut","PC_09.2019","B19113_001",1494.32255163938,2
"scut","PC_11","B19113_001",1494.32255163946,2
"scut","PC_12","B19113_001",1494.32255163963,2
"scut","PC_13","B19113_001",1494.32255163948,2
"scut","PC_14","B19113_001",1494.32255163937,2
"scut","PC_15","B19113_001",1494.32255163961,2
"scut","PC_16","B19113_001",1494.32255163958,2
"scut","PC_16.2019","B19113_001",1494.32255163969,2
"scut","PC_17","B19113_001",1494.32255163948,2
"scut","PC_18.2019","B19113_001",1494.32255163963,2
"scut","PC_20.2019","B19113_001",1494.32255163951,2
"scut","PC_21","B19113_001",1494.32255163943,2
"scut","PC_22","B19113_001",1494.32255163962,2
"scut","PC_23","B19113_001",1494.32255163931,2
"scut","PC_24","B19113_001",3879.94304026383,2
"scut","PC_25","B19113_001",1494.3225516392,2
"scut","PC_26","B19113_001",1494.32255163966,2
"scut","PC_27","B19113_001",1494.32255163947,2
"scut","PC_29","B19113_001",1494.32255163948,2
"scut","PC_31.2019","B19113_001",3481.57575943822,2
"scut","PC_33","B19113_001",7904.53195904303,2
"scut","RB_01","B19113_001",5964.7722417679,2
"scut","RB_06.2019","B19113_001",1494.32255163948,2
"scut","RB_08","B19113_001",1494.32255163941,2
"scut","RB_09","B19113_001",1494.32255163939,2
"scut","RB_10","B19113_001",1494.32255163964,2
"scut","Spring Gulch","B19113_001",23019.403741616,2
"scut","Sunnyside Park.2019","B19113_001",140822.604814723,2
"scut","Upper Hell Canyon","B19113_001",16032.2602889715,2
"scut","Wasatch Hollow","B19113_001",280817.294808243,2
"scut","WF_01","B19113_001",102127.228767638,2
"scut","WF_02.2019","B19113_001",78400.5741007,2
"scut","WF_03.2019","B19113_001",67952.7146750279,2
"deco","E01-CHE1","B19113_001",324495.657285533,2
"deco","E01-CON1","B19113_001",321227.876187672,2
"deco","E01-CPE1","B19113_001",143381.383299488,2
"deco","E01-CPW1","B19113_001",223821.812235595,2
"deco","E01-SGP1","B19113_001",225873.081010301,2
"deco","E02-FTP1","B19113_001",74791.229369141,2
"deco","E02-LIN1","B19113_001",197784.524000058,2
"deco","E02-MCN1","B19113_001",99888.2181195399,2
"deco","E02-MON1","B19113_001",113855.788879128,2
"deco","E02-VER1","B19113_001",66775.8618217397,2
"deco","E03-CWP1","B19113_001",37263.1305989841,2
"deco","E03-DMP1","B19113_001",79079.7630490715,2
"deco","E03-GEN1","B19113_001",67277.7181682645,2
"deco","E03-SAC1","B19113_001",42523.3575551873,2
"deco","E03-SPG1","B19113_001",72064.9561096495,2
"deco","E04-APM1","B19113_001",40376.2944620487,2
"deco","E04-SCR1","B19113_001",3929.73779551564,2
"deco","E04-SKE1","B19113_001",15094.4850995142,2
"deco","E04-SKW1","B19113_001",9375.15615625826,2
"deco","E04-TER1","B19113_001",3468.58545722765,2
"deco","W01-BAR1","B19113_001",52769.4650820233,2
"deco","W01-GCP1","B19113_001",86692.3598419575,2
"deco","W01-LIP1","B19113_001",104517.886957063,2
"deco","W01-MAR1","B19113_001",86808.0293324224,2
"deco","W01-SLP1","B19113_001",107975.827136234,2
"deco","W02-CHP1","B19113_001",39732.9336923656,2
"deco","W02-HOL1","B19113_001",42118.706904089,2
"deco","W02-MOR1","B19113_001",51232.2663062487,2
"deco","W02-SUN1","B19113_001",56462.6742688844,2
"deco","W02-WBP1","B19113_001",89234.6055038947,2
"deco","W03-CPP1","B19113_001",107739.229184291,2
"deco","W03-DAN1","B19113_001",57761.1372550368,2
"deco","W03-GRA1","B19113_001",123284.807441544,2
"deco","W03-MGP1","B19113_001",50383.9423700585,2
"deco","W04-APE1","B19113_001",19493.1717178819,2
"deco","W04-PVP1","B19113_001",28696.5155824129,2
"deco","W04-STM1","B19113_001",21574.7356055857,2
"deco","W04-WES1","B19113_001",24497.1514837541,2
"deco","W04-WSP1","B19113_001",7799.62194118234,2
"autx","AUTX-C01-EML","B19113_001",18161.3241972456,2
"autx","AUTX-C01-WBP","B19113_001",55605.5908486116,2
"autx","AUTX-C02-BOG","B19113_001",82354.4270887213,2
"autx","AUTX-C02-PEA","B19113_001",168844.9490339,2
"autx","AUTX-C02-RBI","B19113_001",73817.9722760026,2
"autx","AUTX-C02-ROY","B19113_001",38906.6115202642,2
"autx","AUTX-C02-ZIL","B19113_001",80036.4681960906,2
"autx","AUTX-C03-HOR","B19113_001",2619.26881651236,2
"autx","AUTX-C03-MON","B19113_001",19527.5149022256,2
"autx","AUTX-C03-ONI","B19113_001",2356.29712020094,2
"autx","AUTX-H02-BLU","B19113_001",66743.4725993208,2
"autx","AUTX-WL1-DEL","B19113_001",123373.178339553,2
"autx","AUTX-WL10-HIG","B19113_001",51246.3263579085,2
"autx","AUTX-WL4-UTA","B19113_001",120044.036592354,2
"autx","AUTX-WL8-WRI","B19113_001",150877.600927738,2
"autx","AUTX-WL9-REI","B19113_001",59701.1648773054,2
"autx","AUTX_BCG","B19113_001",81824.1780570677,2
"autx","AUTX_BDP","B19113_001",85352.8442841743,2
"autx","AUTX_BRDP","B19113_001",9096.90381757762,2
"autx","AUTX_BRP","B19113_001",52707.9453219043,2
"autx","AUTX_CF","B19113_001",21443.5770119299,2
"autx","AUTX_CRWS","B19113_001",19962.1846637708,2
"autx","AUTX_DNP","B19113_001",147423.877906155,2
"autx","AUTX_EW/FG","B19113_001",83340.288114266,2
"autx","AUTX_GVP","B19113_001",16135.6659024209,2
"autx","AUTX_MFBCP","B19113_001",125797.164994117,2
"autx","AUTX_PLC","B19113_001",36011.3987029298,2
"autx","AUTX_SONP","B19113_001",30430.4432446342,2
"autx","AUTX_TNP","B19113_001",164310.613463775,2
"autx","AUTX_WBCG","B19113_001",106070.911738857,2
"autx","Berg","B19113_001",1506.0612512086,2
"autx","OSA","B19113_001",21186.7703187795,2
"ioio","A01-RES1","B19113_001",1532.3533734632,2
"ioio","A01-WMA1","B19113_001",1227.70887042814,2
"ioio","A01-WMA2","B19113_001",2022.19378303567,2
"ioio","A01-WMA3","B19113_001",2022.19378303571,2
"ioio","A02-FUH1","B19113_001",1208.87869385907,2
"ioio","A02-MET1","B19113_001",3885.51286813443,2
"ioio","A02-RES2","B19113_001",1383.64531086375,2
"ioio","A02-WMA4","B19113_001",1208.87869385879,2
"ioio","A03-CNA1","B19113_001",5768.14743193024,2
"ioio","A03-JOY1","B19113_001",4765.13236281784,2
"ioio","A03-YSC1","B19113_001",8937.06205131166,2
"ioio","A04-AUB1","B19113_001",7982.64842008521,2
"ioio","A04-DOV1","B19113_001",6180.13556111952,2
"ioio","A04-PEN1","B19113_001",44795.3615179616,2
"ioio","A04-WAT1","B19113_001",15611.5001878014,2
"ioio","A05-BEN1","B19113_001",66467.0372652672,2
"ioio","A05-CRE1","B19113_001",143155.233275863,2
"ioio","A05-SAN1","B19113_001",111625.723359675,2
"ioio","A05-SHI1","B19113_001",20626.6655850395,2
"ioio","A06-SHP1","B19113_001",35952.3939900562,2
"ioio","A06-SYC1","B19113_001",13464.9659584823,2
"ioio","A06-SYC2","B19113_001",11555.5043361544,2
"ioio","A06-TTB1","B19113_001",9955.03586255418,2
"ioio","A07-CCG2","B19113_001",27311.0654548757,2
"ioio","A07-UIO1","B19113_001",15000.2092627356,2
"ioio","A08-PET1","B19113_001",892.15062743571,2
"ioio","A08-RES3","B19113_001",5208.14296882138,2
"ioio","A08-RES4","B19113_001",1709.88495997627,2
"ioio","A08-TCP1","B19113_001",892.150627435593,2
"ioio","A09-HRP1","B19113_001",5505.12304123372,2
"ioio","A09-KEN1","B19113_001",5505.12304123546,2
"ioio","A09-TOK1","B19113_001",5505.12304123504,2
"ioio","A09-WCP1","B19113_001",34803.1134344255,2
"ioio","A10-ACT1","B19113_001",14331.6531139264,2
"ioio","A10-GIL1","B19113_001",4443.14350573711,2
"ioio","A10-HHP1","B19113_001",14331.6531139274,2
"ioio","A10-HPR1","B19113_001",13718.4028814223,2
"jams","ALP","B19113_001",23974.0399349061,2
"jams","BAP","B19113_001",23825.0011241242,2
"jams","BGP","B19113_001",18979.0158934062,2
"jams","BOP","B19113_001",41795.3133540143,2
"jams","BRP","B19113_001",18781.6914338213,2
"jams","CHS","B19113_001",57026.8110097751,2
"jams","CLN","B19113_001",26387.2494546488,2
"jams","CON","B19113_001",34469.816590948,2
"jams","CRN","B19113_001",38374.8140601128,2
"jams","FOP","B19113_001",26506.9908655839,2
"jams","FRP","B19113_001",69943.2471394389,2
"jams","GAS","B19113_001",50887.0531911854,2
"jams","GRC","B19113_001",63312.4080801246,2
"jams","GRN","B19113_001",4961.13946405293,2
"jams","LAC1","B19113_001",21379.0293135491,2
"jams","LAC2","B19113_001",27067.5281803126,2
"jams","LAP","B19113_001",67716.3817791953,2
"jams","LEN","B19113_001",47122.0389312454,2
"jams","LIP","B19113_001",21001.145441367,2
"jams","MAN","B19113_001",48448.3244058097,2
"jams","MAP","B19113_001",39410.5142152165,2
"jams","MAS","B19113_001",1587.4683031249,2
"jams","MFC","B19113_001",64387.2884196975,2
"jams","MFP","B19113_001",16665.3752933843,2
"jams","MIP","B19113_001",58007.6864365818,2
"jams","MOC","B19113_001",21724.80485214,2
"jams","MON","B19113_001",737.585502373146,2
"jams","NAC","B19113_001",19619.60878319,2
"jams","NON","B19113_001",38071.878064463,2
"jams","NTE","B19113_001",50985.9541428964,2
"jams","NTW","B19113_001",4246.46357843719,2
"jams","OLS","B19113_001",17679.291563387,2
"jams","PAG","B19113_001",6031.12477702005,2
"jams","PAN","B19113_001",15129.3754171026,2
"jams","PAP","B19113_001",45362.4543334857,2
"jams","PEG1","B19113_001",26709.0637523383,2
"jams","PEG2","B19113_001",19891.2127005205,2
"jams","TON","B19113_001",19991.2509490358,2
"jams","TOP","B19113_001",17174.1449087481,2
"jams","TWR","B19113_001",6658.01562446481,2
"jams","VAP","B19113_001",32928.865653716,2
"jams","WEP","B19113_001",19249.3940442296,2
"jams","WOP","B19113_001",16348.1813322423,2
"lrar","LRAR-ALS1","B19113_001",78231.4247819784,2
"lrar","LRAR-BUR1","B19113_001",6468.10436633397,2
"lrar","LRAR-BUR2","B19113_001",26395.248357635,2
"lrar","LRAR-BUR3","B19113_001",14912.2312890887,2
"lrar","LRAR-COM1","B19113_001",6428.49721242392,2
"lrar","LRAR-CON1","B19113_001",7888.70669270972,2
"lrar","LRAR-COO1","B19113_001",10584.2915550838,2
"lrar","LRAR-CPL1","B19113_001",18958.3644733057,2
"lrar","LRAR-DDT1","B19113_001",1350.13525395436,2
"lrar","LRAR-DDT2","B19113_001",657.232559117319,2
"lrar","LRAR-EAS1","B19113_001",10104.4971919918,2
"lrar","LRAR-EMR1","B19113_001",41683.4601571007,2
"lrar","LRAR-KNO1","B19113_001",75516.9681146826,2
"lrar","LRAR-MAU2","B19113_001",6227.48588499761,2
"lrar","LRAR-MUR1","B19113_001",25095.4954015226,2
"lrar","LRAR-MUR2","B19113_001",46863.0101246161,2
"lrar","LRAR-OTT1","B19113_001",657.232559117302,2
"lrar","LRAR-PIN1","B19113_001",4772.63056226125,2
"lrar","LRAR-PIN2","B19113_001",3949.775469169,2
"lrar","LRAR-REB1","B19113_001",60551.8209532042,2
"lrar","LRAR-RIC1","B19113_001",1865.5284602006,2
"lrar","LRAR-RIV1","B19113_001",30932.6052835888,2
"lrar","LRAR-ROS1","B19113_001",9688.28745735831,2
"lrar","LRAR-SHE1","B19113_001",13681.3366737071,2
"lrar","LRAR-TMP1","B19113_001",28289.3101508357,2
"lrar","LRAR-TRP1","B19113_001",5946.89436472215,2
"lrar","LRAR-TRP2","B19113_001",5922.62108490504,2
"lrar","LRAR-TRP3","B19113_001",6756.07525181874,2
"lrar","LRAR-WIL1","B19113_001",670.295549708028,2
"slmo","ARH1","B19113_001",31876.9624710636,2
"slmo","BBP1","B19113_001",59327.4046244593,2
"slmo","BDP1","B19113_001",27654.8156133383,2
"slmo","BEN1","B19113_001",113837.440590027,2
"slmo","CHP1","B19113_001",147323.565756258,2
"slmo","EMG1","B19113_001",47552.6093096976,2
"slmo","FRP1","B19113_001",171361.962675939,2
"slmo","HSU1","B19113_001",34412.3753181405,2
"slmo","KWP1","B19113_001",89869.8081178176,2
