"city","site","variable","value","total","year"
"phaz","3_04_O17","working class",237.653040047412,1041.08770360686,2
"phaz","3_05_R10","affluent",915.293327518728,1402.48605308939,2
"phaz","3_05_R10","middle class",258.411394548256,1402.48605308939,2
"phaz","3_05_R10","poor",76.2142526430076,1402.48605308939,2
"phaz","3_05_R10","working class",152.567078379396,1402.48605308939,2
"phaz","3_06_S9","affluent",568.040287299457,793.862874732953,2
"phaz","3_06_S9","middle class",128.259098543764,793.862874732953,2
"phaz","3_06_S9","poor",21.9407349479778,793.862874732953,2
"phaz","3_06_S9","working class",75.6227539417541,793.862874732953,2
"phaz","3_07_SME","affluent",340.172046956916,1709.58468132164,2
"phaz","3_07_SME","middle class",481.157397068525,1709.58468132164,2
"phaz","3_07_SME","poor",464.305244451016,1709.58468132164,2
"phaz","3_07_SME","working class",423.94999284518,1709.58468132164,2
"phaz","3_08_W18","affluent",342.231045883993,1402.28544862957,2
"phaz","3_08_W18","middle class",397.830046867846,1402.28544862957,2
"phaz","3_08_W18","poor",316.851717175687,1402.28544862957,2
"phaz","3_08_W18","working class",345.37263870204,1402.28544862957,2
"phaz","3_09_X12","affluent",1427.65506234484,2661.46887157807,2
"phaz","3_09_X12","middle class",542.921816288916,2661.46887157807,2
"phaz","3_09_X12","poor",299.260338262604,2661.46887157807,2
"phaz","3_09_X12","working class",391.631654681708,2661.46887157807,2
"phaz","3_10_Y10","affluent",527.755258178449,816.101936379581,2
"phaz","3_10_Y10","middle class",170.073388064126,816.101936379581,2
"phaz","3_10_Y10","poor",37.9627496690413,816.101936379581,2
"phaz","3_10_Y10","working class",80.3105404679646,816.101936379581,2
"phaz","30_V11","affluent",46.8599159905658,771.221128772271,2
"phaz","30_V11","middle class",92.4184169324919,771.221128772271,2
"phaz","30_V11","poor",488.488103062908,771.221128772271,2
"phaz","30_V11","working class",143.454692786305,771.221128772271,2
"phaz","31_V12","affluent",47.1984684502386,770.221014633944,2
"phaz","31_V12","middle class",88.9253000416522,770.221014633944,2
"phaz","31_V12","poor",473.185820470464,770.221014633944,2
"phaz","31_V12","working class",160.911425671589,770.221014633944,2
"phaz","32_V13","affluent",55.4935990744332,581.300371739499,2
"phaz","32_V13","middle class",100.733958549675,581.300371739499,2
"phaz","32_V13","poor",263.561147677474,581.300371739499,2
"phaz","32_V13","working class",161.511666437917,581.300371739499,2
"phaz","33_V14","affluent",76.4720449089375,543.148685099219,2
"phaz","33_V14","middle class",105.015845138774,543.148685099219,2
"phaz","33_V14","poor",229.18229063047,543.148685099219,2
"phaz","33_V14","working class",132.478504421037,543.148685099219,2
"phaz","34_N05","affluent",61.6075382551722,364.959490382207,2
"phaz","34_N05","middle class",65.3365045773764,364.959490382207,2
"phaz","34_N05","poor",162.685931017571,364.959490382207,2
"phaz","34_N05","working class",75.3295165320877,364.959490382207,2
"phaz","35_N06","affluent",71.3855571922833,284.975712738503,2
"phaz","35_N06","middle class",49.1355055497314,284.975712738503,2
"phaz","35_N06","poor",118.209849012866,284.975712738503,2
"phaz","35_N06","working class",46.2448009836222,284.975712738503,2
"phaz","36_N07","affluent",100.001605177021,433.137889736108,2
"phaz","36_N07","middle class",80.7688321557743,433.137889736108,2
"phaz","36_N07","poor",131.071384394273,433.137889736108,2
"phaz","36_N07","working class",121.29606800904,433.137889736108,2
"phaz","37_N08","affluent",85.5821661227426,323.556014967949,2
"phaz","37_N08","middle class",64.4082672330764,323.556014967949,2
"phaz","37_N08","poor",82.5308786855009,323.556014967949,2
"phaz","37_N08","working class",91.0347029266291,323.556014967949,2
"phaz","38_N09","affluent",56.7493383856207,142.016652374116,2
"phaz","38_N09","middle class",34.5368448255924,142.016652374116,2
"phaz","38_N09","poor",15.6203986970522,142.016652374116,2
"phaz","38_N09","working class",35.1100704658512,142.016652374116,2
"phaz","39_N10","affluent",57.4861402360356,143.96428698238,2
"phaz","39_N10","middle class",35.2042344804008,143.96428698238,2
"phaz","39_N10","poor",15.9141731833075,143.96428698238,2
"phaz","39_N10","working class",35.3597390826359,143.96428698238,2
"phaz","4_01_AB20","affluent",1024.30191023141,1910.49946203053,2
"phaz","4_01_AB20","middle class",506.863068410692,1910.49946203053,2
"phaz","4_01_AB20","poor",119.08180111975,1910.49946203053,2
"phaz","4_01_AB20","working class",260.252682268679,1910.49946203053,2
"phaz","4_02_AE19","affluent",480.039791674301,2028.25384435764,2
"phaz","4_02_AE19","middle class",502.195099272554,2028.25384435764,2
"phaz","4_02_AE19","poor",376.215704912632,2028.25384435764,2
"phaz","4_02_AE19","working class",669.803248498151,2028.25384435764,2
"phaz","4_03_R13","affluent",758.913055009927,2572.80283325707,2
"phaz","4_03_R13","middle class",791.469331071298,2572.80283325707,2
"phaz","4_03_R13","poor",442.759333359348,2572.80283325707,2
"phaz","4_03_R13","working class",579.661113816493,2572.80283325707,2
"phaz","4_04_RIO","affluent",49.767836183898,875.451144211153,2
"phaz","4_04_RIO","middle class",93.5795755444896,875.451144211153,2
"phaz","4_04_RIO","poor",571.167560424877,875.451144211153,2
"phaz","4_04_RIO","working class",160.936172057888,875.451144211153,2
"phaz","4_05_S14","affluent",621.417544802944,2768.41961512443,2
"phaz","4_05_S14","middle class",686.104482635541,2768.41961512443,2
"phaz","4_05_S14","poor",752.010383733257,2768.41961512443,2
"phaz","4_05_S14","working class",708.88720395269,2768.41961512443,2
"phaz","4_06_V16","affluent",361.895812666513,2802.60659690627,2
"phaz","4_06_V16","middle class",325.778324144655,2802.60659690627,2
"phaz","4_06_V16","poor",1449.67587059612,2802.60659690627,2
"phaz","4_06_V16","working class",665.256589498975,2802.60659690627,2
"phaz","4_07_ASUW","affluent",743.778552858843,1903.8761837175,2
"phaz","4_07_ASUW","middle class",491.835459440666,1903.8761837175,2
"phaz","4_07_ASUW","poor",323.273468305232,1903.8761837175,2
"phaz","4_07_ASUW","working class",344.988703112758,1903.8761837175,2
"phaz","4_08_Z20","affluent",927.013638669928,2529.37543969933,2
"phaz","4_08_Z20","middle class",846.995017991685,2529.37543969933,2
"phaz","4_08_Z20","poor",351.231118703225,2529.37543969933,2
"phaz","4_08_Z20","working class",404.135664334494,2529.37543969933,2
"phaz","4_09_AA17","affluent",485.895477381158,1214.1300898576,2
"phaz","4_09_AA17","middle class",238.779987231929,1214.1300898576,2
"phaz","4_09_AA17","poor",232.054903963692,1214.1300898576,2
"phaz","4_09_AA17","working class",257.399721280823,1214.1300898576,2
"phaz","4_10_AC19","affluent",410.761306955461,1516.0571705799,2
"phaz","4_10_AC19","middle class",520.184974412965,1516.0571705799,2
"phaz","4_10_AC19","poor",323.536636324755,1516.0571705799,2
"phaz","4_10_AC19","working class",261.574252886717,1516.0571705799,2
"phaz","40_N11","affluent",81.8753717049897,189.836502324749,2
"phaz","40_N11","middle class",48.4420396639254,189.836502324749,2
"phaz","40_N11","poor",17.3165292281807,189.836502324749,2
"phaz","40_N11","working class",42.2025617276536,189.836502324749,2
"phaz","41_V15","affluent",250.260978603198,546.526357065809,2
"phaz","41_V15","middle class",148.438557430036,546.526357065809,2
"phaz","41_V15","poor",52.5538873919469,546.526357065809,2
"phaz","41_V15","working class",95.2729336406283,546.526357065809,2
"phaz","42_V16","affluent",81.3974105337186,247.687906139308,2
"phaz","42_V16","middle class",78.0022182812344,247.687906139308,2
"phaz","42_V16","poor",23.1570549697827,247.687906139308,2
"phaz","42_V16","working class",65.1312223545724,247.687906139308,2
"phaz","43_V17","affluent",134.122975889798,387.575346632472,2
"phaz","43_V17","middle class",93.8733958875371,387.575346632472,2
"phaz","43_V17","poor",57.9512726242165,387.575346632472,2
"phaz","43_V17","working class",101.62770223092,387.575346632472,2
"phaz","5_01_AD18","affluent",309.740418825237,1628.59094358633,2
"phaz","5_01_AD18","middle class",445.036907412651,1628.59094358633,2
"phaz","5_01_AD18","poor",399.488637754501,1628.59094358633,2
"phaz","5_01_AD18","working class",474.324979593943,1628.59094358633,2
"phaz","5_02_AB18","affluent",440.14408860889,3264.40132501306,2
"phaz","5_02_AB18","middle class",938.470795580589,3264.40132501306,2
"phaz","5_02_AB18","poor",875.437207996492,3264.40132501306,2
"phaz","5_02_AB18","working class",1010.34923282709,3264.40132501306,2
"phaz","5_03_R14","affluent",254.20231332621,1655.7775331505,2
"phaz","5_03_R14","middle class",381.254983480925,1655.7775331505,2
"phaz","5_03_R14","poor",585.872998950091,1655.7775331505,2
"phaz","5_03_R14","working class",434.44723739327,1655.7775331505,2
"phaz","5_04_Y19","affluent",1122.72919692323,2547.07305247561,2
"phaz","5_04_Y19","middle class",690.754042595374,2547.07305247561,2
"phaz","5_04_Y19","poor",381.25369734095,2547.07305247561,2
"phaz","5_04_Y19","working class",352.336115616059,2547.07305247561,2
"phaz","5_05_T14","affluent",588.330391731195,3750.4308538528,2
"phaz","5_05_T14","middle class",744.230440527392,3750.4308538528,2
"phaz","5_05_T14","poor",1459.20629882777,3750.4308538528,2
"phaz","5_05_T14","working class",958.663722766444,3750.4308538528,2
"phaz","5_06_S16","affluent",336.547089257165,3595.11636465182,2
"phaz","5_06_S16","middle class",641.050614934969,3595.11636465182,2
"phaz","5_06_S16","poor",1574.48026569722,3595.11636465182,2
"phaz","5_06_S16","working class",1043.03839476247,3595.11636465182,2
"phaz","5_07_TYARD","affluent",98.8124078927638,382.928555332928,2
"phaz","5_07_TYARD","middle class",102.240968423144,382.928555332928,2
"phaz","5_07_TYARD","poor",92.0575907166263,382.928555332928,2
"phaz","5_07_TYARD","working class",89.8175883003937,382.928555332928,2
"phaz","5_08_X18","affluent",358.743793517503,3280.01092739778,2
"phaz","5_08_X18","middle class",420.742744398,3280.01092739778,2
"phaz","5_08_X18","poor",1584.5194496575,3280.01092739778,2
"phaz","5_08_X18","working class",916.004939824776,3280.01092739778,2
"phaz","5_09_U17","affluent",347.462852678569,2421.82169176051,2
"phaz","5_09_U17","middle class",229.145871328291,2421.82169176051,2
"phaz","5_09_U17","poor",1306.01478570657,2421.82169176051,2
"phaz","5_09_U17","working class",539.198182047078,2421.82169176051,2
"phaz","5_10_V17","affluent",6.47227167815514,226.709850742867,2
"phaz","5_10_V17","middle class",23.0856263535371,226.709850742867,2
"phaz","5_10_V17","poor",170.114847394737,226.709850742867,2
"phaz","5_10_V17","working class",27.0371053164378,226.709850742867,2
"scut","BC_03","affluent",13.4215419503977,19.4481045563435,2
"scut","BC_03","middle class",3.13768282465527,19.4481045563435,2
"scut","BC_03","poor",1.54810782538057,19.4481045563435,2
"scut","BC_03","working class",1.34077195590996,19.4481045563435,2
"scut","BC_07","affluent",13.4215419503995,19.4481045563462,2
"scut","BC_07","middle class",3.1376828246557,19.4481045563462,2
"scut","BC_07","poor",1.54810782538079,19.4481045563462,2
"scut","BC_07","working class",1.34077195591015,19.4481045563462,2
"scut","BC_08","affluent",13.4215419503978,19.4481045563436,2
"scut","BC_08","middle class",3.1376828246553,19.4481045563436,2
"scut","BC_08","poor",1.54810782538059,19.4481045563436,2
"scut","BC_08","working class",1.34077195590997,19.4481045563436,2
"scut","BC_10","affluent",13.4215419503961,19.4481045563412,2
"scut","BC_10","middle class",3.13768282465491,19.4481045563412,2
"scut","BC_10","poor",1.5481078253804,19.4481045563412,2
"scut","BC_10","working class",1.34077195590981,19.4481045563412,2
"scut","BC_11","affluent",13.4215419503973,19.448104556343,2
"scut","BC_11","middle class",3.1376828246552,19.448104556343,2
"scut","BC_11","poor",1.54810782538054,19.448104556343,2
"scut","BC_11","working class",1.34077195590993,19.448104556343,2
"scut","BC_12","affluent",13.4215419503976,19.4481045563433,2
"scut","BC_12","middle class",3.13768282465525,19.4481045563433,2
"scut","BC_12","poor",1.54810782538057,19.4481045563433,2
"scut","BC_12","working class",1.34077195590995,19.4481045563433,2
"scut","BC_18.2019","affluent",13.4215419503975,19.4481045563433,2
"scut","BC_18.2019","middle class",3.13768282465524,19.4481045563433,2
"scut","BC_18.2019","poor",1.54810782538056,19.4481045563433,2
"scut","BC_18.2019","working class",1.34077195590995,19.4481045563433,2
"scut","BC_24.2019","affluent",13.4215419503996,19.4481045563462,2
"scut","BC_24.2019","middle class",3.13768282465572,19.4481045563462,2
"scut","BC_24.2019","poor",1.54810782538079,19.4481045563462,2
"scut","BC_24.2019","working class",1.34077195591015,19.4481045563462,2
"scut","BC_25","affluent",24.8125229673623,35.5840486236167,2
"scut","BC_25","middle class",5.90610502281228,35.5840486236167,2
"scut","BC_25","poor",2.58397657931081,35.5840486236167,2
"scut","BC_25","working class",2.28144405413132,35.5840486236167,2
"scut","BC_26.2019","affluent",37.405229777443,53.4223026282906,2
"scut","BC_26.2019","middle class",8.96659024493581,53.4223026282906,2
"scut","BC_26.2019","poor",3.72912742211712,53.4223026282906,2
"scut","BC_26.2019","working class",3.32135518379466,53.4223026282906,2
"scut","BC_28.2019","affluent",13.4215419503998,19.4481045563466,2
"scut","BC_28.2019","middle class",3.13768282465577,19.4481045563466,2
"scut","BC_28.2019","poor",1.54810782538082,19.4481045563466,2
"scut","BC_28.2019","working class",1.34077195591017,19.4481045563466,2
"scut","BC_33.2019","affluent",13.4215419503973,19.4481045563429,2
"scut","BC_33.2019","middle class",3.13768282465518,19.4481045563429,2
"scut","BC_33.2019","poor",1.54810782538053,19.4481045563429,2
"scut","BC_33.2019","working class",1.34077195590992,19.4481045563429,2
"scut","BC_34","affluent",13.4215419503975,19.4481045563433,2
"scut","BC_34","middle class",3.13768282465524,19.4481045563433,2
"scut","BC_34","poor",1.54810782538056,19.4481045563433,2
"scut","BC_34","working class",1.34077195590995,19.4481045563433,2
"scut","BC_38.2019","affluent",13.4215419503971,19.4481045563427,2
"scut","BC_38.2019","middle class",3.13768282465514,19.4481045563427,2
"scut","BC_38.2019","poor",1.54810782538051,19.4481045563427,2
"scut","BC_38.2019","working class",1.34077195590991,19.4481045563427,2
"scut","BC_40.2019","affluent",13.4215419503978,19.4481045563437,2
"scut","BC_40.2019","middle class",3.13768282465531,19.4481045563437,2
"scut","BC_40.2019","poor",1.54810782538059,19.4481045563437,2
"scut","BC_40.2019","working class",1.34077195590998,19.4481045563437,2
"scut","BC_42.2019","affluent",12.4914309678359,20.2813028094704,2
"scut","BC_42.2019","middle class",4.36992897283561,20.2813028094704,2
"scut","BC_42.2019","poor",1.8774510995458,20.2813028094704,2
"scut","BC_42.2019","working class",1.54249176925311,20.2813028094704,2
"scut","Big Cottonwood Regional Park Wetlands.2019","affluent",849.987936285989,2907.68723114545,2
"scut","Big Cottonwood Regional Park Wetlands.2019","middle class",889.746920823121,2907.68723114545,2
"scut","Big Cottonwood Regional Park Wetlands.2019","poor",505.060015130214,2907.68723114545,2
"scut","Big Cottonwood Regional Park Wetlands.2019","working class",662.892358906125,2907.68723114545,2
"scut","Bonneville Golf Course.2019","affluent",982.995977680581,1874.63688837562,2
"scut","Bonneville Golf Course.2019","middle class",395.324445946666,1874.63688837562,2
"scut","Bonneville Golf Course.2019","poor",252.691033811128,1874.63688837562,2
"scut","Bonneville Golf Course.2019","working class",243.625430937243,1874.63688837562,2
"scut","CC_01","affluent",190.875493506492,354.725043524861,2
"scut","CC_01","middle class",64.2596689875586,354.725043524861,2
"scut","CC_01","poor",66.1663805570277,354.725043524861,2
"scut","CC_01","working class",33.4235004737818,354.725043524861,2
"scut","CC_05","affluent",84.7201110435627,107.559289099832,2
"scut","CC_05","middle class",13.702355192105,107.559289099832,2
"scut","CC_05","poor",2.57581895536035,107.559289099832,2
"scut","CC_05","working class",6.5610039088036,107.559289099832,2
"scut","CC_06.2019","affluent",78.7551976772209,101.429091464802,2
"scut","CC_06.2019","middle class",13.2702402583807,101.429091464802,2
"scut","CC_06.2019","poor",2.505666990194,101.429091464802,2
"scut","CC_06.2019","working class",6.89798653900614,101.429091464802,2
"scut","CC_09","affluent",64.1966061373762,78.9270623065712,2
"scut","CC_09","middle class",9.24109487403209,78.9270623065712,2
"scut","CC_09","poor",2.17723791552593,78.9270623065712,2
"scut","CC_09","working class",3.31212337963694,78.9270623065712,2
"scut","CC_11","affluent",66.2639945747304,80.1571907600735,2
"scut","CC_11","middle class",9.03797097308043,80.1571907600735,2
"scut","CC_11","poor",2.18290079182384,80.1571907600735,2
"scut","CC_11","working class",2.67232442043881,80.1571907600735,2
"scut","CC_13.2019","affluent",10.1711419238908,14.8513412874202,2
"scut","CC_13.2019","middle class",1.95315406509497,14.8513412874202,2
"scut","CC_13.2019","poor",1.36352264921724,14.8513412874202,2
"scut","CC_13.2019","working class",1.36352264921724,14.8513412874202,2
"scut","CC_14.2019","affluent",34.4133570819764,43.0752304137638,2
"scut","CC_14.2019","middle class",5.01507100677966,43.0752304137638,2
"scut","CC_14.2019","poor",1.7176415839869,43.0752304137638,2
"scut","CC_14.2019","working class",1.92916074102084,43.0752304137638,2
"scut","Creekside Park.2019","affluent",767.043988551425,2608.72770840807,2
"scut","Creekside Park.2019","middle class",711.464239610869,2608.72770840807,2
"scut","Creekside Park.2019","poor",548.048325065899,2608.72770840807,2
"scut","Creekside Park.2019","working class",582.171155179874,2608.72770840807,2
"scut","Crestwood Park.2019","affluent",855.413019173039,2020.06061096125,2
"scut","Crestwood Park.2019","middle class",573.008614170915,2020.06061096125,2
"scut","Crestwood Park.2019","poor",244.237337299388,2020.06061096125,2
"scut","Crestwood Park.2019","working class",347.401640317908,2020.06061096125,2
"scut","DC_01","affluent",90.1116589862941,306.34683264165,2
"scut","DC_01","middle class",38.9243385459317,306.34683264165,2
"scut","DC_01","poor",129.923092234494,306.34683264165,2
"scut","DC_01","working class",47.3877428749305,306.34683264165,2
"scut","DC_03.2019","affluent",73.9412397582949,248.355766829077,2
"scut","DC_03.2019","middle class",31.5775416001363,248.355766829077,2
"scut","DC_03.2019","poor",104.542550773728,248.355766829077,2
"scut","DC_03.2019","working class",38.2944346969181,248.355766829077,2
"scut","DD_05.2019","affluent",856.946274797422,1568.16185375684,2
"scut","DD_05.2019","middle class",437.947148500116,1568.16185375684,2
"scut","DD_05.2019","poor",116.865180298165,1568.16185375684,2
"scut","DD_05.2019","working class",156.40325016114,1568.16185375684,2
"scut","DD_06.2019","affluent",750.064788177855,1827.32062967578,2
"scut","DD_06.2019","middle class",669.430417656046,1827.32062967578,2
"scut","DD_06.2019","poor",165.620000098075,1827.32062967578,2
"scut","DD_06.2019","working class",242.205423743802,1827.32062967578,2
"scut","DD_07.2019","affluent",616.006051005221,1740.88687444393,2
"scut","DD_07.2019","middle class",678.917823793253,1740.88687444393,2
"scut","DD_07.2019","poor",164.480409138325,1740.88687444393,2
"scut","DD_07.2019","working class",281.482590507134,1740.88687444393,2
"scut","EM_01","affluent",183.92962565228,385.609720140769,2
"scut","EM_01","middle class",74.4604873504206,385.609720140769,2
"scut","EM_01","poor",76.7360862689593,385.609720140769,2
"scut","EM_01","working class",50.4835208691095,385.609720140769,2
"scut","EM_04","affluent",10.1711419238911,14.8513412874206,2
"scut","EM_04","middle class",1.95315406509502,14.8513412874206,2
"scut","EM_04","poor",1.36352264921728,14.8513412874206,2
"scut","EM_04","working class",1.36352264921728,14.8513412874206,2
"scut","EM_05","affluent",10.1711419238919,14.8513412874219,2
"scut","EM_05","middle class",1.95315406509518,14.8513412874219,2
"scut","EM_05","poor",1.36352264921739,14.8513412874219,2
"scut","EM_05","working class",1.36352264921739,14.8513412874219,2
"scut","EM_08","affluent",10.1711419238918,14.8513412874217,2
"scut","EM_08","middle class",1.95315406509516,14.8513412874217,2
"scut","EM_08","poor",1.36352264921737,14.8513412874217,2
"scut","EM_08","working class",1.36352264921737,14.8513412874217,2
"scut","General Holm Park N.2019","affluent",368.475097111084,2103.96346186915,2
"scut","General Holm Park N.2019","middle class",624.184811806142,2103.96346186915,2
"scut","General Holm Park N.2019","poor",583.843614400752,2103.96346186915,2
"scut","General Holm Park N.2019","working class",527.45993855117,2103.96346186915,2
"scut","JR_02","affluent",67.06212314794,385.22028519573,2
"scut","JR_02","middle class",102.014260639337,385.22028519573,2
"scut","JR_02","poor",97.0524632620262,385.22028519573,2
"scut","JR_02","working class",119.091438146427,385.22028519573,2
"scut","JR_06.2019","affluent",470.248586506338,2364.72193258832,2
"scut","JR_06.2019","middle class",630.120904878301,2364.72193258832,2
"scut","JR_06.2019","poor",506.929690150199,2364.72193258832,2
"scut","JR_06.2019","working class",757.422751053482,2364.72193258832,2
"scut","JR_07","affluent",368.404584476295,2056.3355041705,2
"scut","JR_07","middle class",552.920813878728,2056.3355041705,2
"scut","JR_07","poor",605.426868647155,2056.3355041705,2
"scut","JR_07","working class",529.583237168325,2056.3355041705,2
"scut","JR_08","affluent",202.978871807844,1052.85464478011,2
"scut","JR_08","middle class",293.18974141349,1052.85464478011,2
"scut","JR_08","poor",298.993506244594,1052.85464478011,2
"scut","JR_08","working class",257.69252531418,1052.85464478011,2
"scut","JR_09","affluent",138.701523528118,765.53218945685,2
"scut","JR_09","middle class",201.382523517574,765.53218945685,2
"scut","JR_09","poor",256.850174381188,765.53218945685,2
"scut","JR_09","working class",168.59796802997,765.53218945685,2
"scut","JR_12.2019","affluent",236.104685635066,419.210663189406,2
"scut","JR_12.2019","middle class",106.361225162303,419.210663189406,2
"scut","JR_12.2019","poor",30.525048627709,419.210663189406,2
"scut","JR_12.2019","working class",46.2197037643282,419.210663189406,2
"scut","JR_13.2019","affluent",313.292040640487,507.537657659485,2
"scut","JR_13.2019","middle class",120.494873783563,507.537657659485,2
"scut","JR_13.2019","poor",24.2899644116664,507.537657659485,2
"scut","JR_13.2019","working class",49.4607788237689,507.537657659485,2
"scut","JRP_02","affluent",294.728684669114,1008.15960679162,2
"scut","JRP_02","middle class",247.857693394188,1008.15960679162,2
"scut","JRP_02","poor",199.356090195368,1008.15960679162,2
"scut","JRP_02","working class",266.217138532947,1008.15960679162,2
"scut","LC_02","affluent",13.4215419503991,19.4481045563456,2
"scut","LC_02","middle class",3.13768282465561,19.4481045563456,2
"scut","LC_02","poor",1.54810782538074,19.4481045563456,2
"scut","LC_02","working class",1.34077195591011,19.4481045563456,2
"scut","LC_07","affluent",13.4215419503975,19.4481045563432,2
"scut","LC_07","middle class",3.13768282465524,19.4481045563432,2
"scut","LC_07","poor",1.54810782538056,19.4481045563432,2
"scut","LC_07","working class",1.34077195590995,19.4481045563432,2
"scut","LC_09.2019","affluent",13.4215419503973,19.448104556343,2
"scut","LC_09.2019","middle class",3.13768282465519,19.448104556343,2
"scut","LC_09.2019","poor",1.54810782538054,19.448104556343,2
"scut","LC_09.2019","working class",1.34077195590993,19.448104556343,2
"scut","LC_12.2019","affluent",13.2078965699175,19.1380675346007,2
"scut","LC_12.2019","middle class",3.08705231042939,19.1380675346007,2
"scut","LC_12.2019","poor",1.52363703330365,19.1380675346007,2
"scut","LC_12.2019","working class",1.3194816209502,19.1380675346007,2
"scut","LC_14","affluent",13.421541950398,19.4481045563439,2
"scut","LC_14","middle class",3.13768282465535,19.4481045563439,2
"scut","LC_14","poor",1.54810782538061,19.4481045563439,2
"scut","LC_14","working class",1.34077195591,19.4481045563439,2
"scut","LC_15","affluent",13.4215419503964,19.4481045563416,2
"scut","LC_15","middle class",3.13768282465498,19.4481045563416,2
"scut","LC_15","poor",1.54810782538043,19.4481045563416,2
"scut","LC_15","working class",1.34077195590984,19.4481045563416,2
"scut","LC_16.2019","affluent",13.4215419503964,19.4481045563417,2
"scut","LC_16.2019","middle class",3.13768282465499,19.4481045563417,2
"scut","LC_16.2019","poor",1.54810782538043,19.4481045563417,2
"scut","LC_16.2019","working class",1.34077195590984,19.4481045563417,2
"scut","LC_18","affluent",13.4215419503961,19.4481045563412,2
"scut","LC_18","middle class",3.13768282465491,19.4481045563412,2
"scut","LC_18","poor",1.5481078253804,19.4481045563412,2
"scut","LC_18","working class",1.34077195590981,19.4481045563412,2
"scut","LC_20","affluent",13.421541950397,19.4481045563425,2
"scut","LC_20","middle class",3.13768282465511,19.4481045563425,2
"scut","LC_20","poor",1.54810782538049,19.4481045563425,2
"scut","LC_20","working class",1.34077195590989,19.4481045563425,2
"scut","LC_22.2019","affluent",13.3975199464608,19.4132444037853,2
"scut","LC_22.2019","middle class",3.13198999661786,19.4132444037853,2
"scut","LC_22.2019","poor",1.54535636189333,19.4132444037853,2
"scut","LC_22.2019","working class",1.33837809881335,19.4132444037853,2
"scut","Little Confluence.2019","affluent",403.362442362921,1752.29689084313,2
"scut","Little Confluence.2019","middle class",463.619050534198,1752.29689084313,2
"scut","Little Confluence.2019","poor",454.575977718033,1752.29689084313,2
"scut","Little Confluence.2019","working class",430.73942022798,1752.29689084313,2
"scut","Lost Lad.2019","affluent",43.5261436556453,65.2238609134144,2
"scut","Lost Lad.2019","middle class",10.7181494887775,65.2238609134144,2
"scut","Lost Lad.2019","poor",2.09134624171269,65.2238609134144,2
"scut","Lost Lad.2019","working class",8.88822152727891,65.2238609134144,2
"scut","MC_02","affluent",36.948573003152,52.779299913642,2
"scut","MC_02","middle class",8.65449160334401,52.779299913642,2
"scut","MC_02","poor",3.7441775998387,52.779299913642,2
"scut","MC_02","working class",3.43205770730724,52.779299913642,2
"scut","MC_06","affluent",10.3091455288196,15.046811681967,2
"scut","MC_06","middle class",1.98769093815739,15.046811681967,2
"scut","MC_06","poor",1.37579189805989,15.046811681967,2
"scut","MC_06","working class",1.37418331693007,15.046811681967,2
"scut","MC_08","affluent",39.3765191687867,56.2182796068137,2
"scut","MC_08","middle class",9.26211100986781,56.2182796068137,2
"scut","MC_08","poor",3.96003482833658,56.2182796068137,2
"scut","MC_08","working class",3.61961459982268,56.2182796068137,2
"scut","MC_09.2019","affluent",64.7870628400546,92.2101582220883,2
"scut","MC_09.2019","middle class",15.6213704051228,92.2101582220883,2
"scut","MC_09.2019","poor",6.21916627413978,92.2101582220883,2
"scut","MC_09.2019","working class",5.58255870277114,92.2101582220883,2
"scut","MC_14","affluent",42.1937092568367,60.2085902824527,2
"scut","MC_14","middle class",9.96714285678224,60.2085902824527,2
"scut","MC_14","poor",4.21049789591406,60.2085902824527,2
"scut","MC_14","working class",3.83724027291969,60.2085902824527,2
"scut","MC_15","affluent",36.0967351543955,51.5727438930792,2
"scut","MC_15","middle class",8.44131010227034,51.5727438930792,2
"scut","MC_15","poor",3.6684447191988,51.5727438930792,2
"scut","MC_15","working class",3.36625391721456,51.5727438930792,2
"scut","MC_18","affluent",44.3876255949329,63.3160865861272,2
"scut","MC_18","middle class",10.5161938045279,63.3160865861272,2
"scut","MC_18","poor",4.40554863756576,63.3160865861272,2
"scut","MC_18","working class",4.00671854910063,63.3160865861272,2
"scut","MC_19","affluent",39.7845234128011,56.7961829927096,2
"scut","MC_19","middle class",9.36421842069775,56.7961829927096,2
"scut","MC_19","poor",3.99630855902086,56.7961829927096,2
"scut","MC_19","working class",3.65113260018998,56.7961829927096,2
"scut","MC_21","affluent",37.9691881566674,57.3267419350705,2
"scut","MC_21","middle class",8.44732682182992,57.3267419350705,2
"scut","MC_21","poor",6.42351585971162,57.3267419350705,2
"scut","MC_21","working class",4.48671109686162,57.3267419350705,2
"scut","MCBC_03.2019","affluent",64.7870628400399,92.2101582220674,2
"scut","MCBC_03.2019","middle class",15.6213704051192,92.2101582220674,2
"scut","MCBC_03.2019","poor",6.21916627413838,92.2101582220674,2
"scut","MCBC_03.2019","working class",5.58255870276988,92.2101582220674,2
"scut","MCBC_04.2019","affluent",64.787062840046,92.210158222076,2
"scut","MCBC_04.2019","middle class",15.6213704051207,92.210158222076,2
"scut","MCBC_04.2019","poor",6.21916627413895,92.210158222076,2
"scut","MCBC_04.2019","working class",5.5825587027704,92.210158222076,2
"scut","MCBC_05.2019","affluent",13.4215419503986,19.4481045563448,2
"scut","MCBC_05.2019","middle class",3.13768282465548,19.4481045563448,2
"scut","MCBC_05.2019","poor",1.54810782538068,19.4481045563448,2
