"city","site","variable","value","year"
"naca","NCAP-MD-TPB1","Median value",642229.29038106,1
"naca","NCAP-MD-WMR1","Median value",60978.0209253843,1
"naca","NCAP-VA-ANC1","Median value",256531.527714429,1
"naca","NCAP-VA-ARM1","Median value",404561.551762333,1
"naca","NCAP-VA-BAR1","Median value",457115.413520905,1
"naca","NCAP-VA-BBP1","Median value",437313.033464327,1
"naca","NCAP-VA-BLU1","Median value",456321.75071037,1
"naca","NCAP-VA-BMP1","Median value",232376.945429936,1
"naca","NCAP-VA-BSH1","Median value",143892.345435065,1
"naca","NCAP-VA-CPL1","Median value",130793.079828531,1
"naca","NCAP-VA-DAI1","Median value",131576.701378693,1
"naca","NCAP-VA-DOK1","Median value",480157.574678073,1
"naca","NCAP-VA-FMR1","Median value",595954.472545988,1
"naca","NCAP-VA-FTW1","Median value",508126.83193981,1
"naca","NCAP-VA-JDP1","Median value",188453.963981314,1
"naca","NCAP-VA-JPP1","Median value",970074.733259544,1
"naca","NCAP-VA-LBJ1","Median value",44266.6594427402,1
"naca","NCAP-VA-LEE1","Median value",142397.56069604,1
"naca","NCAP-VA-LIC1","Median value",413367.881962808,1
"naca","NCAP-VA-LOF1","Median value",147953.700611496,1
"naca","NCAP-VA-MBL1","Median value",372025.004958658,1
"naca","NCAP-VA-MCC1","Median value",357231.064230724,1
"naca","NCAP-VA-MDP1","Median value",332676.293438354,1
"naca","NCAP-VA-MHP1","Median value",320012.087247222,1
"naca","NCAP-VA-MON1","Median value",750284.857339515,1
"naca","NCAP-VA-MTV1","Median value",254397.26967531,1
"naca","NCAP-VA-POT1","Median value",431304.343738439,1
"naca","NCAP-VA-PRC1","Median value",149812.367606363,1
"naca","NCAP-VA-RTP1","Median value",370487.224819006,1
"naca","NCAP-VA-TKY1","Median value",159470.90008682,1
"naca","NCAP-VA-TRI1","Median value",709508.242463907,1
"naca","NCAP-VA-UPT1","Median value",597149.969316776,1
"naca","NCAP-VA-WAR1","Median value",385414.636886705,1
"rony","RCNY-C01-SNP1","Median value",88072.464412664,1
"rony","RCNY-C01-TPP1","Median value",89494.1324277667,1
"rony","RCNY-C01-TPP2","Median value",65977.8894413245,1
"rony","RCNY-C02-MWP1","Median value",210254.930291853,1
"rony","RCNY-C02-SNP2","Median value",105768.261160303,1
"rony","RCNY-L01-BBP1","Median value",22613.7990998903,1
"rony","RCNY-L01-RWA1","Median value",22556.5089779298,1
"rony","RCNY-L02- BPP1","Median value",23945.882190158,1
"rony","RCNY-L03-BRP1","Median value",78224.5167635485,1
"rony","RCNY-L03-OBP1","Median value",50118.8588155872,1
"rony","RCNY-L04-DEB1","Median value",52930.1351846659,1
"rony","RCNY-L04-DEP1","Median value",79274.4357010706,1
"rony","RCNY-L04-DEP2","Median value",64670.6934975551,1
"rony","RCNY-S01-BSP1","Median value",211193.452742431,1
"rony","RCNY-S01-GGP1","Median value",343677.743634877,1
"rony","RCNY-S01-HFP1","Median value",217289.738822191,1
"rony","RCNY-S01-HLP1","Median value",129987.592978423,1
"rony","RCNY-S01-MHC1","Median value",177119.453872057,1
"rony","RCNY-S02-GVP1","Median value",53645.8292944918,1
"rony","RCNY-S02-GVP2","Median value",42122.8343047227,1
"rony","RCNY-S03-BDP1","Median value",9128.51974836044,1
"rony","RCNY-S03-RIT1","Median value",33049.4229513034,1
"rony","RCNY-S03-RIT2","Median value",34806.804279221,1
"wide","RPL3","Median value",70557.9314307199,1
"wide","RPW","Median value",51906.4003874749,1
"wide","RVC","Median value",281327.766441886,1
"wide","SBP","Median value",18289.4359725405,1
"wide","SLP","Median value",106208.380782887,1
"wide","SMP","Median value",54131.0199696915,1
"wide","SSL2","Median value",31077.0363977083,1
"wide","SSL3","Median value",31168.1941554879,1
"wide","WBC","Median value",683592.134218042,1
"wide","WIDE-A08-GLP1","Median value",25878.5987952123,1
"wide","WIN2","Median value",36186.8618796327,1
"boma","ALN","Median value",492459.585027741,1
"boma","ARB1","Median value",503125.890689209,1
"boma","ARB2","Median value",550532.896745594,1
"boma","BDL","Median value",54307.2878212589,1
"boma","BNC","Median value",349854.139956988,1
"boma","BRA","Median value",126433.309245327,1
"boma","BRD1","Median value",39290.3402065052,1
"boma","BRD2","Median value",42522.4863834083,1
"boma","BRT","Median value",3561566.64360095,1
"boma","BSU","Median value",29417.4032966739,1
"boma","DAN","Median value",293193.469713307,1
"boma","EVR","Median value",676555.743790084,1
"boma","FRPO1","Median value",768112.017651828,1
"boma","FRPO2","Median value",1218891.28292068,1
"boma","FVW","Median value",276324.691633617,1
"boma","GLD","Median value",513814.50564674,1
"boma","GRT","Median value",19297.0823716691,1
"boma","HAB","Median value",517216.316080334,1
"boma","HAL","Median value",2458226.6751851,1
"boma","MTA","Median value",857264.168462399,1
"boma","MUS","Median value",77762.1772661263,1
"boma","PKN","Median value",54307.287821266,1
"boma","SRN","Median value",372435.783442327,1
"boma","STN","Median value",80968.8525002472,1
"boma","STR","Median value",11670.6468211478,1
"boma","TKR","Median value",30213.8256410497,1
"boma","ZNE","Median value",541315.482406258,1
"baca","AB","Median value",2906606.78662814,2
"tawa","B-TP","Median value",234536.650059788,2
"sewa","BGP1","Median value",612981.053068528,2
"sewa","BRF1","Median value",153730.626151461,2
"baca","BT","Median value",29088.6028510256,2
"baca","CB","Median value",959592.544501363,2
"baca","CR","Median value",542764.20412523,2
"baca","DK","Median value",59175.6102867056,2
"sewa","DOS1","Median value",25241.6528079718,2
"sewa","DRP2","Median value",1552268.99377253,2
"sewa","DSP1","Median value",312646.868026042,2
"sewa","DWP1","Median value",235867.056972478,2
"baca","DY","Median value",1243231.82375864,2
"baca","EN","Median value",59180.4214496509,2
"sewa","FGL1","Median value",170857.452637054,2
"sewa","FRD1","Median value",60067.2088439855,2
"tawa","G-CBP1","Median value",186097.531939086,2
"tawa","G-CLP2","Median value",218472.577506494,2
"tawa","G-FP1","Median value",273040.712257518,2
"tawa","G-IP","Median value",222087.886249349,2
"tawa","G-JP","Median value",324151.03512663,2
"tawa","G-KP","Median value",425408.351025305,2
"tawa","G-OTP","Median value",196335.47629121,2
"tawa","G-SB","Median value",115176.696046034,2
"tawa","G-SERA","Median value",170578.606810093,2
"tawa","G-SP","Median value",144559.240322944,2
"tawa","G-TNC2","Median value",182130.081786701,2
"tawa","G-VP","Median value",373399.781966604,2
"tawa","G-WLP2","Median value",214809.270893702,2
"tawa","G-WP2","Median value",278085.279981461,2
"baca","GT","Median value",171172.996838057,2
"baca","H18","Median value",276066.059734698,2
"baca","HBT","Median value",224620.456000061,2
"sewa","HCN1","Median value",180457.967728489,2
"sewa","HFW1","Median value",508118.119995476,2
"baca","HT","Median value",75489.7749222538,2
"sewa","IRP1","Median value",816787.273600509,2
"sewa","JBP1","Median value",336328.139387214,2
"sewa","LTP1","Median value",497951.979696222,2
"sewa","LWP2","Median value",1244530.57249387,2
"baca","MA","Median value",102337.307980678,2
"sewa","MBC1","Median value",253202.243117257,2
"sewa","MGP1","Median value",280334.925903742,2
"sewa","MPO1","Median value",165700.94054561,2
"sewa","MSR1","Median value",555727.7610151,2
"baca","MT","Median value",71259.2598925429,2
"sewa","MWP1","Median value",335942.04283873,2
"baca","MY","Median value",1850513.89291795,2
"sewa","NRP1","Median value",465740.979185152,2
"tawa","P-BLP","Median value",188929.781342807,2
"tawa","P-CCP","Median value",130207.514455733,2
"tawa","P-CUP","Median value",482005.646506097,2
"tawa","P-DPV","Median value",47834.1170595535,2
"tawa","P-GP","Median value",472980.436037251,2
"tawa","P-GW1","Median value",46903.9588648254,2
"tawa","P-JCP","Median value",388493.436320546,2
"tawa","P-LCC","Median value",142104.61842088,2
"tawa","P-MCP","Median value",747037.269479574,2
"tawa","P-MKP2","Median value",268556.761087133,2
"tawa","P-OB","Median value",98547.6049052027,2
"tawa","P-OLT","Median value",1295.59382843166,2
"tawa","P-OV2","Median value",3166.21105167788,2
"tawa","P-PCNA1","Median value",492853.062046903,2
"tawa","P-PDP","Median value",97679.6550589767,2
"tawa","P-RP","Median value",163161.032234964,2
"tawa","P-RT","Median value",205665.201039484,2
"tawa","P-RWSR","Median value",2204.33245885744,2
"tawa","P-SCP1","Median value",210168.889972277,2
"tawa","P-STP","Median value",316435.005472878,2
"tawa","P-TE1","Median value",4929.50719510828,2
"tawa","P-UCC","Median value",61071.1684029439,2
"tawa","P-UWT","Median value",408974.059507848,2
"tawa","P-WBC","Median value",158158.371844303,2
"tawa","P-WP","Median value",793622.452637833,2
"tawa","P-WWP","Median value",288555.084895579,2
"baca","PER","Median value",126748.54558979,2
"sewa","PGP2","Median value",252502.644988934,2
"sewa","PHY1","Median value",1419930.85395843,2
"poor","POOR-E01-OB1","Median value",331908.391039534,2
"poor","POOR-E02-OB2","Median value",246560.377555865,2
"poor","POOR-E03-JCP","Median value",305718.14349645,2
"poor","POOR-E04-TJP","Median value",409188.874806619,2
"poor","POOR-E06-BEL","Median value",238445.175411732,2
"poor","POOR-E08-WFP","Median value",323003.793253259,2
"poor","POOR-E11-BTP","Median value",252473.787531038,2
"poor","POOR-E12-128","Median value",169247.172100875,2
"poor","POOR-E13-PB1","Median value",114486.875752033,2
"poor","POOR-E15-PB3","Median value",126364.689521294,2
"poor","POOR-E17-JBP","Median value",158063.246074568,2
"poor","POOR-E18-SW7","Median value",288731.574397317,2
"poor","POOR-E19-MAP","Median value",160605.408759803,2
"poor","POOR-E20-HOR","Median value",155447.996866396,2
"poor","POOR-W01-GHP","Median value",696146.325756704,2
"poor","POOR-W02-MNP","Median value",722327.982745335,2
"poor","POOR-W03-CCP","Median value",697050.677058039,2
"poor","POOR-W04-WHA","Median value",489042.172632862,2
"poor","POOR-W09-TBP","Median value",368042.833173839,2
"poor","POOR-W10-HRP","Median value",338071.850266317,2
"poor","POOR-W11-TWP","Median value",490575.619397116,2
"poor","POOR-W13-BLP","Median value",253894.666895064,2
"poor","POOR-W14-PSF","Median value",180009.619334003,2
"sewa","RHF1","Median value",69826.0812423822,2
"sewa","RVP1","Median value",1663765.6878762,2
"sewa","RWP1","Median value",123456.491338337,2
"baca","SFCA-001-GGP2","Median value",1651822.14827645,2
"baca","SFCA-C01-BVA1","Median value",7935848.17770134,2
"baca","SFCA-C01-GGP3","Median value",3345079.79779639,2
"baca","SFCA-C01-GGP4","Median value",3479812.53506949,2
"baca","SFCA-C01-PRE1","Median value",475070.770639474,2
"baca","SFCA-C01-PRE2","Median value",2639106.73850132,2
"baca","SFCA-C01-USF1","Median value",5140833.92977002,2
"baca","SFCA-C02-DOU1","Median value",5615861.96972354,2
"baca","SFCA-C02-GLN1","Median value",2466846.07218799,2
"baca","SFCA-C02-IGB1","Median value",4664739.40507658,2
"baca","SFCA-C02-LGH1","Median value",3252660.29737429,2
"baca","SFCA-C02-MTD1","Median value",2821245.410202,2
"baca","SFCA-C03-ALA1","Median value",4725595.76146096,2
"baca","SFCA-C03-BER1","Median value",4953603.25243437,2
"baca","SFCA-C03-BVH1","Median value",1112538.74851063,2
"baca","SFCA-C03-JMP1","Median value",3074976.71609699,2
"baca","SFCA-C03-JMP2","Median value",3512376.66728979,2
"baca","SFCA-C03-JMP3","Median value",2765957.42312873,2
"baca","SFCA-D01-PIO1","Median value",5460612.63181685,2
"baca","SFCA-D01-POT1","Median value",3547112.4396599,2
"baca","SFCA-D01-RUS1","Median value",8311944.36759523,2
"baca","SFCA-O01-GGP1","Median value",3151728.69896679,2
"baca","SFCA-O01-LPK1","Median value",3799917.7786287,2
"baca","SFCA-O01-LPK2","Median value",1487260.03720174,2
"baca","SFCA-O01-SUN1","Median value",2218093.92651835,2
"baca","SFCA-O02-BRO1","Median value",359086.512930435,2
"baca","SFCA-O02-LKM1","Median value",1134469.89932927,2
"baca","SFCA-O02-LKM2","Median value",271140.096038338,2
"baca","SFCA-O02-PLK1","Median value",2287845.02195116,2
"baca","SFCA-O02-WSN1","Median value",2698508.42789251,2
"sewa","SVP1","Median value",243878.246451869,2
"sewa","SWD1","Median value",248026.085929452,2
"sewa","TCC1","Median value",375285.09278661,2
"sewa","TMF1","Median value",13978.3473832547,2
"sewa","TMP1","Median value",166023.05615706,2
"sewa","TRN1","Median value",49916.4086336273,2
"sewa","WCP2","Median value",312848.168299988,2
"sewa","WDG1","Median value",245332.032264758,2
"baca","WP","Median value",341302.911589311,2
"mela","CalT01","Median value",513968.730535258,2
"mela","CalT02","Median value",249453.883826978,2
"mela","CalT03","Median value",506508.482709943,2
"mela","ED01","Median value",979413.157201309,2
"mela","ED03","Median value",1124972.58436348,2
"mela","ED04","Median value",1003539.9461897,2
"mela","ED05","Median value",743883.146171404,2
"mela","ED06","Median value",220528.16289382,2
"mela","ED07","Median value",585989.394833741,2
"mela","ED08","Median value",989263.728814545,2
"mela","ELMOD","Median value",678717.299997721,2
"mela","H01-AST1","Median value",1206273.50109842,2
"mela","H01-BEA2","Median value",204278.439269554,2
"mela","H01-BGC1","Median value",612093.205617461,2
"mela","H01-CCH1","Median value",403887.894295482,2
"mela","H01-DEB1","Median value",1060280.59818909,2
"mela","H01-DVG","Median value",522434.678716604,2
"mela","H01-FIR1","Median value",364714.481327564,2
"mela","H01-FLN1","Median value",122465.075822257,2
"mela","H01-FRE1","Median value",284061.411866438,2
"mela","H01-GSC1","Median value",363070.779973883,2
"mela","H01-HFR1","Median value",81528.3531872107,2
"mela","H01-HNP1","Median value",523273.679455579,2
"mela","H01-LTC1","Median value",46370.7547212282,2
"mela","H01-OCC1","Median value",545290.599892991,2
"mela","H01-OXY1","Median value",2002142.39519126,2
"mela","H01-RHR1","Median value",178701.696206852,2
"mela","H01-ROS1","Median value",710225.63051197,2
"mela","H01-SPS1","Median value",1490461.13739141,2
"mela","H01-TMC1","Median value",455088.472945353,2
"mela","H01-WAV1","Median value",237083.421875638,2
"mela","H01-WTP1","Median value",101621.449864648,2
"mela","H01-WWD1","Median value",283233.757815236,2
"mela","IRC01","Median value",64477.5044367167,2
"mela","IRC02","Median value",55870.7355612323,2
"mela","IRC03","Median value",45522.7163288305,2
"mela","IRC04","Median value",35123.538662544,2
"mela","IRC05","Median value",28644.0666820335,2
"mela","IRC06","Median value",27609.4316771808,2
"mela","IRC07","Median value",31788.2603282086,2
"mela","OAK","Median value",734249.789960674,2
"mela","OCP02","Median value",405601.699276532,2
"mela","OCP03","Median value",555823.306077997,2
"mela","PW01","Median value",569569.725366577,2
"mela","SA","Median value",178309.808986155,2
"phaz","01_T01","Median value",1147.08606573927,2
"phaz","02_T02","Median value",1147.08606573933,2
"phaz","03_T03","Median value",1147.0860657393,2
"phaz","04_T04","Median value",1147.08606573936,2
"phaz","05_T05","Median value",1147.08606573924,2
"phaz","06_T06","Median value",1147.0860657394,2
"phaz","07_T07","Median value",1147.08606573926,2
"phaz","08_T08","Median value",1147.0860657393,2
"phaz","09_T09","Median value",1021.46998277475,2
"phaz","1_01_AF14","Median value",1147.0860657393,2
"phaz","1_02_EME","Median value",922.403527569456,2
"phaz","1_03_EMW","Median value",0,2
"phaz","1_04_J9","Median value",3179.0631221555,2
"phaz","1_05_MCS","Median value",12792.7796126789,2
"phaz","1_06_T21","Median value",87846.780779408,2
"phaz","1_07_UMP","Median value",45519.1663663529,2
"phaz","1_08_V9","Median value",29707.2144860814,2
"phaz","1_09_W19","Median value",51225.1936744069,2
"phaz","1_10_GOAT","Median value",884.405967682729,2
"phaz","10_T10","Median value",896.381275827741,2
"phaz","11_T11","Median value",925.890191482865,2
"phaz","12_T12","Median value",886.8745050377,2
"phaz","13_T13","Median value",1022.15026165509,2
"phaz","14_T14","Median value",953.455255030545,2
"phaz","15_T15","Median value",808.302043737006,2
"phaz","16_V01","Median value",67526.4293017836,2
"phaz","17_V02","Median value",64329.8749957843,2
"phaz","19_V04","Median value",51813.1030834818,2
"phaz","2_01_AF19","Median value",167436.146548063,2
"phaz","2_02_E12","Median value",884.405967682749,2
"phaz","2_03_EMP","Median value",113.827846544398,2
"phaz","2_04_I17","Median value",15854.2245669799,2
"phaz","2_05_MCN","Median value",11439.4179183257,2
"phaz","2_06_PWP","Median value",123337.97693027,2
"phaz","2_07_SMW","Median value",45509.4293288247,2
"phaz","2_08_TONTO","Median value",1147.08606573926,2
"phaz","2_09_U13","Median value",118576.960464478,2
"phaz","2_10_WTM","Median value",884.405967682731,2
"phaz","20_V05","Median value",371804.402576318,2
"phaz","21_V06","Median value",346347.287363757,2
"phaz","22_V07","Median value",179265.67134143,2
"phaz","23_N01","Median value",18253.4219321596,2
"phaz","24_N02","Median value",7082.56048920863,2
"phaz","25_N03","Median value",13188.7488948473,2
"phaz","26_V08","Median value",26757.2376798617,2
"phaz","27_V09","Median value",47486.4395909099,2
"phaz","28_V10","Median value",62318.9007565753,2
"phaz","29_N04","Median value",66437.7477926001,2
"phaz","3_01_AC16","Median value",25733.4819458236,2
"phaz","3_02_AVE35","Median value",73577.5516738338,2
"phaz","3_03_DBG","Median value",239128.675302511,2
"phaz","3_04_O17","Median value",97869.0907064399,2
"phaz","3_05_R10","Median value",296015.724597634,2
"phaz","3_06_S9","Median value",201012.255315759,2
"phaz","3_07_SME","Median value",160405.915651096,2
"phaz","3_08_W18","Median value",174991.968010669,2
"phaz","3_09_X12","Median value",484336.412052092,2
"phaz","3_10_Y10","Median value",343895.101769602,2
"phaz","30_V11","Median value",97114.5469713939,2
"phaz","31_V12","Median value",96365.0428897631,2
"phaz","32_V13","Median value",74387.0105982911,2
"phaz","33_V14","Median value",77197.581110326,2
"phaz","34_N05","Median value",75633.3650258457,2
"phaz","35_N06","Median value",76249.5584186301,2
"phaz","36_N07","Median value",61364.0335235363,2
"phaz","37_N08","Median value",49282.234924021,2
"phaz","38_N09","Median value",32802.8372638095,2
"phaz","39_N10","Median value",33251.2499840993,2
"phaz","4_01_AB20","Median value",335914.745576638,2
"phaz","4_02_AE19","Median value",113234.567572415,2
"phaz","4_03_R13","Median value",230882.474810939,2
"phaz","4_04_RIO","Median value",106227.469529008,2
"phaz","4_05_S14","Median value",243943.06765736,2
"phaz","4_06_V16","Median value",297540.489449382,2
"phaz","4_07_ASUW","Median value",257293.715294069,2
"phaz","4_08_Z20","Median value",370947.898846157,2
"phaz","4_09_AA17","Median value",351619.274647439,2
"phaz","4_10_AC19","Median value",268940.076301148,2
"phaz","40_N11","Median value",43353.3503006193,2
"phaz","41_V15","Median value",98166.2940167446,2
"phaz","42_V16","Median value",67986.0429418357,2
"phaz","43_V17","Median value",72437.8715901128,2
"phaz","5_01_AD18","Median value",222442.592609675,2
"phaz","5_02_AB18","Median value",232201.812469442,2
"phaz","5_03_R14","Median value",146443.308826572,2
"phaz","5_04_Y19","Median value",319383.092307295,2
"phaz","5_05_T14","Median value",587781.252680575,2
"phaz","5_06_S16","Median value",315745.802494444,2
"phaz","5_07_TYARD","Median value",81298.0914791282,2
"phaz","5_08_X18","Median value",447751.830992591,2
"phaz","5_09_U17","Median value",583859.244358385,2
"phaz","5_10_V17","Median value",58971.3639461538,2
"scut","BC_03","Median value",6142.67069284935,2
"scut","BC_07","Median value",6142.6706928502,2
"scut","BC_08","Median value",6142.6706928494,2
"scut","BC_10","Median value",6142.67069284865,2
"scut","BC_11","Median value",6142.67069284921,2
"scut","BC_12","Median value",6142.67069284931,2
"scut","BC_18.2019","Median value",6142.67069284929,2
"scut","BC_24.2019","Median value",6142.67069285022,2
"scut","BC_25","Median value",10227.6786910395,2
"scut","BC_26.2019","Median value",14743.6468909191,2
"scut","BC_28.2019","Median value",6142.67069285033,2
"scut","BC_33.2019","Median value",6142.67069284917,2
"scut","BC_34","Median value",6142.67069284929,2
"scut","BC_38.2019","Median value",6142.6706928491,2
"scut","BC_40.2019","Median value",6142.67069284943,2
"scut","BC_42.2019","Median value",5339.3614818395,2
"scut","Big Cottonwood Regional Park Wetlands.2019","Median value",406736.063304137,2
"scut","Bonneville Golf Course.2019","Median value",513407.924270486,2
"scut","CC_01","Median value",144612.224768376,2
"scut","CC_05","Median value",84606.6664154383,2
"scut","CC_06.2019","Median value",83658.6322236839,2
"scut","CC_09","Median value",49674.41934511,2
"scut","CC_11","Median value",46245.6422317611,2
"scut","CC_13.2019","Median value",5161.73168649626,2
"scut","CC_14.2019","Median value",22917.3806133464,2
"scut","Creekside Park.2019","Median value",300347.497634788,2
"scut","Crestwood Park.2019","Median value",392843.594297822,2
"scut","DC_01","Median value",110957.257555058,2
"scut","DC_03.2019","Median value",89788.5009174085,2
"scut","DD_05.2019","Median value",287094.191148186,2
"scut","DD_06.2019","Median value",265618.859874017,2
"scut","DD_07.2019","Median value",219201.944761881,2
"scut","EM_01","Median value",72112.2654667251,2
"scut","EM_04","Median value",5161.73168649641,2
"scut","EM_05","Median value",5161.73168649683,2
"scut","EM_08","Median value",5161.73168649676,2
"scut","General Holm Park N.2019","Median value",121393.564105108,2
"scut","JR_02","Median value",43616.1341068291,2
"scut","JR_06.2019","Median value",291983.171200768,2
"scut","JR_07","Median value",195208.03686655,2
"scut","JR_08","Median value",116767.580013724,2
"scut","JR_09","Median value",91355.6326103492,2
"scut","JR_12.2019","Median value",102174.936473451,2
"scut","JR_13.2019","Median value",150524.115087812,2
"scut","JRP_02","Median value",122669.161150075,2
"scut","LC_02","Median value",6142.67069285001,2
"scut","LC_07","Median value",6142.67069284928,2
"scut","LC_09.2019","Median value",6142.6706928492,2
"scut","LC_12.2019","Median value",6049.62682387511,2
"scut","LC_14","Median value",6142.6706928495,2
"scut","LC_15","Median value",6142.67069284877,2
"scut","LC_16.2019","Median value",6142.67069284879,2
"scut","LC_18","Median value",6142.67069284864,2
"scut","LC_20","Median value",6142.67069284903,2
"scut","LC_22.2019","Median value",6132.20896331524,2
"scut","Little Confluence.2019","Median value",112335.3315721,2
"scut","Lost Lad.2019","Median value",78059.498471926,2
"scut","MC_02","Median value",14674.0319974984,2
"scut","MC_06","Median value",5210.75549801131,2
"scut","MC_08","Median value",15536.5252291346,2
"scut","MC_09.2019","Median value",24563.258292193,2
"scut","MC_14","Median value",16537.2918101925,2
"scut","MC_15","Median value",14371.428756371,2
"scut","MC_18","Median value",17316.6492849035,2
"scut","MC_19","Median value",15681.4629151186,2
"scut","MC_21","Median value",25485.098575236,2
"scut","MCBC_03.2019","Median value",24563.2582921875,2
"scut","MCBC_04.2019","Median value",24563.2582921898,2
"scut","MCBC_05.2019","Median value",6142.67069284977,2
"scut","MCBC_10.2019","Median value",6322.24394776605,2
"scut","Mount Wire Ridgeline.2019","Median value",5161.73168649653,2
"scut","Oxbow.2019","Median value",75709.2721248966,2
"scut","Parley's Point.2019","Median value",178075.315362825,2
"scut","PC_01","Median value",29418.3835842856,2
"scut","PC_02.2019","Median value",5161.73168649667,2
"scut","PC_03.2019","Median value",5161.73168649654,2
"scut","PC_04","Median value",5161.73168649653,2
"scut","PC_06.2019","Median value",6142.67069284963,2
"scut","PC_08.2019","Median value",5161.73168649645,2
"scut","PC_09.2019","Median value",5161.73168649603,2
"scut","PC_14","Median value",5161.73168649597,2
"scut","PC_15","Median value",5161.73168649681,2
"scut","PC_16.2019","Median value",5161.7316864971,2
"scut","PC_17","Median value",5161.73168649638,2
"scut","PC_18.2019","Median value",5161.73168649688,2
"scut","PC_20.2019","Median value",5161.73168649647,2
"scut","PC_22","Median value",5161.73168649684,2
"scut","PC_26","Median value",5161.73168649699,2
"scut","PC_27","Median value",5161.73168649634,2
"scut","PC_29","Median value",5161.73168649636,2
"scut","PC_31.2019","Median value",13101.3478123244,2
"scut","RB_08","Median value",5161.73168649614,2
"scut","RB_09","Median value",5161.73168649604,2
"scut","RB_10","Median value",5161.73168649691,2
"scut","Spring Gulch","Median value",92475.9754186359,2
"scut","Sunnyside Park.2019","Median value",643614.857655008,2
"scut","Upper Hell Canyon","Median value",78059.4984719359,2
"scut","WF_02.2019","Median value",267905.036412501,2
"scut","WF_03.2019","Median value",235302.61667608,2
"deco","E01-CHE1","Median value",1294305.0884646,2
"deco","E01-CON1","Median value",1316695.21205055,2
"deco","E01-CPE1","Median value",543262.72821706,2
"deco","E01-CPW1","Median value",969153.147983114,2
"deco","E01-SGP1","Median value",821478.628448829,2
"deco","E02-FTP1","Median value",279087.806064622,2
"deco","E02-LIN1","Median value",867515.651818937,2
"deco","E02-MCN1","Median value",412626.162544294,2
"deco","E02-MON1","Median value",420277.588856863,2
"deco","E02-VER1","Median value",345135.786613332,2
"deco","E03-CWP1","Median value",87235.6570519193,2
"deco","E03-DMP1","Median value",321072.982988552,2
"deco","E03-GEN1","Median value",289051.354864451,2
"deco","E03-SAC1","Median value",94142.4265012413,2
"deco","E03-SPG1","Median value",368843.389324641,2
"deco","E04-APM1","Median value",144620.211865755,2
"deco","E04-SCR1","Median value",12681.8911427679,2
"deco","E04-SKE1","Median value",41659.4553524674,2
"deco","E04-SKW1","Median value",16659.43924576,2
"deco","E04-TER1","Median value",5331.86470151396,2
"deco","W01-BAR1","Median value",240423.263722185,2
"deco","W01-GCP1","Median value",573872.176361107,2
"deco","W01-LIP1","Median value",564416.657036861,2
"deco","W01-MAR1","Median value",385641.263747512,2
"deco","W01-SLP1","Median value",492960.110912795,2
"deco","W02-CHP1","Median value",159221.426838,2
"deco","W02-HOL1","Median value",199335.818967741,2
"deco","W02-MOR1","Median value",206807.383254117,2
"deco","W02-SUN1","Median value",246442.152927253,2
"deco","W02-WBP1","Median value",425470.907938462,2
"deco","W03-CPP1","Median value",382152.713808888,2
"deco","W03-DAN1","Median value",254130.95753464,2
"deco","W03-GRA1","Median value",431309.080138251,2
"deco","W03-MGP1","Median value",175903.292722399,2
"deco","W04-APE1","Median value",65023.3445383709,2
"deco","W04-PVP1","Median value",121467.221232716,2
"deco","W04-STM1","Median value",110117.638045147,2
"deco","W04-WES1","Median value",103767.534495054,2
"deco","W04-WSP1","Median value",27943.5295525255,2
"ioio","A01-RES1","Median value",3527.19240277346,2
"ioio","A01-WMA1","Median value",2540.90749774665,2
"ioio","A01-WMA2","Median value",5113.04530786202,2
"ioio","A01-WMA3","Median value",5113.04530786287,2
"ioio","A02-FUH1","Median value",2479.94532976576,2
"ioio","A02-MET1","Median value",9651.04612968421,2
"ioio","A02-RES2","Median value",3045.75028080924,2
"ioio","A02-WMA4","Median value",2479.94532976576,2
"ioio","A03-CNA1","Median value",14694.9020516766,2
"ioio","A03-JOY1","Median value",12007.675588614,2
"ioio","A03-YSC1","Median value",20649.2528553558,2
"ioio","A04-AUB1","Median value",18867.7854855464,2
"ioio","A04-DOV1","Median value",15471.2324443249,2
"ioio","A04-PEN1","Median value",116892.724581672,2
"ioio","A04-WAT1","Median value",37625.1361021293,2
"ioio","A05-BEN1","Median value",208319.505610684,2
"ioio","A05-CRE1","Median value",272037.497269803,2
"ioio","A05-SAN1","Median value",426005.337643788,2
"ioio","A05-SHI1","Median value",51230.5496973671,2
"ioio","A06-SHP1","Median value",112646.561341175,2
"ioio","A06-SYC1","Median value",33560.5798865128,2
"ioio","A06-SYC2","Median value",26968.8365258103,2
"ioio","A06-TTB1","Median value",24188.5752308775,2
"ioio","A07-CCG2","Median value",98778.79849016,2
"ioio","A07-UIO1","Median value",48144.3805584301,2
"ioio","A08-PET1","Median value",2190.23533215017,2
"ioio","A08-RES3","Median value",13258.751264457,2
"ioio","A08-RES4","Median value",4287.34174178485,2
"ioio","A08-TCP1","Median value",2190.23533214972,2
"ioio","A09-HRP1","Median value",22125.8049206257,2
"ioio","A09-KEN1","Median value",22125.8049206221,2
"ioio","A09-TOK1","Median value",22125.8049206206,2
"ioio","A09-WCP1","Median value",89411.4819984681,2
"ioio","A10-ACT1","Median value",34429.4562341329,2
"ioio","A10-GIL1","Median value",10708.4962482322,2
"ioio","A10-HHP1","Median value",34429.4562341301,2
"ioio","A10-HPR1","Median value",32434.372560342,2
"jams","ALP","Median value",55192.9144418929,2
