"Site","City","Season","gentrifying","mean_19","mu","sd"
"ALIB","ahga","AP21",FALSE,0.146713538750464,3.5972,0.733897827086346
"ARPT","ahga","AP21",TRUE,-0.0320274181094335,5.0133,0.944358137164669
"BARN","ahga","AP21",FALSE,0.140099391637292,2.6932,0.795950446768749
"BBPK","ahga","AP21",FALSE,-0.0670329099801475,2.5444,0.721997761822575
"BHVN","ahga","AP21",FALSE,0.108974914463433,7.7238,0.820354105301978
"BZOO","ahga","AP21",FALSE,-0.0413160811420765,5.4958,0.67766384205466
"CSHS","ahga","AP21",FALSE,-0.0526566126351915,3.5526,0.72213945227972
"CVMD","ahga","AP21",FALSE,0.0466553328279015,2.5534,0.718888113695032
"DCKR","ahga","AP21",FALSE,-0.0377044997655705,5.3017,0.539727932039896
"DUDP","ahga","AP21",FALSE,0.177906689004387,3.6033,0.730467294440227
"DXBH","ahga","AP21",FALSE,0.0443140295231705,1.5671,0.723567512395699
"FIRE","ahga","AP21",FALSE,0.0641469485365485,7.3306,0.561368999424934
"HALP","ahga","AP21",FALSE,0.246996014190627,3.6801,0.763951799680597
"LDFN","ahga","AP21",FALSE,-0.220155684836913,3.5053,0.696290450917721
"LDFS","ahga","AP21",FALSE,-0.198294081906384,8.4111,0.628280402070893
"MBRD","ahga","AP21",FALSE,0.0882755736781065,6.5874,0.729530301938271
"NDA1","ahga","AP21",FALSE,-0.128888733027087,6.658,0.790758199358682
"NOWR","ahga","AP21",FALSE,0.0151362627139085,6.4534,0.651667788900686
"RDIO","ahga","AP21",FALSE,-0.183658740745526,5.5796,0.740080138810106
"RHDR","ahga","AP21",FALSE,-0.0273467436121645,1.6575,0.77888023176965
"SEPK","ahga","AP21",FALSE,-0.108586050133716,2.4281,0.638804506183004
"STPK","ahga","AP21",TRUE,0.0735695482232345,5.8519,0.86570279780847
"UGACF","ahga","AP21",FALSE,-0.217453546593665,8.6114,1.36783666338996
"UGDF","ahga","AP21",FALSE,-0.202552676433199,5.4651,0.664700062146275
"UGLH","ahga","AP21",TRUE,0.0268721549058715,8.6297,0.762257183371439
"UGRC","ahga","AP21",FALSE,-0.0151282343063675,2.4392,0.641673230276474
"WARN","ahga","AP21",TRUE,0.203520733163857,3.8902,0.906546271634417
"WSBS","ahga","AP21",FALSE,0.149620881608639,7.4733,0.657670406082183
"ALIB","ahga","JU21",FALSE,0.146713538750464,3.2877,0.528920301811688
"ARPT","ahga","JU21",TRUE,-0.0320274181094335,1.8581,0.878772788701048
"BARN","ahga","JU21",FALSE,0.140099391637292,2.4756,0.659733404350941
"BBPK","ahga","JU21",FALSE,-0.0670329099801475,2.4006,0.622059752623157
"BHVN","ahga","JU21",FALSE,0.108974914463433,7.6153,0.719692785687461
"BZOO","ahga","JU21",FALSE,-0.0413160811420765,7.4825,0.641197990862689
"CSHS","ahga","JU21",FALSE,-0.0526566126351915,6.4521,0.654636116361208
"CVMD","ahga","JU21",FALSE,0.0466553328279015,5.3623,0.584356789372493
"DCKR","ahga","JU21",FALSE,-0.0377044997655705,5.3149,0.55078882235634
"DUDP","ahga","JU21",FALSE,0.177906689004387,1.4888,0.665371198567528
"DXBH","ahga","JU21",FALSE,0.0443140295231705,3.4164,0.630119627590276
"FIRE","ahga","JU21",FALSE,0.0641469485365485,2.6446,0.745484013672637
"HALP","ahga","JU21",FALSE,0.246996014190627,4.5277,0.683578406580982
"LDFN","ahga","JU21",FALSE,-0.220155684836913,6.3771,0.593911494320752
"LDFS","ahga","JU21",FALSE,-0.198294081906384,10.3282,0.561530312297709
"MBRD","ahga","JU21",FALSE,0.0882755736781065,5.4349,0.644362871642241
"NDA1","ahga","JU21",FALSE,-0.128888733027087,2.4342,0.643670561062969
"NOWR","ahga","JU21",FALSE,0.0151362627139085,8.3515,0.574091201875457
"RDIO","ahga","JU21",FALSE,-0.183658740745526,4.366,0.593531151602671
"RHDR","ahga","JU21",FALSE,-0.0273467436121645,5.4116,0.62355779397923
"SEPK","ahga","JU21",FALSE,-0.108586050133716,3.3384,0.567730280826359
"STPK","ahga","JU21",TRUE,0.0735695482232345,7.534,0.703344488388823
"UGDF","ahga","JU21",FALSE,-0.202552676433199,7.4136,0.625439171635213
"UGLH","ahga","JU21",TRUE,0.0268721549058715,8.8373,0.849412067306563
"UGRC","ahga","JU21",FALSE,-0.0151282343063675,2.3464,0.573096749239078
"WARN","ahga","JU21",TRUE,0.203520733163857,5.8475,0.879614189353611
"WSBS","ahga","JU21",FALSE,0.149620881608639,7.4299,0.624599873919496
"ALIB","ahga","OC21",FALSE,0.146713538750464,3.7245,0.756344468939629
"ARPT","ahga","OC21",TRUE,-0.0320274181094335,3.8976,0.896434381011765
"BARN","ahga","OC21",FALSE,0.140099391637292,2.5385,0.696682342699069
"BBPK","ahga","OC21",FALSE,-0.0670329099801475,2.4643,0.66631066852535
"BHVN","ahga","OC21",FALSE,0.108974914463433,2.6349,0.764892473521347
"BZOO","ahga","OC21",FALSE,-0.0413160811420765,5.6161,0.735237952968118
"CSHS","ahga","OC21",FALSE,-0.0526566126351915,6.3952,0.61225357936442
"CVMD","ahga","OC21",FALSE,0.0466553328279015,2.6082,0.749632546582317
"DCKR","ahga","OC21",FALSE,-0.0377044997655705,4.34,0.57552855994497
"DUDP","ahga","OC21",FALSE,0.177906689004387,4.3416,0.574580241781272
"DXBH","ahga","OC21",FALSE,0.0443140295231705,3.5053,0.691100334225933
"FIRE","ahga","OC21",FALSE,0.0641469485365485,5.5202,0.683109525524558
"LDFN","ahga","OC21",FALSE,-0.220155684836913,10.4112,0.618508540993193
"LDFS","ahga","OC21",FALSE,-0.198294081906384,7.5539,0.725911485477723
"MBRD","ahga","OC21",FALSE,0.0882755736781065,7.34,0.577263651490663
"NDA1","ahga","OC21",FALSE,-0.128888733027087,2.4475,0.659611445265978
"NOWR","ahga","OC21",FALSE,0.0151362627139085,5.4277,0.634990575759302
"RDIO","ahga","OC21",FALSE,-0.183658740745526,5.5942,0.736464933353792
"RHDR","ahga","OC21",FALSE,-0.0273467436121645,5.4583,0.657498547856984
"SEPK","ahga","OC21",FALSE,-0.108586050133716,6.4092,0.626892861233837
"STPK","ahga","OC21",TRUE,0.0735695482232345,4.6136,0.762596351498964
"UGDF","ahga","OC21",FALSE,-0.202552676433199,7.4651,0.665752440950285
"UGLH","ahga","OC21",TRUE,0.0268721549058715,2.9281,0.906869688137787
"UGRC","ahga","OC21",FALSE,-0.0151282343063675,2.4352,0.640657478064855
"WARN","ahga","OC21",TRUE,0.203520733163857,7.5887,0.74484078082425
"WSBS","ahga","OC21",FALSE,0.149620881608639,9.4217,0.616366044416847
"AB","baca","JU19",TRUE,0.250541323221692,2.8134,1.20138452315537
"BT","baca","JU19",FALSE,-0.44694851967188,4.3706,1.04678804756343
"CB","baca","JU19",FALSE,-0.206293291986469,3.4277,0.633255723449167
"CR","baca","JU19",FALSE,-0.164749591080401,4.6324,0.76962943872184
"DK","baca","JU19",FALSE,-0.0418368752316391,0.5836,0.734618953268053
"DY","baca","JU19",TRUE,-0.0644027868384981,4.025,0.949033754145052
"EN","baca","JU19",FALSE,0.126845538744413,2.5341,0.681530364960973
"GT","baca","JU19",FALSE,-0.38487504528078,1.278,1.0575574891155
"H18","baca","JU19",FALSE,-0.381229077066501,2.9123,0.906030241813102
"HBT","baca","JU19",FALSE,-0.449429869214362,2.2533,1.0315258186548
"HT","baca","JU19",FALSE,-0.421143973424912,5.7047,0.793574751418295
"MA","baca","JU19",FALSE,0.266384420252625,4.6395,0.73470656004485
"MT","baca","JU19",FALSE,-0.413693975580284,3.7924,0.835566907677488
"PER","baca","JU19",FALSE,0.0342902484151569,4.3287,0.558647938107602
"WP","baca","JU19",FALSE,-0.220360136420607,4.5715,0.730849617990193
"AB","baca","OC19",TRUE,0.250541323221692,3.7929,0.821995838016089
"BT","baca","OC19",FALSE,-0.44694851967188,4.2129,0.989581485857388
"CB","baca","OC19",FALSE,-0.206293291986469,3.4273,0.63965273825925
"CR","baca","OC19",FALSE,-0.164749591080401,4.331,0.570501136856637
"DK","baca","OC19",FALSE,-0.0418368752316391,1.3244,0.557849226562122
"DY","baca","OC19",TRUE,-0.0644027868384981,3.2134,1.03439230311506
"EN","baca","OC19",FALSE,0.126845538744413,1.4446,0.62062013900267
"GT","baca","OC19",FALSE,-0.38487504528078,3.7344,0.817143446612181
"H18","baca","OC19",FALSE,-0.381229077066501,2.7029,0.805044346380971
"HBT","baca","OC19",FALSE,-0.449429869214362,1.7299,0.810439184126185
"HT","baca","OC19",FALSE,-0.421143973424912,3.7322,0.808547175403814
"MA","baca","OC19",FALSE,0.266384420252625,3.3345,0.562531238367625
"MT","baca","OC19",FALSE,-0.413693975580284,3.5164,0.690346795364321
"PER","baca","OC19",FALSE,0.0342902484151569,3.7071,0.69351112879937
"SFCA-001-GGP2","baca","OC19",FALSE,-0.0386106927019881,4.4636,0.651243005141072
"SFCA-C01-BVA1","baca","OC19",FALSE,0.255683205894402,2.5574,0.681286764267086
"SFCA-C01-GGP3","baca","OC19",FALSE,0.0406645109244479,3.4738,0.646649345114919
"SFCA-C01-GGP4","baca","OC19",FALSE,0.0558178722776279,3.9895,0.942485319704125
"SFCA-C01-PRE1","baca","OC19",FALSE,-0.289945696261742,1.5622,0.725385262035174
"SFCA-C01-PRE2","baca","OC19",FALSE,-0.0581810163914761,4.4728,0.659927049279719
"SFCA-C01-USF1","baca","OC19",FALSE,0.269528715848673,1.5912,0.705501476421789
"SFCA-C02-DOU1","baca","OC19",FALSE,0.139386876701078,3.5025,0.651026983782824
"SFCA-C02-GLN1","baca","OC19",FALSE,0.103346782169429,3.4942,0.659249437604689
"SFCA-C02-IGB1","baca","OC19",FALSE,0.0717003937675989,2.5247,0.682522156160051
"SFCA-C02-LGH1","baca","OC19",FALSE,0.0381817691257649,2.5012,0.673679407726286
"SFCA-C02-MTD1","baca","OC19",FALSE,0.0919178431734219,2.5055,0.666643976511557
"SFCA-C03-ALA1","baca","OC19",TRUE,0.303785132217073,2.8229,0.834988209815596
"SFCA-C03-BER1","baca","OC19",FALSE,0.325394324776759,2.5767,0.696538316650747
"SFCA-C03-BVH1","baca","OC19",TRUE,0.0907919760625849,3.7557,0.815404193268492
"SFCA-C03-JMP1","baca","OC19",TRUE,0.0540556946271979,2.7834,0.827014410565819
"SFCA-D01-PIO1","baca","OC19",TRUE,0.145086449054876,2.8205,0.838421162068623
"SFCA-D01-POT1","baca","OC19",FALSE,0.356810547036083,3.6065,0.703638586723378
"SFCA-D01-RUS1","baca","OC19",FALSE,0.295330766260436,0.5956,0.70647756585408
"SFCA-O01-GGP1","baca","OC19",FALSE,0.00416413778173685,1.498,0.667113561584836
"SFCA-O01-LPK1","baca","OC19",FALSE,-0.0261172651398962,3.4198,0.615796947530644
"SFCA-O01-LPK2","baca","OC19",FALSE,-0.156018396956462,3.3655,0.590376663207859
"SFCA-O01-SUN1","baca","OC19",FALSE,0.107335089274044,1.5167,0.666757502062523
"SFCA-O02-BRO1","baca","OC19",FALSE,-0.207394162106327,2.4564,0.652028798562928
"SFCA-O02-LKM1","baca","OC19",FALSE,-0.0610399177599051,2.4436,0.63879562145071
"SFCA-O02-LKM2","baca","OC19",FALSE,-0.303751697035236,0.5962,0.745923052412253
"SFCA-O02-PLK1","baca","OC19",FALSE,0.183906997591601,3.525,0.670387904122829
"SFCA-O02-WSN1","baca","OC19",TRUE,0.298893875470049,1.8458,0.850937582597541
"WP","baca","OC19",FALSE,-0.220360136420607,4.372,0.593170451993785
"AB","baca","JA20",TRUE,0.250541323221692,2.8812,0.867387915629229
"BT","baca","JA20",FALSE,-0.44694851967188,4.6528,0.764663737248672
"CB","baca","JA20",FALSE,-0.206293291986469,3.4624,0.663347754216672
"CR","baca","JA20",FALSE,-0.164749591080401,4.3366,0.568975230815304
"DK","baca","JA20",FALSE,-0.0418368752316391,1.4256,0.63411737910662
"DY","baca","JA20",TRUE,-0.0644027868384981,3.2744,1.06556003201048
"EN","baca","JA20",FALSE,0.126845538744413,2.1856,0.422102424828032
"GT","baca","JA20",FALSE,-0.38487504528078,2.5992,0.743111419275835
"H18","baca","JA20",FALSE,-0.381229077066501,2.5856,0.739004230519198
"HBT","baca","JA20",FALSE,-0.449429869214362,2.6003,0.741751258504459
"HT","baca","JA20",FALSE,-0.421143973424912,5.5159,0.69425887789711
"MA","baca","JA20",FALSE,0.266384420252625,2.7833,0.68057874543867
"MT","baca","JA20",FALSE,-0.413693975580284,4.4993,0.685599383496999
"MY","baca","JA20",TRUE,0.264602658847946,0.9065,0.887376184968565
"PER","baca","JA20",FALSE,0.0342902484151569,4.457,0.613831148499232
"SFCA-001-GGP2","baca","JA20",FALSE,-0.0386106927019881,4.38,0.596854775939974
"SFCA-C01-GGP3","baca","JA20",FALSE,0.0406645109244479,4.4069,0.609400957459615
"SFCA-C01-GGP4","baca","JA20",FALSE,0.0558178722776279,4.4621,0.645604577529507
"SFCA-C01-PRE1","baca","JA20",FALSE,-0.289945696261742,1.5367,0.7221532112551
"SFCA-C01-PRE2","baca","JA20",FALSE,-0.0581810163914761,4.373,0.59506840837089
"SFCA-C01-USF1","baca","JA20",FALSE,0.269528715848673,1.5334,0.659187297199574
"SFCA-C02-DOU1","baca","JA20",FALSE,0.139386876701078,4.4574,0.627076201474945
"SFCA-C02-GLN1","baca","JA20",FALSE,0.103346782169429,2.4553,0.630588355559645
"SFCA-C02-IGB1","baca","JA20",FALSE,0.0717003937675989,3.421,0.617249625119344
"SFCA-C02-LGH1","baca","JA20",FALSE,0.0381817691257649,4.4093,0.601173561432218
"SFCA-C03-BER1","baca","JA20",FALSE,0.325394324776759,0.5665,0.676330904475934
"SFCA-C03-BVH1","baca","JA20",TRUE,0.0907919760625849,3.7365,0.795695333093208
"SFCA-C03-JMP1","baca","JA20",TRUE,0.0540556946271979,2.7762,0.817912255713169
"SFCA-C03-JMP2","baca","JA20",FALSE,0.119458970085683,2.5122,0.66805373255372
"SFCA-C03-JMP3","baca","JA20",TRUE,0.0421158665469689,2.8323,0.854078248736904
"SFCA-D01-PIO1","baca","JA20",TRUE,0.145086449054876,2.7644,0.82155957545001
"SFCA-D01-RUS1","baca","JA20",FALSE,0.295330766260436,1.5429,0.670674712850459
"SFCA-O01-GGP1","baca","JA20",FALSE,0.00416413778173685,2.3952,0.596366100019548
"SFCA-O01-LPK1","baca","JA20",FALSE,-0.0261172651398962,5.3733,0.581189201627842
"SFCA-O01-LPK2","baca","JA20",FALSE,-0.156018396956462,2.3634,0.595966406432241
"SFCA-O02-BRO1","baca","JA20",FALSE,-0.207394162106327,3.3714,0.596571562985512
"SFCA-O02-LKM1","baca","JA20",FALSE,-0.0610399177599051,2.3857,0.599475977120614
"SFCA-O02-LKM2","baca","JA20",FALSE,-0.303751697035236,0.4811,0.679918391354352
"SFCA-O02-PLK1","baca","JA20",FALSE,0.183906997591601,4.4826,0.640888690672088
"SFCA-O02-WSN1","baca","JA20",TRUE,0.298893875470049,1.7981,0.828012651168477
"WP","baca","JA20",FALSE,-0.220360136420607,1.6636,0.775561209395462
"AB","baca","AP20",TRUE,0.250541323221692,3.8016,0.832650449274525
"CR","baca","AP20",FALSE,-0.164749591080401,4.4104,0.627543800162277
"DK","baca","AP20",FALSE,-0.0418368752316391,0.4095,0.616480133317755
"EN","baca","AP20",FALSE,0.126845538744413,3.7645,0.688685108535005
"GT","baca","AP20",FALSE,-0.38487504528078,1.671,0.774350671140789
"HBT","baca","AP20",FALSE,-0.449429869214362,1.84,0.864797541323255
"HT","baca","AP20",FALSE,-0.421143973424912,5.6382,0.767306741768633
"MA","baca","AP20",FALSE,0.266384420252625,3.6021,0.656520138205361
"MT","baca","AP20",FALSE,-0.413693975580284,1.9345,0.894253721810481
"MY","baca","AP20",TRUE,0.264602658847946,0.8956,0.875772423483278
"PER","baca","AP20",FALSE,0.0342902484151569,4.3872,0.579059315587874
"SFCA-001-GGP2","baca","AP20",FALSE,-0.0386106927019881,3.4273,0.623821789746508
"SFCA-C01-BVA1","baca","AP20",FALSE,0.255683205894402,2.5905,0.699041211847761
"SFCA-C01-GGP3","baca","AP20",FALSE,0.0406645109244479,2.4407,0.634762792214728
"SFCA-C01-GGP4","baca","AP20",FALSE,0.0558178722776279,4.4754,0.655162394965079
"SFCA-C01-PRE1","baca","AP20",FALSE,-0.289945696261742,2.5834,0.749333430496068
"SFCA-C01-PRE2","baca","AP20",FALSE,-0.0581810163914761,2.4741,0.671099267934888
"SFCA-C01-USF1","baca","AP20",FALSE,0.269528715848673,1.5483,0.670903958262374
"SFCA-C02-DOU1","baca","AP20",FALSE,0.139386876701078,2.491,0.656019844367242
"SFCA-C02-GLN1","baca","AP20",FALSE,0.103346782169429,0.4798,0.653325832540201
"SFCA-C02-IGB1","baca","AP20",FALSE,0.0717003937675989,3.4701,0.644629773400574
"SFCA-C02-LGH1","baca","AP20",FALSE,0.0381817691257649,3.4468,0.628656727418146
"SFCA-C02-MTD1","baca","AP20",FALSE,0.0919178431734219,2.5397,0.689109132967859
"SFCA-C03-BER1","baca","AP20",FALSE,0.325394324776759,1.5826,0.693992364900547
"SFCA-C03-BVH1","baca","AP20",TRUE,0.0907919760625849,2.8277,0.85128442868283
"SFCA-C03-JMP1","baca","AP20",TRUE,0.0540556946271979,2.76,0.813920295007234
"SFCA-C03-JMP2","baca","AP20",FALSE,0.119458970085683,1.4825,0.649103908159825
"SFCA-C03-JMP3","baca","AP20",TRUE,0.0421158665469689,1.7756,0.822382071319118
"SFCA-D01-POT1","baca","AP20",FALSE,0.356810547036083,2.661,0.741710195023191
"SFCA-D01-RUS1","baca","AP20",FALSE,0.295330766260436,0.5669,0.682620675850585
"SFCA-O01-GGP1","baca","AP20",FALSE,0.00416413778173685,1.4194,0.61914616545483
"SFCA-O02-BRO1","baca","AP20",FALSE,-0.207394162106327,3.4075,0.627760430670675
"SFCA-O02-LKM1","baca","AP20",FALSE,-0.0610399177599051,2.3945,0.60951365914971
"SFCA-O02-LKM2","baca","AP20",FALSE,-0.303751697035236,1.5165,0.701553253642779
"SFCA-O02-PLK1","baca","AP20",FALSE,0.183906997591601,3.5051,0.651932888915082
"SFCA-O02-WSN1","baca","AP20",TRUE,0.298893875470049,0.8215,0.836485338049674
"WP","baca","AP20",FALSE,-0.220360136420607,2.4732,0.671808672680897
"AB","baca","JU20",TRUE,0.250541323221692,3.8418,0.848908018858609
"BT","baca","JU20",FALSE,-0.44694851967188,4.7287,1.14988196474825
"CB","baca","JU20",FALSE,-0.206293291986469,2.6829,0.793480025618229
"CR","baca","JU20",FALSE,-0.164749591080401,5.269,0.513678290896797
"DK","baca","JU20",FALSE,-0.0418368752316391,1.2304,0.468762001213172
"EN","baca","JU20",FALSE,0.126845538744413,2.5492,0.649939691171586
"GT","baca","JU20",FALSE,-0.38487504528078,0.5943,0.736995133079329
"H18","baca","JU20",FALSE,-0.381229077066501,3.9786,0.924027825740261
"HBT","baca","JU20",FALSE,-0.449429869214362,1.6302,0.761384220084091
"HT","baca","JU20",FALSE,-0.421143973424912,5.6019,0.738966167763931
"MA","baca","JU20",FALSE,0.266384420252625,2.5581,0.660505879460342
"MT","baca","JU20",FALSE,-0.413693975580284,1.4284,1.12329854444934
"PER","baca","JU20",FALSE,0.0342902484151569,3.3985,0.595930585996668
"SFCA-C01-GGP3","baca","JU20",FALSE,0.0406645109244479,3.4604,0.645037554987874
"SFCA-C01-GGP4","baca","JU20",FALSE,0.0558178722776279,3.4708,0.649145206367493
"SFCA-C01-PRE1","baca","JU20",FALSE,-0.289945696261742,1.6356,0.769592013463445
"SFCA-C01-PRE2","baca","JU20",FALSE,-0.0581810163914761,2.4969,0.677374544567009
"SFCA-C01-USF1","baca","JU20",FALSE,0.269528715848673,1.5756,0.687991259535555
"SFCA-C02-GLN1","baca","JU20",FALSE,0.103346782169429,3.4985,0.658969782400841
"SFCA-C02-IGB1","baca","JU20",FALSE,0.0717003937675989,1.486,0.66516783207284
"SFCA-C02-LGH1","baca","JU20",FALSE,0.0381817691257649,3.4702,0.646183964031557
"SFCA-C02-MTD1","baca","JU20",FALSE,0.0919178431734219,1.521,0.674836676873779
"SFCA-C03-BER1","baca","JU20",FALSE,0.325394324776759,3.6063,0.704237108501461
"SFCA-C03-BVH1","baca","JU20",TRUE,0.0907919760625849,3.7771,0.822972246392206
"SFCA-C03-JMP1","baca","JU20",TRUE,0.0540556946271979,3.7975,0.838190912859738
"SFCA-C03-JMP2","baca","JU20",FALSE,0.119458970085683,1.5149,0.665599197888056
"SFCA-D01-POT1","baca","JU20",FALSE,0.356810547036083,1.6382,0.727841834036446
"SFCA-D01-RUS1","baca","JU20",FALSE,0.295330766260436,1.59,0.700677596979874
"SFCA-O01-GGP1","baca","JU20",FALSE,0.00416413778173685,3.4438,0.639751895854029
"SFCA-O01-LPK1","baca","JU20",FALSE,-0.0261172651398962,2.5606,0.718595350616599
"SFCA-O01-LPK2","baca","JU20",FALSE,-0.156018396956462,1.597,0.748095558532778
"SFCA-O02-BRO1","baca","JU20",FALSE,-0.207394162106327,0.5855,0.732354684793122
"SFCA-O02-LKM1","baca","JU20",FALSE,-0.0610399177599051,2.4364,0.635448990511398
"SFCA-O02-LKM2","baca","JU20",FALSE,-0.303751697035236,0.6075,0.75544743038944
"SFCA-O02-WSN1","baca","JU20",TRUE,0.298893875470049,0.838,0.847011064139234
"WP","baca","JU20",FALSE,-0.220360136420607,2.4076,0.630160257549633
"AB","baca","OC20",TRUE,0.250541323221692,2.911,0.882131971805562
"CB","baca","OC20",FALSE,-0.206293291986469,1.6506,0.792327216648415
"CR","baca","OC20",FALSE,-0.164749591080401,3.7625,0.821438510250531
"DK","baca","OC20",FALSE,-0.0418368752316391,0.7626,0.744913907557758
"EN","baca","OC20",FALSE,0.126845538744413,1.5551,0.673505271646105
"H18","baca","OC20",FALSE,-0.381229077066501,2.8577,0.874372439362239
"HBT","baca","OC20",FALSE,-0.449429869214362,3.0207,1.25746953560048
"HT","baca","OC20",FALSE,-0.421143973424912,3.7293,0.814179217850639
"MA","baca","OC20",FALSE,0.266384420252625,1.6568,0.740721693257789
"MT","baca","OC20",FALSE,-0.413693975580284,3.8964,0.904073434449596
"SFCA-001-GGP2","baca","OC20",FALSE,-0.0386106927019881,2.5348,0.693424144160247
"SFCA-C01-GGP3","baca","OC20",FALSE,0.0406645109244479,3.4611,0.640568359179782
"SFCA-C01-GGP4","baca","OC20",FALSE,0.0558178722776279,3.4904,0.654637835042787
"SFCA-C01-PRE1","baca","OC20",FALSE,-0.289945696261742,1.6706,0.79028988087257
"SFCA-C01-USF1","baca","OC20",FALSE,0.269528715848673,1.5633,0.687051900536927
"SFCA-C02-GLN1","baca","OC20",FALSE,0.103346782169429,3.482,0.646465615310805
"SFCA-C02-IGB1","baca","OC20",FALSE,0.0717003937675989,3.4686,0.640511565474466
"SFCA-C02-LGH1","baca","OC20",FALSE,0.0381817691257649,3.461,0.63993745944053
"SFCA-C02-MTD1","baca","OC20",FALSE,0.0919178431734219,4.4874,0.653975541133489
"SFCA-C03-ALA1","baca","OC20",TRUE,0.303785132217073,4.8267,0.849199166228036
"SFCA-C03-BER1","baca","OC20",FALSE,0.325394324776759,2.5918,0.709523151356058
"SFCA-C03-BVH1","baca","OC20",TRUE,0.0907919760625849,2.8747,0.864913127124191
"SFCA-C03-JMP1","baca","OC20",TRUE,0.0540556946271979,2.8027,0.836207291443591
"SFCA-C03-JMP2","baca","OC20",FALSE,0.119458970085683,3.4895,0.651714832746902
"SFCA-D01-POT1","baca","OC20",FALSE,0.356810547036083,2.6144,0.714957171007913
"SFCA-D01-RUS1","baca","OC20",FALSE,0.295330766260436,0.5843,0.696377774056884
"SFCA-O01-GGP1","baca","OC20",FALSE,0.00416413778173685,2.4676,0.657262078127085
"SFCA-O01-LPK1","baca","OC20",FALSE,-0.0261172651398962,3.4535,0.643489827359991
"SFCA-O01-LPK2","baca","OC20",FALSE,-0.156018396956462,2.4602,0.663370157601772
"SFCA-O01-SUN1","baca","OC20",FALSE,0.107335089274044,2.5548,0.700604056942622
"SFCA-O02-BRO1","baca","OC20",FALSE,-0.207394162106327,2.4616,0.656329579442893
"SFCA-O02-LKM1","baca","OC20",FALSE,-0.0610399177599051,1.4314,0.645240787278173
"SFCA-O02-LKM2","baca","OC20",FALSE,-0.303751697035236,1.5579,0.7192352326826
"SFCA-O02-PLK1","baca","OC20",FALSE,0.183906997591601,3.5719,0.695182506879875
"SFCA-O02-WSN1","baca","OC20",TRUE,0.298893875470049,1.8365,0.842637973198091
"WP","baca","OC20",FALSE,-0.220360136420607,5.4413,0.650074280107255
"AB","baca","JA21",TRUE,0.250541323221692,3.7893,0.821323911314367
"BT","baca","JA21",FALSE,-0.44694851967188,4.2725,1.01663518762163
"CB","baca","JA21",FALSE,-0.206293291986469,5.5065,0.683669869490418
"CR","baca","JA21",FALSE,-0.164749591080401,3.5813,0.741515538966954
"EN","baca","JA21",FALSE,0.126845538744413,0.5778,0.702706581479045
"GT","baca","JA21",FALSE,-0.38487504528078,2.4601,1.09321887229881
"H18","baca","JA21",FALSE,-0.381229077066501,2.8364,0.860760786114871
"HBT","baca","JA21",FALSE,-0.449429869214362,1.3899,1.07610119848411
"HT","baca","JA21",FALSE,-0.421143973424912,3.7374,0.815909192729852
"MT","baca","JA21",FALSE,-0.413693975580284,5.7029,0.793910964442453
"MY","baca","JA21",TRUE,0.264602658847946,1.3127,1.05528672549564
"SFCA-001-GGP2","baca","JA21",FALSE,-0.0386106927019881,3.4659,0.654125353428378
"SFCA-C01-GGP3","baca","JA21",FALSE,0.0406645109244479,3.4519,0.638848340938812
"SFCA-C01-GGP4","baca","JA21",FALSE,0.0558178722776279,3.4588,0.630826722829196
"SFCA-C01-PRE1","baca","JA21",FALSE,-0.289945696261742,3.55,0.717740562565273
"SFCA-C01-PRE2","baca","JA21",FALSE,-0.0581810163914761,2.5022,0.679147468616657
"SFCA-C01-USF1","baca","JA21",FALSE,0.269528715848673,2.5501,0.67463731259867
"SFCA-C02-DOU1","baca","JA21",FALSE,0.139386876701078,2.5447,0.684725342659002
"SFCA-C02-GLN1","baca","JA21",FALSE,0.103346782169429,4.4648,0.633404357506333
"SFCA-C02-IGB1","baca","JA21",FALSE,0.0717003937675989,3.4676,0.641709762386325
"SFCA-C02-LGH1","baca","JA21",FALSE,0.0381817691257649,3.4535,0.633149143396545
"SFCA-C02-MTD1","baca","JA21",FALSE,0.0919178431734219,0.4787,0.653137787068617
"SFCA-C03-ALA1","baca","JA21",TRUE,0.303785132217073,3.9496,0.90980361301845
"SFCA-C03-BER1","baca","JA21",FALSE,0.325394324776759,2.5956,0.708033029651236
"SFCA-C03-BVH1","baca","JA21",TRUE,0.0907919760625849,1.883,0.872575004635058
"SFCA-C03-JMP1","baca","JA21",TRUE,0.0540556946271979,3.7949,0.828313105208427
"SFCA-C03-JMP2","baca","JA21",FALSE,0.119458970085683,1.5017,0.656231798998953
"SFCA-C03-JMP3","baca","JA21",TRUE,0.0421158665469689,2.9087,0.884105465568121
"SFCA-D01-PIO1","baca","JA21",TRUE,0.145086449054876,2.8556,0.855232004884182
"SFCA-D01-POT1","baca","JA21",FALSE,0.356810547036083,1.6136,0.714525083261225
"SFCA-D01-RUS1","baca","JA21",FALSE,0.295330766260436,0.5799,0.692722149492594
"SFCA-O01-GGP1","baca","JA21",FALSE,0.00416413778173685,1.4404,0.637407615931034
"SFCA-O01-LPK1","baca","JA21",FALSE,-0.0261172651398962,3.3055,1.35887983480532
"SFCA-O01-LPK2","baca","JA21",FALSE,-0.156018396956462,0.4387,0.652138665073501
"SFCA-O01-SUN1","baca","JA21",FALSE,0.107335089274044,1.6789,0.770100055453537
