"loc","mu_beta","var_beta","mu_rich","var_rich","na_count"
"14074",0.298884100811469,0.00752368623016601,8.8114,2.07384480896179,0
"14075",0.286603388848181,0.00533696168570524,10.223,2.30853270654131,0
"14076",0.247579116691642,0.00636210957720152,10.1492,2.7026798959792,0
"14077",0.226705777893156,0.00621947186763919,9.8282,2.19192314462893,0
"14078",0.231863427676555,0.00734523602005161,9.4396,2.32521688337668,0
"14079",0.290650038134731,0.00564441530570806,10.509,2.404799959992,0
"1408",0.454396052281052,0.0120557589232162,6.602,1.83596319263853,0
"14080",0.23071748601356,0.00598233410982503,9.5644,1.97864836967393,0
"14081",0.192358078683928,0.00763902828039258,8.4274,2.38400604120824,0
"14082",0.417406607413914,0.00498244438518103,11.4104,1.78872958591718,0
"14083",0.344808073306138,0.00576677088342083,10.2768,2.20622300460092,0
"14084",0.248269492329136,0.00777527349563828,8.2118,2.31020280056011,0
"14085",0.390833530083607,0.00726386504387218,7.7554,2.12799643928786,0
"14086",0.232236724496694,0.00632248060205584,8.9854,2.20202724544909,0
"14087",0.29789136422573,0.0072511515587761,8.5408,1.95992734546909,0
"14088",0.20910058843805,0.00666362192299103,8.609,1.9929175835167,0
"14089",0.330051530463001,0.0057880505185715,8.82,2.13682736547309,0
"1409",0.393520697080697,0.0182727930444523,5.474,2.44061212242448,0
"14090",0.328273799583106,0.00794753553029003,10.1882,2.63570790158032,0
"14091",0.211388971669511,0.00659222668299032,8.7408,2.00881712342468,0
"14092",0.255889819820702,0.00781541192223472,8.1816,2.28827909581916,0
"14093",0.231883145808664,0.00620157297548833,8.868,2.20581716343269,0
"14094",0.245982269311715,0.00545751073703283,9.8176,2.07754574914983,0
"14095",0.295478715020789,0.007475101982323,8.6218,1.96715819163833,0
"14096",0.406054231592281,0.00793849103726288,8.5414,1.95147633526705,0
"14097",0.354612225821157,0.00663104505062595,10.7874,2.47229569913983,0
"14098",0.210597191722293,0.00683408664855461,8.7312,2.03975451090218,0
"14099",0.270671675385158,0.00794424390807927,7.9476,2.2164975395079,0
"141",0.307342369087487,0.00223468994527446,12.1418,0.977888337667533,0
"1410",0.535142781781342,0.0100068526984626,10.0502,1.55799155831166,0
"14100",0.322347779547967,0.00739521715786077,9.3208,2.33035343068614,0
"14101",0.273110184397646,0.00816253830718047,8.0948,2.30387373474695,0
"14102",0.268759457067364,0.00568584538339469,10.0802,2.11179031806361,0
"14103",0.363789632639089,0.00578978868424462,10.0552,2.21539603920784,0
"14104",0.368051852286225,0.00523901613858122,9.8038,2.10732702540508,0
"14105",0.293790724407284,0.00736081218293007,9.1218,2.20420560112022,0
"14106",0.34260509935526,0.00688950308012241,9.9324,2.09544932986597,0
"14107",0.32552292212947,0.00668065490590002,9.0618,2.28203716743349,0
"14108",0.289098534255801,0.00538637972649215,10.398,2.37847169433887,0
"14109",0.405804944898583,0.00955488728232798,9.3644,2.29047073414683,0
"1411",0.395492918649977,0.0139447639523331,6.6564,1.65066917383477,0
"14110",0.177369675407152,0.00781206177657728,7.857,2.17378575715143,0
"14111",0.268682295277822,0.00810608131930906,7.9448,2.2730075615123,0
"14112",0.254619843582481,0.00545187565748007,9.3602,1.81841964392879,0
"14113",0.300539224760448,0.0069747032530825,8.6758,1.88267089417884,0
"14114",0.287523863349749,0.0048323003289205,10.087,2.16706441288258,0
"14115",0.246647893643426,0.00628542389443655,10.003,2.59350970194039,0
"14116",0.2237678429599,0.00606526146736904,9.6678,2.0470525705141,0
"14117",0.234845161261317,0.00659786360239263,9.3218,2.12066889377876,0
"14118",0.291229651828048,0.00525462989784543,10.3694,2.23379039807962,0
"14119",0.225103542254622,0.00610554189012436,9.3832,1.85712918583717,0
"1412",0.334434418373389,0.00553843749615861,9.974,1.50362472494499,0
"14120",0.188555703359248,0.00762782205087188,8.268,2.244624924985,0
"14121",0.422940833701902,0.00444399842749049,11.297,1.68592818563713,0
"14122",0.343704719054595,0.00551615130736248,10.1184,2.07199583916783,0
"14123",0.238561768977497,0.00719066709626752,8.0044,2.08199703940788,0
"14124",0.380751383061383,0.00741328451596691,7.5414,1.92347073414683,0
"14125",0.230495267371835,0.00597112362863017,8.8338,2.0493874374875,0
"14126",0.296901757040689,0.00657602571044608,8.3876,1.77812186437287,0
"14127",0.20770759874972,0.00627858730638478,8.4632,1.85061588317664,0
"14128",0.322660700156397,0.00577198998530797,8.6204,1.93309045809162,0
"14129",0.333367066331987,0.00745329863373913,10.0786,2.5017223844769,0
"1413",0.540570243040413,0.0097813360771768,10.492,1.81349869973995,0
"14130",0.210851649456495,0.00633323940841573,8.6006,1.87865537107421,0
"14131",0.243411295065444,0.0073614985001281,7.9572,2.06738163632727,0
"14132",0.22704627663702,0.00592771435371422,8.6946,2.0577423884777,0
"14133",0.241843393753851,0.00524084799023911,9.6448,1.94382172434487,0
"14134",0.295776794651857,0.00691629832536785,8.4784,1.81189581916383,0
"14135",0.407822917545131,0.0072872912456065,8.394,1.77711942388478,0
"14136",0.359747637831695,0.00648644434128775,10.6768,2.40242224444889,0
"14137",0.20782071977558,0.0061646393165531,8.5738,1.83492054410882,0
"14138",0.263659518800773,0.00773068644163132,7.7592,2.02001936387277,0
"14139",0.31878274433341,0.00693823113807712,9.1472,2.1519625525105,0
"1414",0.350878972314863,0.00751572836693598,11.6468,1.79480872174435,0
"14140",0.266380166271637,0.00793557602581902,7.9072,2.10540924184837,0
"14141",0.26798475597741,0.00526713898459569,9.9332,2.02714318863773,0
"14142",0.363511180719865,0.00548591383629621,9.899,2.03520604120824,0
"14143",0.368487466089122,0.00491254638458066,9.654,1.94747349469894,0
"14144",0.297626559494857,0.00715212288431219,9.0034,2.0449974394879,0
"14145",0.35058263854615,0.00634272386291196,9.8416,1.94449833966793,0
"14146",0.321951117008207,0.00642851264484395,8.8894,2.12719307861572,0
"14147",0.291635392245615,0.00508369423672748,10.2746,2.25404564912983,0
"14148",0.411146572558998,0.00898950372064121,9.2442,2.18740384076815,0
"14149",0.16746030757684,0.00748010589958809,7.6568,1.99021180236047,0
"1415",0.341808183670251,0.00766110370760351,10.8728,1.90940204040808,0
"14150",0.259584994963757,0.00768248783233392,7.743,2.05056111222244,0
"14151",0.255724871150521,0.00493834096936928,9.228,1.71715943188638,0
"14152",0.342552350845114,0.00572358218684743,10.042,1.56814962992599,0
"14153",0.341819087383056,0.00733171238333932,10.3082,2.3360799759952,0
"14154",0.363746566055204,0.00571771674194151,10.3086,1.75611726345269,0
"14155",0.190800891750149,0.00603166896274549,8.5926,1.83539231846369,0
"14156",0.340148862234757,0.00600730352130769,10.2882,1.65707217443489,0
"14157",0.338619819131677,0.00540576500619495,9.7836,1.37384580916183,0
"14158",0.240437284193275,0.00766745697955828,8.1788,1.66996455291058,0
"14159",0.285972034898366,0.00325954187683545,9.7958,1.39158067613523,0
"1416",0.35033185903842,0.0109027353276953,9.2634,1.69235891178236,0
"14160",0.356500264513608,0.00589056892744239,9.7814,2.02361876375275,0
"14161",0.252722413467166,0.00816974661779444,7.6962,1.97109977995599,0
"14162",0.333057769158946,0.00788870347095306,6.8318,1.42579391878376,0
"14163",0.303589995410506,0.00585510909964858,8.8932,1.44888353670734,0
"14164",0.111317679360543,0.00642303194205122,6.838,1.49285457091418,0
"14165",0.178706072348704,0.00524418092716042,7.8668,1.4733524304861,0
"14166",0.419202735723169,0.00653050057153577,8.747,1.38086717343469,0
"14167",0.208983767553396,0.0077091067796314,8.7732,2.51026381276255,0
"14168",0.171140983725597,0.00522520752776035,7.9254,1.47813046609322,0
"14169",0.264647948551277,0.00768663923444802,7.6922,1.97425401080216,0
"1417",0.342429822300761,0.00684455118334512,10.5294,1.77509065813163,0
"14170",0.313556355670473,0.00575304983723774,8.8422,1.48599635927185,0
"14171",0.267165497825935,0.00488314167936988,9.4394,1.89750714142829,0
"14172",0.115445453229261,0.00650335083178597,6.9484,1.52284200840168,0
"14173",0.207208946636439,0.00595408276161968,6.816,1.43283056611322,0
"14174",0.247044240016202,0.00614818964115217,9.411,2.34974894978996,0
"14175",0.171040798099389,0.00514884772563733,7.9202,1.47172630526105,0
"14176",0.189618354299639,0.00779881451345624,6.9,1.53350670134027,0
"14177",0.247912260209691,0.00715747134519768,8.2308,1.66986533306661,0
"14178",0.191332805252883,0.00836839869041758,7.0346,1.61012486497299,0
"14179",0.238128499440016,0.00460265630114623,9.2866,1.697199879976,0
"1418",0.373043788478792,0.00683995085846345,11.9608,1.45275391078216,0
"14180",0.310304583646488,0.00583742864649644,9.0704,1.59096203240648,0
"14181",0.317094781108125,0.00532445025978656,8.8462,1.51284812962592,0
"14182",0.162405398545383,0.00742730174236169,7.7132,1.96253826765353,0
"14183",0.184737937631684,0.00520502698427365,8.2584,1.73677679535907,0
"14184",0.255735465459893,0.00675785086522966,8.015,1.58469193838768,0
"14185",0.34160842186216,0.00579264082570891,10.1974,1.65356395279056,0
"14186",0.234766306847607,0.00756618309282399,7.705,2.02958091618324,0
"14187",0.249524331609223,0.00659796677143132,7.7438,1.39564068813763,0
"14188",0.199409867780998,0.00824567262479531,6.968,1.56848969793959,0
"14189",0.234966900309872,0.00401089238838426,8.6648,1.3455100620124,0
"1419",0.350306145011716,0.0113778078716619,10.2004,2.54194822964593,0
"14190",0.206493234591461,0.00572285389776715,10.6806,2.43467057411482,0
"14191",0.225448289048398,0.0043700913233357,10.6986,1.95334870974195,0
"14192",0.274495775489179,0.00508660595205818,10.6514,1.83184440888178,0
"14193",0.227373490743962,0.00388849183493789,10.8668,2.00225821164233,0
"14194",0.210611376528588,0.00370585042859918,10.2706,1.69971558311662,0
"14195",0.254646797513296,0.00462836379481349,9.7364,1.9617073814763,0
"14196",0.23024799665501,0.00365818710888422,10.7876,1.36515927185437,0
"14197",0.213495698545872,0.00457444504987257,10.1712,2.15872230446089,0
"14198",0.377491669463633,0.00483201467188431,10.038,2.11017803560712,0
"14199",0.465069754969832,0.00455360152260081,9.1938,1.70818319663933,0
"142",0.267337709026888,0.00595251945146273,10.8784,1.45110366073215,0
"1420",0.398961897647409,0.00660160679038955,12.9034,1.36754194838968,0
"14200",0.173137021691236,0.00435659290051445,9.3846,1.77743832766553,0
"14201",0.352083198945877,0.00521509780271495,9.8384,1.448175075015,0
"14202",0.272096699386,0.00455242324896346,9.9432,1.55468469693939,0
"14203",0.257491953438942,0.00415663303168895,9.2304,1.67565097019404,0
"14204",0.349304818138906,0.0075988405193951,11.2952,2.15968889777956,0
"14205",0.265386392506777,0.00449340908966325,10.011,1.58279555911182,0
"14206",0.385073662314638,0.00466876561244213,10.0086,2.15455695139028,0
"14207",0.17929344889059,0.00422158592970305,9.325,1.75492598519704,0
"14208",0.22222818841657,0.00465078657652677,10.5136,1.93380180036007,0
"14209",0.349296007618561,0.00532566909070352,9.9204,1.47995983196639,0
"1421",0.446581095081016,0.00866813975302322,10.629,1.76331166233247,0
"14210",0.449106924090701,0.00620744229245381,9.8144,1.41543572714543,0
"14211",0.27908297447232,0.00620799477768569,11.1032,2.1137725145029,0
"14212",0.2638742346502,0.00452904549477867,9.992,1.52464092818564,0
"14213",0.335612509538965,0.0049157801967686,9.278,1.75906781356271,0
"14214",0.370036290514798,0.005157513841457,10.611,1.855650130026,0
"14215",0.33984524975391,0.00511496443343003,9.446,1.7922424484897,0
"14216",0.197481533495445,0.00436297937696416,10.3648,1.74847065413083,0
"14217",0.16759731616688,0.00447460851587022,9.4518,1.77803236647329,0
"14218",0.169354841315936,0.00435697542134716,9.2258,1.73236083216643,0
"14219",0.358919589464767,0.0062902931005432,10.538,1.81131826365273,0
"1422",0.337094011171521,0.00716879513145301,10.6856,1.74670198039608,0
"14220",0.258034753184925,0.00496158370122512,10.1988,1.63680592118424,0
"14221",0.24850108896047,0.00467682094407508,9.4198,1.79112618523705,0
"14222",0.109474632244739,0.00441569285947708,9.75,1.98469693938788,0
"14223",0.435941814867279,0.00780584237852891,10.57,1.8630726145229,0
"14224",0.252836204864593,0.00423062969302119,9.225,1.71391778355671,0
"14225",0.341932157008798,0.00496114854052626,9.3336,1.80667237447489,0
"14226",0.193753908213726,0.00404436092119393,9.7528,1.40397295459092,0
"14227",0.171029825658047,0.00574893610178683,10.4512,2.45570970194039,0
"14228",0.267237999650363,0.00637669815119397,10.843,2.4452400480096,0
"14229",0.227383155375522,0.00529493053269019,11.1096,2.57170218043609,0
"1423",0.267196607175075,0.00821160152446502,8.8708,1.96970130026005,0
"14230",0.178990959336765,0.00620522534401198,10.2396,2.34506085217043,0
"14231",0.26103035766861,0.00660030210844721,10.0412,2.69364128825765,0
"14232",0.315135345825754,0.00568275165390548,11.7792,1.9376348869774,0
"14233",0.268018742861168,0.00601888583850804,10.847,2.420475095019,0
"14234",0.335983815426135,0.00684750216062746,9.9892,2.63761088217644,0
"14235",0.470227889545955,0.00619497810081066,9.5214,2.50404284856971,0
"14236",0.282066610712167,0.00612297683650583,10.4938,2.3424300460092,0
"14237",0.349454872277705,0.00707363450775471,10.0946,2.28250734146829,0
"14238",0.269269233805111,0.00630244161382956,10.1794,2.31327829565913,0
"14239",0.265420976110233,0.00634805061047966,9.5502,2.55399075815163,0
"1424",0.44768175621973,0.00845108424212883,11.5606,1.23137391478296,0
"14240",0.320357068008743,0.00758383722746063,11.3018,2.57763228645729,0
"14241",0.264151432811247,0.00635169288178033,10.2576,2.33690962192438,0
"14242",0.350040535097005,0.00669445721311454,10.0122,2.68618839767954,0
"14243",0.286750383176313,0.00578541721255657,10.4128,2.3436648929786,0
"14244",0.187271240041886,0.00611622122802187,10.4434,2.4296823764753,0
"14245",0.345411727468401,0.00706369870426132,10.166,2.28970194038808,0
"14246",0.445284025540798,0.00773398983830923,10.081,2.27649429885977,0
"14247",0.24878337572911,0.00630887761124192,11.0778,2.57146145229046,0
"14248",0.263084888525034,0.00641551147421081,10.245,2.3502450490098,0
"14249",0.346903700915901,0.00661381882076919,9.6298,2.51885573114623,0
"1425",0.314992354101829,0.00800855564466332,10.082,2.09769553910782,0
"14250",0.375358023216953,0.00660313963581234,10.9276,2.56287081416283,0
"14251",0.346973261996346,0.00669956141448386,9.7686,2.57396883376675,0
"14252",0.191353178784009,0.00596206712221356,10.5528,2.44210058011602,0
"14253",0.272702760755973,0.00616873466449254,10.537,2.30509201840368,0
"14254",0.281171554801953,0.00598479026227177,10.3456,2.32422548509702,0
"14255",0.325365118842435,0.00711814369268132,10.5312,2.36589973994799,0
"14256",0.351868875335181,0.00728042235103539,11.2084,2.09778899779956,0
"14257",0.25906493050779,0.0065214614745909,9.7582,2.64186113222645,0
"14258",0.206550340642487,0.00564299630189346,10.8256,2.47768017603521,0
"14259",0.424490125343465,0.00921628003982829,10.7658,2.4726448889778,0
"1426",0.357591718963871,0.00964309723511629,8.5834,1.80620568113623,0
"14260",0.265818980360959,0.00627560565116241,9.5814,2.5418824164833,0
"14261",0.350444765012735,0.00666917170946323,9.667,2.55902280456091,0
"14262",0.285798272577993,0.00604926946895281,10.7466,2.00919027805561,0
"14263",0.286806844562282,0.00577790023409657,10.8554,2.01969477895579,0
"14264",0.233094806939719,0.0048144452368347,11.0106,2.12811326265253,0
"14265",0.118004961400828,0.00442160551378667,9.5898,1.96672930586117,0
"14266",0.267512702236517,0.00544628529344869,9.934,2.11566713342669,0
"14267",0.348573080455925,0.0040483250521874,11.9184,1.46683480696139,0
"14268",0.260204107125616,0.00585066259911018,10.628,1.96920984196839,0
"14269",0.307213998609264,0.006650516001534,9.611,2.02448389677936,0
"1427",0.242335426397835,0.00712285113504072,9.8728,2.06463308661732,0
"14270",0.471471109731342,0.00452448157547061,9.3456,1.82532570514103,0
"14271",0.301539290685086,0.0043785499354022,10.4954,1.8687525905181,0
"14272",0.371624861616301,0.00492408878547162,10.0906,1.64031970394079,0
"14273",0.288193070716842,0.00434893449013348,10.1696,1.69837551510302,0
"14274",0.267857535008477,0.0044622207635279,9.4062,1.88157787557512,0
"14275",0.339961118037703,0.00765906820326495,11.3146,2.21847053410682,0
"14276",0.286209543549808,0.00468729265265934,10.2766,1.73603964792959,0
"14277",0.317184826262713,0.00689386264860099,9.602,2.02960192038408,0
"14278",0.304518208947193,0.00423505729140532,10.3978,1.84192354470894,0
"14279",0.180996724613446,0.00519496872152726,10.2358,1.77815399079816,0
"1428",0.266610413376127,0.0094335494624873,8.9634,2.06567357471494,0
"14280",0.367806111748813,0.00541202730783816,10.1652,1.67904476895379,0
"14281",0.47057326416102,0.00587915797332383,10.078,1.63904380876175,0
"14282",0.259691448502082,0.00622435287241021,11.026,2.19456291258252,0
"14283",0.284696896963807,0.00470515294598927,10.2592,1.74436423284657,0
"14284",0.351032690534066,0.0053100446245731,9.4922,1.92312378475695,0
"14285",0.383276059315641,0.00580933132510776,10.823,2.03487797559512,0
"14286",0.352404210717044,0.00553388836434623,9.6408,1.96896915383077,0
"14287",0.210748779566719,0.00476904948539023,10.5726,1.89790882176435,0
"14288",0.293593563001961,0.00484653090065008,10.5546,1.86339151830366,0
"14289",0.298535565407581,0.00436854217221257,10.3286,1.82578719743949,0
"1429",0.336453517488778,0.00776900995026393,10.192,2.49323464692939,0
"14290",0.334985112583607,0.00667869919569913,10.4464,1.87830270054011,0
"14291",0.388042977757873,0.00630389005728637,11.3456,1.74851034206841,0
"14292",0.264143666176034,0.00508229675749642,9.6394,2.02897343468694,0
"14293",0.226237094409795,0.00473062787671676,10.8528,2.0263374274855,0
"14294",0.450074461030512,0.00862136175696107,10.7868,2.00654706941388,0
"14295",0.267416878137343,0.00457240192227577,9.4328,1.90306477295459,0
"14296",0.355015525733297,0.0050822937133417,9.5308,1.95144164832967,0
"14297",0.318167240891503,0.00410529129701907,10.8558,1.45649765953191,0
"14298",0.259614745964509,0.00521389857433855,10.7738,1.9066148829766,0
"14299",0.262940928702996,0.00525611781479926,10.3382,1.61214318863773,0
"143",0.260309246609121,0.0025131884478742,10.9662,0.86723100620124,0
"1430",0.358538232099857,0.0104791591610717,8.4506,2.17879539907982,0
"14300",0.169264452326065,0.00663298436105078,8.7362,1.8897875175035,0
"14301",0.343494884296496,0.00362457380792795,11.3998,1.66029201840368,0
"14302",0.40454163360737,0.00552639072188165,11.3406,2.1546225645129,0
"14303",0.325397327235888,0.0067157181852943,9.281,2.10966093218644,0
"14304",0.423758255880686,0.00688993564959613,8.5332,1.79765729145829,0
"14305",0.243702369237454,0.00558218337001794,9.581,1.804599919984,0
"14306",0.207957790580817,0.00581702995080239,8.475,1.78133126625325,0
"14307",0.138292414986115,0.00570166893918824,8.6018,1.87281132226445,0
"14308",0.346237474369456,0.00578677697104514,9.4862,1.75095975195039,0
"14309",0.256500441055856,0.00653621467066959,10.1944,2.67274318863773,0
"1431",0.402627296987573,0.0103059557385966,10.7134,1.85163076615323,0
"14310",0.124035167184037,0.00522759291310854,8.5962,1.79590474094819,0
"14311",0.341992874441408,0.00638597118795718,9.316,2.15937587517503,0
"14312",0.258575897029639,0.00556353981591727,9.583,1.87668633726745,0
"14313",0.213573324531035,0.00482621169570911,10.1024,2.08433110622124,0
"14314",0.204368366454667,0.00591254979980003,8.541,1.81548209641928,0
"14315",0.293371510342083,0.00588271397807335,8.4188,1.71054866973395,0
"14316",0.292187510881126,0.00551769111472701,10.8594,2.42571678335667,0
"14317",0.122445529442365,0.00527323017091055,8.5804,1.80669717943589,0
"14318",0.27344087288013,0.00728122804516583,8.4838,1.76569069813963,0
"14319",0.289389388884698,0.00700824011034163,9.612,1.77061012202441,0
"1432",0.263788462124839,0.00618388039365086,11.2056,1.05193902780556,0
"14320",0.270811796163932,0.00758506139889727,8.5974,1.83488021604321,0
"14321",0.176833702748919,0.00448617814516643,9.8602,1.98145225045009,0
"14322",0.359531676028866,0.00605552039164392,10.5868,1.79042384476895,0
"14323",0.379925436733889,0.0054761007212827,10.465,1.76112722544509,0
"14324",0.237903812444865,0.00628515453301432,9.2782,2.21164708941788,0
"14325",0.235763985744293,0.00502232484865467,9.673,1.84163932786557,0
"14326",0.321049029112928,0.00669918085109428,9.5732,1.79380052010402,0
"14327",0.266357740043448,0.00487239639901523,10.734,1.8424124824965,0
"14328",0.261060252375315,0.00678585106023648,8.9414,1.9827625925185,0
"14329",0.196820385282073,0.00655453837622454,8.4754,1.78975279055811,0
"1433",0.391652564073354,0.0100469687246994,9.9244,1.96507765553111,0
"14330",0.287110937930319,0.00754936543593165,8.5878,1.8314574514903,0
"14331",0.193519725066441,0.00438003154640874,9.427,1.76782456491298,0
"14332",0.215741961492644,0.00406652216842034,10.5542,1.76461528305661,0
"14333",0.251651275848634,0.00470680680679657,9.9568,2.01813738747749,0
"14334",0.349260307055503,0.00405359753645412,12.0928,1.54969809961992,0
"14335",0.33369923171891,0.00454322378588392,11.4262,2.21859727945589,0
"14336",0.380000524638386,0.00561496784277024,10.329,2.205600120024,0
"14337",0.481744835204355,0.00465767391926188,9.5962,1.88032162432486,0
"14338",0.3095162127088,0.00401194658533716,10.7212,1.87384532906581,0
"14339",0.357057293043042,0.00561419122500541,10.1458,1.6136650930186,0
"1434",0.368815681611026,0.00698619217188271,11.9158,1.37938623724745,0
"14340",0.279494591745357,0.00487147283541124,10.2574,1.72589041808362,0
"14341",0.272842701143474,0.00467568918475696,9.5992,1.86853306661332,0
"14342",0.373949713630681,0.00708376081432597,11.7762,2.33498055611122,0
"14343",0.268202387916297,0.00488803110889385,10.2848,1.67402376475295,0
"14344",0.38929053476922,0.00536082280852255,10.313,2.27708641728346,0
"14345",0.320361392738519,0.00388776442864608,10.69,1.9250850170034,0
"14346",0.223531593580866,0.00499421616749262,10.7658,1.99054846969394,0
"14347",0.352994306015398,0.00586531660615902,10.2184,1.63542852570514,0
"14348",0.448974767306996,0.00659634872762917,10.1024,1.55222468493699,0
"14349",0.300955032354722,0.00602604344820347,11.5524,2.30931610322064,0
"1435",0.345596611325663,0.00732106653924652,10.2878,2.16580432086417,0
"14350",0.267585042942057,0.0047650367751709,10.274,1.64965393078616,0
"14351",0.344092694968916,0.00527312052311227,9.6036,1.88204344868974,0
"14352",0.364703020649741,0.00521680724450281,10.8374,1.90734270854171,0
"14353",0.347556189273403,0.00548056209075297,9.7676,1.92597543508702,0
"14354",0.195304314229466,0.00456508726922024,10.5816,1.83610866173235,0
"14355",0.300352208177473,0.00441726166136811,10.7706,1.93156195239048,0
"14356",0.310197285380553,0.00404531925558939,10.5822,1.83761068213643,0
"14357",0.373360282541975,0.00628230565845759,10.9264,2.02818867773555,0
"14358",0.375008824287497,0.00552731386374371,11.4054,1.7081924784957,0
"14359",0.257816139337099,0.00494152546162947,9.739,1.92366373274655,0
"1436",0.399973675959657,0.00687682549692814,13.0002,1.83256647329466,0
"14360",0.224315428402708,0.00390583318114387,10.9852,2.03698835767153,0
"14361",0.415749565644642,0.00821358736268596,10.6936,1.87529409881976,0
"14362",0.26600496630992,0.0047546852614767,9.5748,1.87197935587117,0
"14363",0.355851150053936,0.00521273990934762,9.7006,1.90854134826965,0
"14364",0.325921153555244,0.00409294207699006,11.0886,1.5874675335067,0
"14365",0.240838532937725,0.00479699331673662,9.4152,1.72275351070214,0
"14366",0.342374202874271,0.00322649630319944,11.5336,1.19350974194839,0
"14367",0.277290350133332,0.0051903251484079,10.4696,1.89025389077816,0
"14368",0.313172957596239,0.00647062820271828,9.3404,1.83769537907582,0
"14369",0.452127652631167,0.00430882173776316,8.863,1.47932686537307,0
"1437",0.342002620553419,0.011178295387009,10.0132,2.50512678535707,0
"14370",0.289451573275441,0.00344872878733294,10.0794,1.55220608121624,0
"14371",0.348188182868044,0.00466471291564691,9.5802,1.26702136427285,0
"14372",0.266206080004932,0.00399793913370722,9.6804,1.35972778555711,0
"14373",0.24228776543912,0.00398159021798838,8.9052,1.46890674134827,0
"14374",0.34993762750598,0.00737602585515638,11.075,2.05778655731146,0
"14375",0.259440798981309,0.00401843841263876,9.7466,1.35986041208242,0
"14376",0.320701578062087,0.00669800460615592,9.31,1.81386277255451,0
"14377",0.294253950312412,0.00334836997759242,9.9982,1.58491374274855,0
"14378",0.178814673327899,0.00509538768111649,9.9306,1.57489861972394,0
"14379",0.345065953009838,0.00492307560004578,9.6604,1.32253634726945,0
"1438",0.352504210222631,0.00656453039956459,10.5138,2.1522400080016,0
"14380",0.447457095484495,0.00560278139334425,9.5584,1.2656425685137,0
"14381",0.269468680155429,0.00621288386276983,10.8082,2.06982672534507,0
"14382",0.258966624301425,0.00410416424826099,9.7378,1.33331782356471,0
"14383",0.322503905791491,0.00473475938495807,8.9586,1.50238651730346,0
"14384",0.36157577154931,0.00518353301026794,10.3124,1.62233070614123,0
"14385",0.326875552218679,0.00496002568526292,9.1264,1.58754054810962,0
"14386",0.187523673962283,0.00430381526360903,10.0744,1.5639774354871,0
"14387",0.282470568518842,0.00407084950955344,10.1478,1.59427401480296,0
"14388",0.286025141251563,0.00342502886658382,9.9102,1.49443484696939,0
"14389",0.342504031281756,0.0065750242490352,10.1822,1.66093534706941,0
"1439",0.390961645313751,0.00949765023211709,9.828,1.36428885777155,0
"14390",0.378251614963177,0.00538332738902753,10.9262,1.45384432886577,0
"14391",0.23563996140815,0.00442263261347573,9.1106,1.59228609721944,0
"14392",0.212799417919751,0.00392402053965781,10.4342,1.71601356271254,0
"14393",0.42888568753273,0.00834897854717908,10.2736,1.59266157231446,0
"14394",0.237760902464894,0.00398098157917864,8.9014,1.51558115623125,0
"14395",0.330379999549814,0.00451786322722329,9.0248,1.58490194038808,0
"14396",0.310804557293412,0.00325924368875282,10.4746,1.22399963992799,0
"14397",0.393199463558457,0.00485475926870573,10.9598,1.4676774954991,0
"14398",0.382616798771292,0.00518673022305761,10.3354,2.29616607321464,0
"14399",0.283412823114278,0.00734949892021237,8.2234,2.22393722744549,0
"144",0.208296245686621,0.00242023620335027,11.303,1.13701840368074,0
"1440",0.161855963416307,0.00400257387883293,11.248,2.1081176235247,0
"14400",0.374628596077126,0.00729714334866765,7.4148,1.81190334066813,0
"14401",0.207831484116159,0.0054107026401556,8.5824,1.82477519503901,0
"14402",0.253252064956028,0.00728152555954897,8.01,1.52940588117624,0
"14403",0.170925518380828,0.00662503059302426,8.1202,1.64608117623525,0
"14404",0.307732969466034,0.00554176431295195,8.4302,1.75667929585917,0
"14405",0.317232964164281,0.00831592345105073,9.8696,2.52150014002801,0
"14406",0.161587438459373,0.00631260759671078,8.1612,1.58753206641328,0
"14407",0.291885130696617,0.00761639239069658,8.1982,2.23776431286257,0
"14408",0.214776114576858,0.0055914302371694,8.5214,1.8651150630126,0
"14409",0.254662246157695,0.00597882756429447,9.6702,2.00183232646529,0
"1441",0.353511608759617,0.0073363320060301,11.4022,1.76438803760752,0
"14410",0.250747247898301,0.00759272174303374,8.0894,1.57132190438088,0
"14411",0.3541284603099,0.00837952869707275,7.9682,1.50468969793959,0
"14412",0.351756786142471,0.00701525171724845,10.5256,2.33861236247249,0
"14413",0.160078271697343,0.00641528892156358,8.1478,1.61827881576315,0
"14414",0.227437558848101,0.00750816240887851,7.4458,1.84623160632126,0
"14415",0.272755815075877,0.00653768195946195,8.7274,1.88226569313863,0
"14416",0.23489286132684,0.00769043659378273,7.6188,1.90386733346669,0
"14417",0.223578952991416,0.0055460113671931,9.4942,1.83273290658132,0
"14418",0.338530618375433,0.00549359383825417,9.6204,1.87587901580316,0
"14419",0.348218272907004,0.00498619335792097,9.4132,1.75761728345669,0
"1442",0.160035078265009,0.0045702585506139,10.9374,2.0318876175235,0
"14420",0.28929738290777,0.00786092562829146,8.8616,2.00804704940988,0
"14421",0.292649636844064,0.00662861757240068,9.3168,1.69197615523105,0
"14422",0.292592728315716,0.00604563354690333,8.5938,1.84317019403881,0
"14423",0.252415853832382,0.00456997149215404,9.8684,2.01508445689138,0
"14424",0.338056349288826,0.00974077550342188,8.656,1.89524304860972,0
