"Site","City","Season","gentrifying","mean_19","mu","sd"
"D03-AFP1","chil","JU19",FALSE,0.281487891641135,2.3157,0.555035419078497
"D03-AMP1","chil","JU19",TRUE,0.231765608595651,2.7194,0.821785357083778
"D03-GOM1","chil","JU19",TRUE,0.0225422061003645,3.8168,0.860297489928407
"D03-NPV1","chil","JU19",FALSE,-0.00451096189856148,7.4645,0.654356606336962
"D03-STB1","chil","JU19",TRUE,0.301860491239874,0.7528,0.835201721856235
"D04-DNP1","chil","JU19",TRUE,0.121604281534328,2.6038,0.753446964445954
"D04-EDW0","chil","JU19",FALSE,-0.0967480056912785,2.7222,0.806778934544602
"D04-RDP1","chil","JU19",FALSE,0.137214541952967,4.3641,0.590902789476121
"D04-ROS0","chil","JU19",FALSE,0.0962170551725636,4.5863,0.749538852127817
"D05-BRP1","chil","JU19",FALSE,0.0521179431702725,5.4209,0.630700379179234
"D05-MIA1","chil","JU19",FALSE,0.0876317246400836,7.4243,0.64273697659471
"D05-PRC1","chil","JU19",FALSE,-0.0313151373378405,5.422,0.62893207547044
"D06-KCG1","chil","JU19",FALSE,-0.102973635509886,2.6493,0.767312444079127
"D07-ASC0","chil","JU19",FALSE,-0.182383884432291,5.7948,0.833524106576183
"D07-NOC1","chil","JU19",FALSE,-0.195548294434785,4.4537,1.10479788551426
"D08-CCC1","chil","JU19",FALSE,-0.117643664678728,1.7441,0.811714899523109
"D08-DAW0","chil","JU19",TRUE,-0.200159113790089,3.2215,1.3552200604113
"D08-DAW2","chil","JU19",TRUE,-0.20036287853452,8.4352,1.0908345209037
"D09-CLG0","chil","JU19",FALSE,-0.246657708817449,2.098,0.962750584974575
"D09-RYW1","chil","JU19",FALSE,-0.387029423052126,5.485,1.0764250410906
"D09-VTC1","chil","JU19",FALSE,-0.168350287457974,1.8062,1.23093179311769
"D10-CAN0","chil","JU19",FALSE,-0.125964100333643,2.4016,1.08749055332465
"D10-MAC1","chil","JU19",FALSE,-0.434438137067117,6.6891,1.39736768734838
"D10-VHC1","chil","JU19",FALSE,0.0101081652640885,2.4305,0.642659358529159
"J01-BBS1","chil","JU19",TRUE,-0.0131817276613445,3.8275,0.869378704554691
"J01-SEP1","chil","JU19",TRUE,0.370275556761528,1.4309,0.643635468772244
"J01-SKP1","chil","JU19",FALSE,0.381255718659868,1.4068,0.616726677856178
"J01-UIC1","chil","JU19",TRUE,0.364141802456132,0.4423,0.664465846741688
"R02-DPG1","chil","JU19",TRUE,0.185350439768412,1.5407,0.724704097962031
"R02-FRP1","chil","JU19",TRUE,0.279141344925507,1.4772,0.681855301853162
"R03-AUP1","chil","JU19",FALSE,0.181879459499407,4.3412,0.574643873680174
"R03-CPG1","chil","JU19",FALSE,0.141718480450334,4.33,0.554915122410002
"R03-EUC1","chil","JU19",TRUE,0.174448625375729,3.542,0.725733193995484
"R03-MAP1","chil","JU19",TRUE,0.194133191663939,2.5391,0.716186066778896
"R04-MMW0","chil","JU19",TRUE,-0.0418487236193345,2.8695,0.886424460872151
"R04-MMW3","chil","JU19",TRUE,-0.0611260378515565,5.9967,0.948461421411957
"R04-SCH1","chil","JU19",TRUE,0.174537964691023,4.5304,0.71325080628855
"R05-FMG1","chil","JU19",FALSE,0.0106380316333796,1.5021,0.689668872949499
"R05-GOC1","chil","JU19",FALSE,0.0333239013484446,4.4481,0.646643800573764
"R06-OTB1","chil","JU19",FALSE,0.0842428357511945,7.3711,0.590270812393088
"R06-SLT2","chil","JU19",FALSE,-0.0384261238360795,9.4635,0.653230756350391
"R06-YOW1","chil","JU19",FALSE,-0.0330242698886565,2.6169,0.761834909440966
"R07-FSP1","chil","JU19",FALSE,0.104937989178209,3.4276,0.642806004915943
"R07-GOF1","chil","JU19",FALSE,-0.0858443202121085,4.7603,0.815297725397357
"R07-MMP1","chil","JU19",FALSE,-0.0804486353421084,1.2777,1.06540894478222
"R07-YHR1","chil","JU19",FALSE,-0.00364557626597251,4.1261,0.97698221039277
"R08-DAP1","chil","JU19",FALSE,-0.0957279462596905,2.7364,0.817790876808869
"R08-PAP1","chil","JU19",FALSE,-0.00590391116769351,5.4892,0.679948228146302
"R08-WBK1","chil","JU19",FALSE,-0.105654953510936,6.5862,0.737037232701469
"R09-BLW1","chil","JU19",FALSE,-0.0551824647639745,2.544,0.711276733388029
"R09-CTG0","chil","JU19",FALSE,-0.307890153644047,3.4388,1.09168389993337
"R09-LIM0","chil","JU19",FALSE,-0.12713825307402,6.6503,0.771407426034838
"R09-SMI1","chil","JU19",FALSE,-0.164403802303168,5.8118,0.853260549513767
"R10-FRM1","chil","JU19",FALSE,-0.211690669551184,8.0058,0.928683264229805
"R10-FRM2","chil","JU19",FALSE,-0.335835011987786,6.3422,1.05014734249252
"R10-WCP0","chil","JU19",FALSE,-0.160047625434713,2.8541,0.871945651357865
"R10-WDW0","chil","JU19",TRUE,-0.167510399796691,4.329,1.05748325144312
"S02-BNS1","chil","JU19",TRUE,-0.0353554425845305,3.9823,0.943968123180946
"S02-BRI1","chil","JU19",FALSE,0.334842950495888,1.3301,0.559790430904864
"S02-PIP1","chil","JU19",TRUE,0.310909885119737,4.4485,0.659538663858998
"S02-PLP1","chil","JU19",TRUE,0.379034931971126,1.549,0.729007644139978
"S02-TNW1","chil","JU19",TRUE,-0.0610017994419385,6.3084,1.06986162674901
"S03-JKP2","chil","JU19",FALSE,-0.15602937055253,4.7725,0.821225420404843
"S03-LCP1","chil","JU19",TRUE,0.263065185321396,1.5571,0.723458311993801
"S03-PSP1","chil","JU19",FALSE,0.262796734833763,1.7384,0.813776175103644
"S03-VIP1","chil","JU19",TRUE,0.259079084675772,2.804,0.871814203830495
"S03-WAP1","chil","JU19",FALSE,0.379292521644969,5.336,0.573355800256149
"S04-HAP1","chil","JU19",FALSE,0.250012904558533,0.3403,0.578730855355315
"S04-OTW1","chil","JU19",TRUE,-0.0606438213506705,6.9168,0.900199308975289
"S04-SSP1","chil","JU19",FALSE,0.145185529160936,3.3662,0.594081520740486
"S05-LNC1","chil","JU19",FALSE,0.000113434090730502,4.4448,0.63858729972803
"S05-RES1","chil","JU19",FALSE,0.0790055039447244,4.398,0.619220755009345
"S05-SFP0","chil","JU19",FALSE,-0.00672564562416345,4.4492,0.644562569569944
"S07-ARG1","chil","JU19",FALSE,-0.323631161957854,3.2673,1.01466923939111
"S07-ARG2","chil","JU19",FALSE,-0.16168266568147,1.7793,0.826111224942258
"S07-STJ1","chil","JU19",FALSE,-0.295936431144567,8.7013,1.14621537721717
"S08-WGL1","chil","JU19",FALSE,-0.333336443012401,4.9801,1.24966401725248
"S09-KTP1","chil","JU19",FALSE,-0.32553684951347,7.2976,1.02055788363002
"S09-SMC1","chil","JU19",FALSE,-0.0698236780102735,1.5764,0.73322356868841
"S09-VTW0","chil","JU19",FALSE,0.000578560284910545,5.4575,0.656076819952792
"S10-ILC1","chil","JU19",FALSE,-0.263344320212109,2.1363,0.97663590542698
"S10-LEW1","chil","JU19",FALSE,-0.285383670272901,4.2227,1.00239971594123
"S10-LPC1","chil","JU19",FALSE,-0.0324228744353195,2.4807,0.668634591702914
"S10-LPP0","chil","JU19",TRUE,-0.371003872892194,7.1918,1.30275956271594
"C04-MBP1","chil","OC19",FALSE,0.0373822574517386,2.4151,0.631531371498929
"C05-BMP1","chil","OC19",FALSE,-0.244196188639049,1.199,1.0011489549128
"C06-HMP1","chil","OC19",TRUE,-0.144163575239074,3.713,1.20970134237082
"D02-BMT1","chil","OC19",FALSE,0.375500614797727,3.266,0.502463179670603
"D02-JBS1","chil","OC19",FALSE,-0.0875003571407515,7.5447,0.697746798673778
"D02-MOP1","chil","OC19",TRUE,0.304144813395218,0.4611,0.670769545505994
"D02-RCP1","chil","OC19",TRUE,0.305739115087199,4.494,0.689065658082098
"D03-AFP1","chil","OC19",FALSE,0.281487891641135,2.2976,0.548875547311632
"D03-AMP1","chil","OC19",TRUE,0.231765608595651,1.4962,0.69096548635249
"D03-CHP1","chil","OC19",TRUE,0.249257752561292,3.717,0.820961873560389
"D03-GOM1","chil","OC19",TRUE,0.0225422061003645,5.7077,0.798826966527949
"D03-NPV1","chil","OC19",FALSE,-0.00451096189856148,8.4249,0.630079114055526
"D03-STB1","chil","OC19",TRUE,0.301860491239874,2.4338,0.640826517758579
"D04-DNP1","chil","OC19",TRUE,0.121604281534328,4.5617,0.731742205059587
"D04-RDP1","chil","OC19",FALSE,0.137214541952967,4.336,0.570382795720002
"D04-ROS0","chil","OC19",FALSE,0.0962170551725636,7.3591,0.593618082813204
"D05-BRP1","chil","OC19",FALSE,0.0521179431702725,1.5272,0.704066567146245
"D05-MIA1","chil","OC19",FALSE,0.0876317246400836,8.3479,0.581807047004412
"D05-PRC1","chil","OC19",FALSE,-0.0313151373378405,3.5927,0.739771205267963
"D06-KCG1","chil","OC19",FALSE,-0.102973635509886,7.6095,0.743952348278874
"D07-ASC0","chil","OC19",FALSE,-0.182383884432291,6.8688,0.867791372500683
"D07-NOC1","chil","OC19",FALSE,-0.195548294434785,2.0339,0.948493939925505
"D08-CCC1","chil","OC19",FALSE,-0.117643664678728,8.6192,0.737323351435757
"D08-DAW0","chil","OC19",TRUE,-0.200159113790089,7.4183,1.08186974919138
"D08-DAW2","chil","OC19",TRUE,-0.20036287853452,7.0612,1.64296210925549
"D09-CLG0","chil","OC19",FALSE,-0.246657708817449,5.9288,0.884312592286284
"D09-RYW1","chil","OC19",FALSE,-0.387029423052126,2.6208,1.1246927817788
"D09-VTC1","chil","OC19",FALSE,-0.168350287457974,3.8651,0.877256489229227
"D10-CAN0","chil","OC19",FALSE,-0.125964100333643,5.7565,0.819679777409294
"D10-MAC1","chil","OC19",FALSE,-0.434438137067117,3.914,1.21101224397836
"D10-VHC1","chil","OC19",FALSE,0.0101081652640885,6.4227,0.63738947005238
"J01-BBS1","chil","OC19",TRUE,-0.0131817276613445,4.9196,0.911602403405229
"J01-LMP1","chil","OC19",TRUE,0.0205048019306155,4.3264,1.06882050772231
"J01-SEP1","chil","OC19",TRUE,0.370275556761528,2.422,0.634157879097597
"J01-SKP1","chil","OC19",FALSE,0.381255718659868,6.2568,0.499278166825655
"J01-UIC1","chil","OC19",TRUE,0.364141802456132,3.4164,0.63957168886257
"R02-DPG1","chil","OC19",TRUE,0.185350439768412,4.5046,0.690960623088079
"R02-FRP1","chil","OC19",TRUE,0.279141344925507,3.4384,0.651189561329478
"R03-AUP1","chil","OC19",FALSE,0.181879459499407,6.2815,0.521809331554975
"R03-CPG1","chil","OC19",FALSE,0.141718480450334,2.3649,0.587692545684242
"R03-EUC1","chil","OC19",TRUE,0.174448625375729,5.6746,0.789669043156544
"R03-MAP1","chil","OC19",TRUE,0.194133191663939,3.4756,0.674129130811376
"R04-MMW0","chil","OC19",TRUE,-0.0418487236193345,8.7936,0.847744600154262
"R04-MMW3","chil","OC19",TRUE,-0.0611260378515565,6.9225,0.89898529879901
"R04-SCH1","chil","OC19",TRUE,0.174537964691023,8.4408,0.646325872693776
"R05-FMG1","chil","OC19",FALSE,0.0106380316333796,5.5775,0.735967332693156
"R06-OTB1","chil","OC19",FALSE,0.0842428357511945,6.3543,0.575677557722243
"R06-SLT2","chil","OC19",FALSE,-0.0384261238360795,8.6361,0.748286564945762
"R06-YOW1","chil","OC19",FALSE,-0.0330242698886565,5.5258,0.708226318666459
"R07-FSP1","chil","OC19",FALSE,0.104937989178209,7.3607,0.583291979160776
"R07-GOF1","chil","OC19",FALSE,-0.0858443202121085,5.6976,0.79449188903108
"R07-MMP1","chil","OC19",FALSE,-0.0804486353421084,1.6464,0.763822873798798
"R07-YHR1","chil","OC19",FALSE,-0.00364557626597251,6.4744,0.663014780272571
"R08-DAP1","chil","OC19",FALSE,-0.0957279462596905,2.6433,0.765587174900571
"R08-PAP1","chil","OC19",FALSE,-0.00590391116769351,4.5111,0.706347423488093
"R08-VLG1","chil","OC19",FALSE,-0.0412314793172985,6.5331,0.702106605415828
"R08-WBK1","chil","OC19",FALSE,-0.105654953510936,4.6525,0.766682809415357
"R09-BLW1","chil","OC19",FALSE,-0.0551824647639745,7.5025,0.679146430445893
"R09-CTG0","chil","OC19",FALSE,-0.307890153644047,7.1566,0.967558813202433
"R09-LIM0","chil","OC19",FALSE,-0.12713825307402,2.7674,0.829557747601492
"R09-SMI1","chil","OC19",FALSE,-0.164403802303168,5.7625,0.822898211291418
"R10-FRM1","chil","OC19",FALSE,-0.211690669551184,6.987,0.92947156585835
"R10-FRM2","chil","OC19",FALSE,-0.335835011987786,7.3166,1.04032334745824
"R10-WCP0","chil","OC19",FALSE,-0.160047625434713,6.74,0.803408082144215
"R10-WDW0","chil","OC19",TRUE,-0.167510399796691,10.1824,0.988649575329034
"S02-BNS1","chil","OC19",TRUE,-0.0353554425845305,3.9067,0.911525204160468
"S02-BRI1","chil","OC19",FALSE,0.334842950495888,1.3254,0.559237082650517
"S02-PIP1","chil","OC19",TRUE,0.310909885119737,4.557,0.730619176067836
"S02-PLP1","chil","OC19",TRUE,0.379034931971126,0.4451,0.664251543476792
"S02-TNW1","chil","OC19",TRUE,-0.0610017994419385,3.0944,0.996086270754636
"S03-JKP2","chil","OC19",FALSE,-0.15602937055253,5.0281,0.928114502447282
"S03-LCP1","chil","OC19",TRUE,0.263065185321396,4.4797,0.69443223831657
"S03-PSP1","chil","OC19",FALSE,0.262796734833763,2.6415,0.774233617049387
"S03-VIP1","chil","OC19",TRUE,0.259079084675772,2.6854,0.806902688801394
"S03-WAP1","chil","OC19",FALSE,0.379292521644969,4.3634,0.594958685610823
"S04-HAP1","chil","OC19",FALSE,0.250012904558533,3.2975,0.537049897364506
"S04-OTW1","chil","OC19",TRUE,-0.0606438213506705,7.8972,0.893371127358121
"S04-SSP1","chil","OC19",FALSE,0.145185529160936,4.3622,0.594850018621892
"S05-LNC1","chil","OC19",FALSE,0.000113434090730502,3.4967,0.672781073929212
"S05-RES1","chil","OC19",FALSE,0.0790055039447244,6.3554,0.584743561318336
"S05-SFP0","chil","OC19",FALSE,-0.00672564562416345,1.5325,0.712737363588402
"S06-CBW0","chil","OC19",FALSE,-0.306778087149351,8.2694,0.994043486093654
"S07-ARG1","chil","OC19",FALSE,-0.323631161957854,8.1846,0.980621742518587
"S07-ARG2","chil","OC19",FALSE,-0.16168266568147,3.7439,0.813866713843729
"S07-STJ1","chil","OC19",FALSE,-0.295936431144567,5.2431,1.0013504183182
"S08-WGL1","chil","OC19",FALSE,-0.333336443012401,3.3952,1.05873936967759
"S09-KTP1","chil","OC19",FALSE,-0.32553684951347,9.1683,0.954393103820256
"S09-SMC1","chil","OC19",FALSE,-0.0698236780102735,3.55,0.712987261515596
"S09-VTW0","chil","OC19",FALSE,0.000578560284910545,6.4102,0.618202375778144
"S10-ILC1","chil","OC19",FALSE,-0.263344320212109,6.0308,0.932704858910568
"S10-LPC1","chil","OC19",FALSE,-0.0324228744353195,2.5296,0.700123458602644
"S10-LPP0","chil","OC19",TRUE,-0.371003872892194,6.108,1.26581840309855
"C04-MBP1","chil","JA20",FALSE,0.0373822574517386,1.5882,0.74570528202284
"C05-BMP1","chil","JA20",FALSE,-0.244196188639049,1.8249,1.23247388986092
"C05-BMP2","chil","JA20",FALSE,-0.268178971996294,4.2516,1.32237373961778
"C06-HMP1","chil","JA20",TRUE,-0.144163575239074,3.753,1.20313580013869
"D02-BMT1","chil","JA20",FALSE,0.375500614797727,2.6904,0.780261956571053
"D02-HUP0","chil","JA20",TRUE,0.173871316945567,3.5253,0.706972341035418
"D02-JBS1","chil","JA20",FALSE,-0.0875003571407515,5.8252,0.857973526314877
"D02-MOP1","chil","JA20",TRUE,0.304144813395218,0.4376,0.654025240263317
"D02-RCP1","chil","JA20",TRUE,0.305739115087199,4.3964,0.614414184796419
"D02-SCP1","chil","JA20",TRUE,0.33819014388407,3.4488,0.660168268106111
"D03-AFP1","chil","JA20",FALSE,0.281487891641135,4.287,0.528638766923681
"D03-AMP1","chil","JA20",TRUE,0.231765608595651,3.4714,0.676334076310131
"D03-GOM1","chil","JA20",TRUE,0.0225422061003645,6.7938,0.849913992930778
"D03-NPV1","chil","JA20",FALSE,-0.00451096189856148,4.8281,0.875229679969361
"D03-STB1","chil","JA20",TRUE,0.301860491239874,1.7246,0.832480715941361
"D04-DNP1","chil","JA20",TRUE,0.121604281534328,0.5859,0.751450369462799
"D04-EDW0","chil","JA20",FALSE,-0.0967480056912785,5.6991,0.787541244711166
"D04-RDP1","chil","JA20",FALSE,0.137214541952967,1.7662,0.838694164037213
"D04-ROS0","chil","JA20",FALSE,0.0962170551725636,5.4168,0.633812221239997
"D05-PRC1","chil","JA20",FALSE,-0.0313151373378405,4.4704,0.665558514943413
"D06-KCG1","chil","JA20",FALSE,-0.102973635509886,5.7534,0.832981287774568
"D07-ASC0","chil","JA20",FALSE,-0.182383884432291,3.9687,0.928227596361509
"D07-NOC1","chil","JA20",FALSE,-0.195548294434785,5.818,0.846491379026081
"D08-CCC1","chil","JA20",FALSE,-0.117643664678728,5.6773,0.7810414282042
"D08-DAW0","chil","JA20",TRUE,-0.200159113790089,5.7666,1.20626280179516
"D08-DAW2","chil","JA20",TRUE,-0.20036287853452,7.4035,1.07963156235405
"D09-RYW1","chil","JA20",FALSE,-0.387029423052126,3.4834,1.06912990037431
"D09-VTC1","chil","JA20",FALSE,-0.168350287457974,2.8855,0.886379330101782
"D10-CAN0","chil","JA20",FALSE,-0.125964100333643,3.7303,0.809214058663883
"D10-MAC1","chil","JA20",FALSE,-0.434438137067117,5.7702,1.15686031679683
"D10-VHC1","chil","JA20",FALSE,0.0101081652640885,2.743,0.831757285521565
"J01-BBS1","chil","JA20",TRUE,-0.0131817276613445,2.3211,1.08614582873394
"J01-SEP1","chil","JA20",TRUE,0.370275556761528,2.4249,0.649924788127843
"J01-SKP1","chil","JA20",FALSE,0.381255718659868,0.6116,0.750867378557637
"J01-UIC1","chil","JA20",TRUE,0.364141802456132,0.4986,0.691986939611189
"R02-DPG1","chil","JA20",TRUE,0.185350439768412,5.4896,0.684498863307593
"R02-FRP1","chil","JA20",TRUE,0.279141344925507,1.848,0.887904745726561
"R03-AUP1","chil","JA20",FALSE,0.181879459499407,3.394,0.623219736757453
"R03-CPG1","chil","JA20",FALSE,0.141718480450334,1.7554,0.828637136477961
"R03-EUC1","chil","JA20",TRUE,0.174448625375729,3.5667,0.743912932166839
"R03-MAP1","chil","JA20",TRUE,0.194133191663939,1.9053,0.92402234373914
"R04-MMW0","chil","JA20",TRUE,-0.0418487236193345,5.9714,0.93502377881351
"R04-MMW3","chil","JA20",TRUE,-0.0611260378515565,7.845,0.871923749591964
"R05-FMG1","chil","JA20",FALSE,0.0106380316333796,5.4662,0.658255945730085
"R05-GOC1","chil","JA20",FALSE,0.0333239013484446,3.5071,0.687602261257894
"R06-SLT2","chil","JA20",FALSE,-0.0384261238360795,8.4397,0.639847521277568
"R06-YOW1","chil","JA20",FALSE,-0.0330242698886565,5.8078,0.862747699712573
"R07-FSP1","chil","JA20",FALSE,0.104937989178209,6.3885,0.60778671462039
"R07-MMP1","chil","JA20",FALSE,-0.0804486353421084,1.5907,0.741504209596469
"R07-YHR1","chil","JA20",FALSE,-0.00364557626597251,6.4535,0.644266449480176
"R08-PAP1","chil","JA20",FALSE,-0.00590391116769351,1.501,0.687638193113546
"R08-VLG1","chil","JA20",FALSE,-0.0412314793172985,3.7732,0.835961508183431
"R09-BLW1","chil","JA20",FALSE,-0.0551824647639745,5.5256,0.701280129036848
"R09-CTG0","chil","JA20",FALSE,-0.307890153644047,6.1232,1.29026673165818
"R09-LIM0","chil","JA20",FALSE,-0.12713825307402,7.6566,0.771191230234991
"R09-SMI1","chil","JA20",FALSE,-0.164403802303168,3.8032,0.841154274822048
"R10-FRM1","chil","JA20",FALSE,-0.211690669551184,6.8724,0.869594077363651
"R10-FRM2","chil","JA20",FALSE,-0.335835011987786,6.9662,1.23248101849322
"R10-WDW0","chil","JA20",TRUE,-0.167510399796691,5.3814,1.08667020075666
"S02-BNS1","chil","JA20",TRUE,-0.0353554425845305,0.8823,0.893379271447612
"S02-BRI1","chil","JA20",FALSE,0.334842950495888,2.3097,0.545358278166891
"S02-PIP1","chil","JA20",TRUE,0.310909885119737,5.4305,0.645919090248241
"S02-PLP1","chil","JA20",TRUE,0.379034931971126,3.4091,0.624800950401616
"S02-TNW1","chil","JA20",TRUE,-0.0610017994419385,3.3973,1.09561523687594
"S03-JKP2","chil","JA20",FALSE,-0.15602937055253,5.1995,1.02156943494363
"S03-PSP1","chil","JA20",FALSE,0.262796734833763,1.3503,0.576214467287338
"S03-VIP1","chil","JA20",TRUE,0.259079084675772,2.4931,0.68571087926399
"S03-WAP1","chil","JA20",FALSE,0.379292521644969,3.3147,0.552715532119321
"S04-HAP1","chil","JA20",FALSE,0.250012904558533,2.3923,0.610768379830996
"S04-OTW1","chil","JA20",TRUE,-0.0606438213506705,5.9736,0.923790224476252
"S04-SSP1","chil","JA20",FALSE,0.145185529160936,3.6612,0.784522853466208
"S05-LNC1","chil","JA20",FALSE,0.000113434090730502,3.4495,0.649839964297303
"S05-RES1","chil","JA20",FALSE,0.0790055039447244,5.3464,0.572223543712069
"S05-SFP0","chil","JA20",FALSE,-0.00672564562416345,4.442,0.646898637952484
"S06-CBW0","chil","JA20",FALSE,-0.306778087149351,7.2927,1.02748833727119
"S07-ARG1","chil","JA20",FALSE,-0.323631161957854,5.3078,1.04525997571977
"S07-ARG2","chil","JA20",FALSE,-0.16168266568147,6.7149,0.800176241962869
"S07-STJ1","chil","JA20",FALSE,-0.295936431144567,4.1397,0.970400988152723
"S08-WGL1","chil","JA20",FALSE,-0.333336443012401,6.2915,1.02168103301046
"S09-KTP1","chil","JA20",FALSE,-0.32553684951347,7.2868,1.02325483876037
"S09-SMC1","chil","JA20",FALSE,-0.0698236780102735,1.5446,0.707573958035914
"S10-ILC1","chil","JA20",FALSE,-0.263344320212109,4.0316,0.934392181514212
"S10-LEW1","chil","JA20",FALSE,-0.285383670272901,3.3574,1.04860631197783
"S10-LPC1","chil","JA20",FALSE,-0.0324228744353195,4.479,0.667385600948983
"S10-LPP0","chil","JA20",TRUE,-0.371003872892194,6.9974,1.22969282930553
"C04-MBP1","chil","JU20",FALSE,0.0373822574517386,4.4964,0.687193032143329
"C05-BMP1","chil","JU20",FALSE,-0.244196188639049,3.1132,0.96066541928227
"C05-BMP2","chil","JU20",FALSE,-0.268178971996294,3.2131,0.99678871822211
"C05-SPA1","chil","JU20",TRUE,0.0379299610723475,4.6965,0.803026920609466
"C06-HMP1","chil","JU20",TRUE,-0.144163575239074,5.3251,1.06382477989387
"D02-BMT1","chil","JU20",FALSE,0.375500614797727,2.3663,0.591573584544301
"D02-HUP0","chil","JU20",TRUE,0.173871316945567,3.4004,0.625554931158879
"D02-MOP1","chil","JU20",TRUE,0.304144813395218,1.4339,0.645966343745342
"D02-RCP1","chil","JU20",TRUE,0.305739115087199,5.3403,0.576826822294432
"D02-SCP1","chil","JU20",TRUE,0.33819014388407,0.4406,0.656136183630462
"D03-AFP1","chil","JU20",FALSE,0.281487891641135,3.6864,0.809765776049597
"D03-GOM1","chil","JU20",TRUE,0.0225422061003645,3.6187,0.760505191839399
"D03-NPV1","chil","JU20",FALSE,-0.00451096189856148,4.3087,0.545008269112809
"D03-STB1","chil","JU20",TRUE,0.301860491239874,3.3426,0.577285515024053
"D04-DNP1","chil","JU20",TRUE,0.121604281534328,3.5328,0.712302532278069
"D04-EDW0","chil","JU20",FALSE,-0.0967480056912785,1.4639,0.648643865219111
"D04-RDP1","chil","JU20",FALSE,0.137214541952967,2.8958,0.913578580409074
"D04-ROS0","chil","JU20",FALSE,0.0962170551725636,7.2382,0.482373328867632
"D05-ADC2","chil","JU20",FALSE,-0.0876395171899815,4.4103,0.614484881154058
"D05-BRP1","chil","JU20",FALSE,0.0521179431702725,5.2935,0.531211792599581
"D05-MIA1","chil","JU20",FALSE,0.0876317246400836,1.4084,0.61842354803846
"D05-PRC1","chil","JU20",FALSE,-0.0313151373378405,0.397,0.607970363419369
"D06-KCG1","chil","JU20",FALSE,-0.102973635509886,5.2694,1.05571544154159
"D07-ASC0","chil","JU20",FALSE,-0.182383884432291,3.6927,0.773515702913823
"D07-NOC1","chil","JU20",FALSE,-0.195548294434785,7.7575,0.813117375282682
"D08-CCC1","chil","JU20",FALSE,-0.117643664678728,3.5659,0.709159700454048
"D08-DAW0","chil","JU20",TRUE,-0.200159113790089,4.2744,1.0307331764759
"D08-DAW2","chil","JU20",TRUE,-0.20036287853452,2.1085,1.30648323366356
"D09-CLG0","chil","JU20",FALSE,-0.246657708817449,5.7448,0.806311338006219
"D09-RYW1","chil","JU20",FALSE,-0.387029423052126,4.1405,0.944377538325372
"D09-VTC1","chil","JU20",FALSE,-0.168350287457974,5.5417,0.698219063751555
"D10-CAN0","chil","JU20",FALSE,-0.125964100333643,7.4623,0.637667132552081
"D10-MAC1","chil","JU20",FALSE,-0.434438137067117,2.5264,1.08287594027673
"D10-VHC1","chil","JU20",FALSE,0.0101081652640885,0.8153,0.862821161096321
"J01-BBS1","chil","JU20",TRUE,-0.0131817276613445,5.5998,0.744644485335757
"J01-LMP1","chil","JU20",TRUE,0.0205048019306155,3.557,0.718054705615126
"J01-SEP1","chil","JU20",TRUE,0.370275556761528,2.3425,0.575696875698721
"J01-SKP1","chil","JU20",FALSE,0.381255718659868,0.2554,0.502589394645332
"J01-UIC1","chil","JU20",TRUE,0.364141802456132,2.4097,0.626645975426199
"R02-DPG1","chil","JU20",TRUE,0.185350439768412,3.392,0.611370082141524
"R02-FRP1","chil","JU20",TRUE,0.279141344925507,1.352,0.582176857139906
"R02-HRF1","chil","JU20",FALSE,0.241849026636835,6.3471,0.583142860334889
"R03-AUP1","chil","JU20",FALSE,0.181879459499407,5.2079,0.450885705907805
"R03-CPG1","chil","JU20",FALSE,0.141718480450334,6.2194,0.463988327996353
"R03-EUC1","chil","JU20",TRUE,0.174448625375729,5.5682,0.73430421506895
"R03-MAP1","chil","JU20",TRUE,0.194133191663939,2.4331,0.636368514689915
"R04-MMW0","chil","JU20",TRUE,-0.0418487236193345,6.6599,0.78771444026623
"R04-MMW3","chil","JU20",TRUE,-0.0611260378515565,5.7043,0.805435523576074
"R04-SCH1","chil","JU20",TRUE,0.174537964691023,7.4177,0.634087467698006
"R05-FMG1","chil","JU20",FALSE,0.0106380316333796,1.2968,0.528524071135248
"R05-GOC1","chil","JU20",FALSE,0.0333239013484446,2.2927,0.529957352510132
"R06-OTB1","chil","JU20",FALSE,0.0842428357511945,6.2525,0.492511935693624
"R06-SLT2","chil","JU20",FALSE,-0.0384261238360795,4.3457,0.570634797753555
"R06-YOW1","chil","JU20",FALSE,-0.0330242698886565,4.3401,0.563084093515025
"R07-FSP1","chil","JU20",FALSE,0.104937989178209,0.6371,0.778115760291257
"R07-GOF1","chil","JU20",FALSE,-0.0858443202121085,7.4083,0.611578705361203
"R07-MMP1","chil","JU20",FALSE,-0.0804486353421084,2.438,0.635921724462975
"R07-YHR1","chil","JU20",FALSE,-0.00364557626597251,1.5164,0.705252279739533
"R08-DAP1","chil","JU20",FALSE,-0.0957279462596905,8.4103,0.620316362220862
"R08-PAP1","chil","JU20",FALSE,-0.00590391116769351,3.5314,0.705878081814869
"R08-VLG1","chil","JU20",FALSE,-0.0412314793172985,4.3485,0.570508806268407
"R08-WBK1","chil","JU20",FALSE,-0.105654953510936,1.6694,0.778437047180851
"R09-BLW1","chil","JU20",FALSE,-0.0551824647639745,8.4434,0.644699933147492
"R09-CTG0","chil","JU20",FALSE,-0.307890153644047,3.9005,0.856080041411859
"R09-LIM0","chil","JU20",FALSE,-0.12713825307402,4.4992,0.672045031565925
