"alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha_mu","alpha_sd","alpha_site_sd"
0.438658396647029,0.0398411760563361,0.737422903663612,0.404330440646792,0.654570395281721,0.93112544835367,0.711772872820364,0.567977662599401,0.24524404247713
0.365258108271496,0.19664360865012,0.726752417580929,0.377622197011608,0.693998115353866,0.937071955921336,0.315601623783778,0.577819047796404,0.253596844130649
0.474764028141366,0.09020813764084,0.76245863353178,0.365399410575818,0.667416197588369,0.865428514605957,0.575550915879946,0.639455190929555,0.246928639969843
0.230523871960959,0.0916732520706551,0.69759690173506,0.395345328900682,0.640469315240191,0.985624156195746,0.573465635600321,0.83301877234202,0.252136598467854
0.161726635841525,0.154376181955585,0.665017981112365,0.420109403572505,0.659942728975567,0.958440025279242,0.614561263208594,0.662998214098818,0.248133632927701
0.605855153755358,0.517977909233211,0.690414927898651,0.370454563636623,0.68403583853389,0.965331425535009,0.739752081264905,0.6787665289586,0.256788271845581
0.365682670589087,0.180457128451865,0.735442650518907,0.493704367424141,0.727456637357775,0.865561551568448,0.610245291275761,0.712042231662623,0.226712173311854
0.233244438310325,0.254672855872961,0.737890751082729,0.425483391055776,0.647771458864731,0.928240451001991,0.143792112072935,0.60946505804947,0.241179156101563
0.287945328776657,0.324914559963317,0.687397109681706,0.337223987097726,0.716749862004586,0.910881127664006,0.565187577850446,0.707668934650269,0.251722773585798
0.263352124364027,0.0287069690358883,0.640898788984172,0.367800077121463,0.693720202204461,0.824886035140642,0.556307632016071,0.647958198237175,0.24564825998968
0.359601019416586,0.150859261220913,0.73509265154541,0.523452808738869,0.65688844078857,0.93315347382251,0.111295342906812,0.62353867895723,0.234591162150173
0.372531328659327,0.221722100580439,0.702519024791083,0.391229043194199,0.734847257564485,0.918954133326924,0.511603940664149,0.631947861381649,0.24341414359372
0.587441657528622,0.26815207928892,0.66473078173203,0.410739803241508,0.649737858209421,0.904478295544378,0.604532696992527,0.547812153958325,0.237742856675245
0.439446801698111,0.0463530688193615,0.713838138728262,0.521743636631822,0.64374810796751,0.912516046030494,0.509430404233696,0.470259943351236,0.212885186077648
0.428021547187291,0.0871205052095928,0.697957193483105,0.419034549215136,0.696691643458544,0.895182156098074,0.354077516228119,0.911135732846169,0.225741500184985
0.227230266278548,-0.105709067072294,0.68801816080037,0.342967217682911,0.716524551884323,0.917429529414141,0.548655701939664,0.551519501845737,0.24143405665468
0.445714600915014,-0.0811227408030138,0.685213147469313,0.309718128516767,0.658559718270673,1.09469971675869,0.658203324705121,0.560338135220307,0.257125776552272
0.512738717232109,0.122387674268086,0.674074825330498,0.3964178373707,0.672995729254542,1.00591802693188,0.653051934264978,0.746793957332223,0.241883571212553
0.435699930435357,-0.18544901605699,0.70160502244147,0.381879225794952,0.719564859790365,1.0047849636069,0.371907686600462,0.570002137983667,0.218619769970777
0.553904379922044,-0.177324033336978,0.642012459755919,0.353796814409994,0.629554260532979,0.895148395750952,0.215506052093665,0.746775108061916,0.239614990402261
0.50363415264008,-0.225225989155925,0.662701207250518,0.45273582243352,0.636950649760013,0.914221879055349,0.427335602552509,0.802180856724733,0.235816080313117
0.480695887380628,-0.28828827949033,0.722746234565698,0.380186346322516,0.614484941888567,1.00731079153843,1.10401744225667,0.676563433886994,0.23037349099628
0.208111499293863,-0.315562187347074,0.734814196007103,0.419469285171971,0.716445432233324,0.904849039724764,-0.517476134187015,1.39271141059856,0.203314294916308
0.345334173883104,-0.546460194478621,0.695443228888539,0.417542992321945,0.735620034388076,1.01480306159477,0.218329742227396,0.435509343308862,0.233973193927701
0.503540091529369,-0.558102405337041,0.651515773074385,0.403019770032217,0.754182433827627,0.983474384569551,0.787799734721566,0.563768021359124,0.222044886149765
0.702005522725635,-0.332217301386581,0.686257316760289,0.450926260087674,0.717936708735008,0.929154433765206,0.0158873850399783,1.36491238676744,0.205609339795493
0.623649644696365,-0.497442074856034,0.705330250685373,0.389929547071762,0.711938131236355,0.970598959933916,0.711518171707333,1.32183793720948,0.212469542522714
