"alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha_mu","alpha_sd","alpha_site_sd"
0.385626232032872,0.70226870921141,0.662757557224498,0.506422136053179,0.782572532398733,0.926551754425615,0.980339147116215,0.882525337460606,0.216082153013706
0.506471350785209,0.747618618324313,0.683398420427766,0.493979741501404,0.764906636120402,0.87567299275443,0.522792806105413,0.680603807669531,0.217870784177123
0.379829291678253,0.544440215043359,0.692434782481252,0.468892331554578,0.697595194773345,0.947659454370101,0.433725028206384,0.600813076780992,0.200607627371636
0.0772095783000698,0.611555651257008,0.628709963478961,0.488012919325303,0.623127617654927,0.986596829464798,0.218578800111821,0.54559306321441,0.217839440807556
0.0680943786082625,0.612144782145768,0.65729486915581,0.525678544677361,0.718777547331882,0.923627034900015,0.321482916862283,0.655171056326675,0.207748550259916
-0.0478813063485836,0.835437448762785,0.682264721507874,0.470208483875927,0.718405011507919,0.959422383701407,0.705774519011889,0.534851419664158,0.215137253302578
0.0930487147273598,0.664450035289516,0.667184456029874,0.457398940295785,0.694115612640053,0.991714751537071,0.419212634269308,0.532889529846959,0.205579525904568
0.260443928115758,0.563478020565452,0.655098542439136,0.50098885860511,0.723893943982224,1.05796293416397,0.766872596033953,0.88020488821983,0.236071506626687
0.314812113914927,0.458291039188434,0.700362988139345,0.438060529614532,0.72235976182924,0.993123357394051,1.3745766826208,0.735364912164922,0.232103584245291
0.288012164436223,0.590614189234485,0.705207482518077,0.441014608440992,0.75921392284823,1.00620719974731,0.239589564654804,0.648292775522992,0.238558873865353
0.189672082629,0.526755750896956,0.699887953909844,0.522703889846225,0.728080777163762,1.0384189771067,0.230642777493161,1.0214043633432,0.23978880014703
0.139966776279391,0.708428581059029,0.656353063176307,0.54533942738032,0.74241487381593,1.0276885554673,0.928926302376687,0.504460376556121,0.252755424229924
0.172129248460711,0.578524088305245,0.674879529720223,0.517857600195806,0.691634829430124,0.962066118008977,1.0284297973926,0.634427313462947,0.254379322902535
0.0414898621660819,0.774805506003576,0.68830654342527,0.622696441976194,0.653004977383624,1.00673476484424,0.684888088427747,0.953238963635787,0.242831110788507
0.16329716250528,0.775815828441434,0.704719189343903,0.544543338525831,0.665334258730509,1.05296751491223,0.28623147312009,0.819544189259182,0.24787695602724
0.24218022848543,0.691068875575006,0.736055128932276,0.559240820464141,0.662200151591111,1.01353199680984,0.789950927478975,0.509509659974355,0.224061541185898
0.273913893985372,0.580123755484628,0.720367937957064,0.47611760443889,0.712519418811011,0.961924426525715,0.635291651489671,0.657717871164928,0.230349883206755
0.323797089244798,0.637833567302376,0.69826403989668,0.533391324970016,0.691789120194824,1.01379526117538,0.885768365171535,0.795325746667293,0.199427287059016
0.331909664716408,0.545051364750048,0.713123622160619,0.483807430400425,0.667517464407488,1.00198101836182,0.580098742927011,0.465878434342697,0.214412675964404
0.295576068309709,0.340267365704604,0.679483563361685,0.570497849354092,0.730101449777486,0.970968174730575,1.02009898332153,1.09503213097975,0.205846234290883
0.341234739772175,0.294200813979551,0.697878980382664,0.598361838363929,0.711435919106425,0.997115425541513,1.0191972849785,0.702157826325773,0.206714078750863
0.1840238277654,0.539490164961823,0.690411949816452,0.557558700292381,0.650800143739737,0.981245138958505,0.851782231492759,0.747413864419504,0.200798582234991
0.0783309836383191,0.449805387064555,0.755208551442152,0.460255532036858,0.63140346443398,0.986440579128796,0.895743666091822,0.754649614719664,0.21309480508485
-0.0316192511875944,0.402785908615876,0.710893709013104,0.496623101389038,0.644249620925521,0.996506109063417,0.676945102900758,0.487420478837357,0.226780119094127
-0.0115351649996966,0.343651898952949,0.652369458027187,0.436066850061956,0.581529112392523,0.910646918122557,0.585860802871598,0.880509381039337,0.222603270960814
0.15550026074132,0.433274476334837,0.637636950494352,0.381313654022764,0.624458957926075,0.934346521073939,0.264014293242875,0.558788514915597,0.222562596809097
0.186106337648689,0.407969020947691,0.653399932560671,0.401063257346713,0.641132498148281,0.961737878011354,0.697280707767598,0.612745326439805,0.236429846674539
0.472503651875425,0.463127864432931,0.754759327593859,0.445592117537008,0.67168026374007,0.960158048642644,0.779546518853404,0.671281212188535,0.242708467691269
0.359496165931636,0.345553912404516,0.669010284110863,0.455979504985159,0.733698855403145,1.02397701838742,0.30292235446775,0.675997293064339,0.223789058567344
0.431415706582608,0.486545678859223,0.667258788374032,0.565464798101177,0.620186560084127,0.99184494949463,0.562638403924296,0.650096962481318,0.239640117463541
