"alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha_mu","alpha_sd","alpha_site_sd"
0.159599482384969,0.517039403593511,0.667561623358114,0.53612500670166,0.703134230787334,0.932529789470544,0.766506922489945,0.568049216643431,0.199956704864221
0.178301424690245,0.69164961913995,0.658659764479866,0.465214902999942,0.658256665235256,0.953289351204041,1.074374466011,0.663634455432521,0.213959077963616
-0.018653900588419,0.501811814773913,0.634159094843097,0.434242820420904,0.72832741180352,0.92790103388404,0.365498395000262,0.879260099308841,0.202534543622659
0.178454446544636,0.757584206933936,0.672092682648128,0.511182446995856,0.737020316921785,0.891146909524789,-0.0237315862195008,1.27523992068529,0.183671836027379
0.242586331751405,0.562044089896347,0.677991383832983,0.425435839495923,0.743280478577716,0.912155807440329,0.253761974708741,0.473461312012542,0.191334054289485
0.328177557199165,0.599181338841564,0.634184257662647,0.463719375352176,0.688682303336806,0.92871732860211,0.396931658069056,0.504238645144625,0.209915387711728
0.484003431945854,0.406797519698247,0.633784813585089,0.399676524353966,0.668157401155,0.994603796925156,0.452870385218876,0.465488572600615,0.22060883927177
0.329986137462661,0.36356844530906,0.596159948682274,0.424540608653885,0.680638472295138,0.98730311612016,0.621601178287515,0.694987345332513,0.204740334335261
0.233847275509098,0.357017633790606,0.624252765196854,0.423320672641958,0.709575308759637,0.907824606458805,0.943856369561959,0.620863402400853,0.181637101039907
0.386838659395015,0.618521802439991,0.623138646619307,0.396925033500417,0.732920263347748,0.89627439478333,0.755978363730729,0.572468727944384,0.206129771882564
0.397089288167338,0.602243895140234,0.593622528723491,0.387838931806267,0.75577130019426,0.910362233995407,0.472823778194871,0.452560511115345,0.196391537288946
0.441652530471844,0.513053527732453,0.6232329889497,0.375133249922557,0.733952039377858,0.82716991965947,0.407168625544261,0.51627565283038,0.209691915787064
0.515955416895508,0.612098090052862,0.619520571131623,0.371672572490116,0.80401270333974,0.8834615434166,0.579183597391342,0.577185646393269,0.245473834282235
