"alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha_mu","alpha_sd","alpha_site_sd"
0.299542530550134,0.698220359143605,0.668504478068643,0.325511813757914,0.663682130167194,1.04958201436584,0.344531708614057,0.681736294281947,0.212966216941492
0.21284591204812,0.682351501116559,0.63765190371571,0.326618669833076,0.738445703230673,1.02274834035026,0.868901038987289,0.524221038076512,0.203825801755889
0.207544329525421,0.85382961224876,0.665637628978051,0.352020212464325,0.752027617374134,1.01936957138721,0.965485501743321,0.725096631514302,0.222864148088108
0.0826968336698678,1.04003503884198,0.654511685291581,0.373394435288671,0.75163012310141,1.06310501527756,1.0872216580858,0.962380828431411,0.241200889883833
0.217221800902467,0.808540863747347,0.644363655682386,0.452480338969437,0.656330046747029,1.07744869998609,0.383487032026909,0.694546031482022,0.23042124505922
0.265772127394551,0.613141218863889,0.646298475115804,0.431540457224904,0.667881358049581,0.981718320811837,0.486875540382786,0.558302038273168,0.214425259034467
0.0979910998597646,0.610197782944582,0.653584151086653,0.331563794726415,0.709401609599139,0.957076885802284,0.535297772414816,0.817969912317453,0.229345591008208
0.169558134881952,0.55140447010048,0.681337349023508,0.371983069998846,0.653257999278914,0.954751998244689,0.382669113918718,0.742124171605274,0.220096904727028
0.00260056885106838,0.561480635557193,0.694101628082829,0.309239939046584,0.772888071407554,1.0132225284987,0.676163481526756,0.560996985870463,0.182872825810874
0.0990150847821619,0.703318883739722,0.722340371546444,0.354352813813882,0.691354018934313,0.942270879714092,0.695782286860732,0.666252298250422,0.199853160715827
0.247640822691718,1.03733155532661,0.704742862496383,0.392382438531194,0.709692728320682,0.93185375139284,1.08247437913611,0.554252969782391,0.217569071639119
0.266322096303196,1.10827795059508,0.660782123591764,0.356793262646582,0.755808416286092,0.951087628960109,0.435447895635002,0.808773138341359,0.220693728890816
0.425724887345707,0.690977154097259,0.689108389789889,0.318286787826704,0.672551262575125,1.05860712785208,1.53706609441527,1.14729610848665,0.208478589179771
0.3111616082877,0.680266365686974,0.688307402268223,0.346301628903496,0.713257390825907,0.973839363133531,0.374717876226989,0.46634753603712,0.224352751977304
0.481802488151939,0.935385815475677,0.66756714630572,0.319877267277163,0.777101825415373,1.06476825871756,0.743149946859852,0.485725480622962,0.201788445721243
0.466308362716868,0.877656211421563,0.690881183240539,0.352874849771453,0.640928351543177,0.979161196343062,0.856923430598745,0.683994578639224,0.200521113578498
0.553356300594263,0.78386727428268,0.674150724609224,0.339062130478264,0.683894488985162,1.00220221146222,0.498714511813542,0.601105774402217,0.228845589990254
0.371589542230777,0.584571850038394,0.723320486347833,0.301550301742889,0.710864127078789,0.983085828561921,0.438514870646751,0.426614167970114,0.212409081972708
0.197409724761482,0.62815143910594,0.702011820462183,0.33907550800853,0.664381448362663,0.96680116456523,0.270269642709235,0.865163774380608,0.218639682582195
0.303142080726071,0.575125120574939,0.705531995975427,0.270650356506556,0.60178649581269,0.953766665414245,0.378123460650602,0.653920301468403,0.227968218065734
0.457660626187642,0.600451611299861,0.669999727467618,0.277381375776292,0.701583868375899,0.887794147539634,0.587696669608586,0.700621328824544,0.21911968255028
0.21011557118666,0.456697001646621,0.68300394592172,0.294791132842788,0.605700633726748,0.936930629142218,0.318223299548545,0.464908172989893,0.23238486404474
0.448615681726061,0.393983839432845,0.69564567506278,0.293096395424965,0.602648236836811,0.864956728100032,0.694969307172974,0.953464323659042,0.234702795040487
0.631547066279904,0.375937615687615,0.691691950667072,0.362231762938253,0.660705660090277,0.910184465676416,0.535654127273164,0.457218843591412,0.223981387170638
0.370645408778263,0.478743722030575,0.689293630536635,0.344595683635117,0.666378930991855,0.929524903332361,0.561635569327823,0.608167973139261,0.225620022096322
0.182263081444422,0.457477769008537,0.681400109699601,0.265381812658049,0.688747453308117,0.904562634146288,0.826810599558112,0.541324361540363,0.226580911588671
0.314142995717866,0.645696618147009,0.679430729937839,0.241809300176417,0.736887330228884,0.936574218581566,0.440141129371596,0.732447437114518,0.220475237976097
0.234481670504137,0.73844079353281,0.69244202972745,0.325940131297442,0.725138053940273,0.99084230137675,0.70703372880335,0.537970815189213,0.226380561507185
0.109176490230595,0.780053374926835,0.705351061727628,0.352852162878804,0.738568931893313,1.01559598872512,0.624784184461252,0.666305238487295,0.204793773732825
0.150920147637413,0.555069026781731,0.69630952470757,0.326441348593145,0.756087277298379,0.979733887557234,0.751485725434466,0.682257011161194,0.221313143011634
0.332834496673404,0.591393959609352,0.698238111605591,0.358837307532055,0.759319228622741,0.992110077058708,0.585290948660518,0.754692073876822,0.224084065718084
-0.147521774950476,0.770874729452659,0.723129756035665,0.326453927328345,0.728883701242341,1.00065145601727,0.821745327418101,0.8157799438772,0.229022019822384
-0.036209351993657,0.653445190254172,0.672902730570558,0.244746370270436,0.706222360589576,1.01451649004264,0.250941861789019,0.555880284822328,0.216935249205035
0.0330013187491861,0.553964141137797,0.719117239357371,0.383646493638622,0.714578593978684,0.952823523024805,0.293422764088756,0.457231325827524,0.210584358617721
-0.0387548559150098,0.616759329438892,0.712867888467337,0.408547058876636,0.698259083321654,0.953260213501931,0.434777655749375,0.470275679955987,0.2116304040324
-0.210997859307955,0.601454310990076,0.667459967248725,0.338698006776116,0.719917961692689,0.926914941145085,0.462853188146981,0.388833936002876,0.219960084770772
-0.390424443064374,0.871802083939489,0.713981905855201,0.330029640834495,0.702163201715544,0.964934690133607,0.428657228783178,0.552822327146052,0.20451477542457
-0.234575670685057,0.785860165467256,0.683437174597632,0.403658395620487,0.76181105744316,1.03494285511645,0.422649320325023,0.693363586865921,0.212534992239357
-0.30174025385612,0.711499035519208,0.676992773506576,0.438624532080028,0.690523722697285,0.971833720707959,0.446232251693259,0.445157235808926,0.218794979173864
-0.166973471288017,0.655606070427677,0.7176020271051,0.435599801273833,0.68985615838648,0.907094187310062,0.89179807753889,0.488443565567233,0.237820006769221
-0.338947349661943,0.705634130485137,0.719693966694991,0.411803111078641,0.671096897226611,0.98449245575587,0.325400551501565,0.704833971485177,0.204082613656215
-0.297118605085543,0.746687282171972,0.768818747484877,0.462656813930781,0.803146896809078,0.972780118753536,0.377718675120295,0.657783169488717,0.212481411411232
-0.160270393347639,0.904708714108291,0.725429761726472,0.390135386961672,0.655184896724755,0.976712959390456,-0.119906615244613,0.760027559011499,0.211971482208704
-0.16572785061975,0.723304309359142,0.715582286348802,0.370290884118796,0.706468704456678,0.981473766312013,0.700514801722748,0.832985985514739,0.217934972702636
-0.0759875332209776,0.815671603952906,0.73381981016444,0.455310852413463,0.701731220877039,0.956959431755156,0.217187315505503,0.742737804084079,0.193243740781042
-0.0471817506931403,0.804298289425769,0.680570724458805,0.47432253116752,0.695918069510961,0.885905393361481,0.72688489428975,0.718485053206819,0.214120586571156
-0.0534867977493252,0.694135854564344,0.66302082818235,0.542279781416823,0.705125886653534,0.97224474161958,0.44948075515104,0.749010709503161,0.215935962146241
0.272714776017696,0.531407884769688,0.739278718526379,0.550929394872836,0.781433058232335,0.957905934631984,0.541357298338061,0.577194023269284,0.231822525829871
0.123854664722876,0.824571254030433,0.726559049359538,0.485536533223851,0.690626939249395,0.907772871991296,0.478486458579188,0.708571293736969,0.217676172187542
-0.00148159463609854,0.891597702174209,0.660084834066608,0.45780280283702,0.741942970141285,1.05554519576201,0.620502752639582,0.951951719909346,0.217047477150817
0.125256061535342,0.698662366591262,0.702728328216609,0.368409632813241,0.736619568533836,1.03651821109317,0.713100478340885,0.742371507093722,0.23039110082571
0.166186210555305,0.208156220355856,0.646230522198462,0.413188813322381,0.719960109548366,0.924153684174324,0.792325665034075,0.66747861724042,0.242837376334139
0.196212021409003,0.43950507353951,0.656886467087478,0.393503385608743,0.727909939544642,1.00917763778285,0.804891718958902,0.448176561167133,0.220522162099104
0.185888117155053,0.453451664846989,0.603837314232548,0.493195697265194,0.714931936917446,1.03742094637825,0.420855107656355,0.535562126259534,0.258593584269774
0.174725625724906,0.219193082297906,0.658199175176081,0.341503233361997,0.694140000083468,0.958608947825387,0.369125320181778,0.624395437945919,0.287463393616679
0.144443283771977,0.313541467793574,0.622037788917633,0.553988656020083,0.677412191655589,1.06770036469251,0.662533489263803,0.733971695713328,0.265766017396422
-0.0917856431677241,0.460242631719516,0.709232347829985,0.503268345325534,0.709805124842779,1.0656728798678,0.0877417815054556,0.804072910368732,0.243505239862501
-0.180683477046455,0.417947537309429,0.652489680836085,0.350108431578077,0.695986493628099,0.994853726696768,0.665737485036944,0.544403698529627,0.246671386115891
-0.144637341364484,0.615096787175362,0.679977026347891,0.485925413372527,0.727786895043523,1.01754911435115,0.788810258080809,0.498635982834834,0.242752594666155
-0.130963615528337,0.724689223604563,0.664349521632716,0.389231607459862,0.665346833103987,0.973048389413824,0.285251463947358,0.479128063642888,0.254596092342636
-0.134606239844117,0.53140990282284,0.70023031264126,0.526650956235786,0.695229694339491,0.999072638921996,0.340881447674855,0.663787718276547,0.242510856646439
