"alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha_mu","alpha_sd","alpha_site_sd"
-0.031897335951453,0.41889136329917,0.672737886735423,0.417186094507229,0.740944056248085,1.00806566344303,0.552985506743025,0.529534132419761,0.234471299383946
0.116888030105391,0.438698983151991,0.674078361940274,0.365255334698258,0.672650782138999,0.986085089820724,0.320393689391578,0.681753218812352,0.23370666435708
0.0606819754088409,0.444592781307978,0.668741030975714,0.386795387512952,0.64501825709408,0.923110494602466,0.486306429551425,0.550006522356181,0.220132724344427
0.110982819148841,0.520330076612148,0.658747983810391,0.406320258039766,0.69304254740436,0.976550987823184,0.517637727647214,0.627499042150464,0.2151816008944
0.165220785606028,0.280672230675744,0.712340747226478,0.354990801556605,0.740606806074505,0.953599094554007,0.706456935896817,0.735219663810054,0.21107262190285
0.31134749191861,0.720991173896109,0.687229474482285,0.357239271736385,0.718182422428791,0.999935917257356,0.936436881931002,1.06417016678116,0.205455783372579
0.349353589455222,0.365183745369956,0.682669495500559,0.257663951752331,0.73661389113935,0.98951339074573,0.874243893676342,0.664100557012235,0.233811765318918
0.17531394169037,0.385757642253803,0.699296825162814,0.238535862987243,0.677912456133013,0.965651830630954,0.942765106421755,0.77949694269109,0.227633357726234
0.0998218402707438,0.607978275338865,0.68880117902876,0.370195043876287,0.727295105515378,0.985353509105607,0.626727417857549,0.609887050165133,0.218420171903304
0.204618342060167,0.806450180489576,0.693660511400373,0.317241909647152,0.718222965257082,0.945938593694899,0.677085667782773,0.522850482076755,0.213031912864915
0.283818878113747,0.402847171588846,0.674132731936222,0.316894778711838,0.798731546445607,0.950301431441299,0.780480584965371,0.520283432361074,0.235070650938603
0.0632980911806973,0.696297856772657,0.669247726438229,0.351972547866294,0.726082672280438,0.960947893639335,0.271613399372289,0.791762803447772,0.199385028873946
0.0589475462412558,0.571347173409494,0.699950735326282,0.372967005425831,0.725725900520787,0.906171797085093,0.261860444524021,0.764482636255415,0.215484427281728
0.478798502633261,0.400141104085714,0.685755302048169,0.453747374384945,0.697315200419279,0.997815750401728,0.900046071027137,0.743473794975532,0.203313305833141
0.783332596383754,0.311450851610868,0.645232640768737,0.428034334933418,0.687006860478267,0.93391799939058,0.64426747384119,0.998029456315646,0.205450426692993
0.573768919599977,0.431803207106565,0.680655523407987,0.438553872401307,0.732128094576377,1.05387877912039,0.634291919591784,0.676801852548051,0.207038253845162
0.362959251669647,0.505485660672401,0.636875220262351,0.461250372560639,0.715137727248454,0.975825935309133,0.348472844243091,0.726828046617104,0.196036823770402
0.0451493360540663,0.830755505409282,0.690494665014014,0.478625897823399,0.711288966633711,0.928725741398786,0.440770352027566,0.560008542822942,0.199694742193088
0.00984161748987409,0.715105192485832,0.685269260520773,0.458232642037902,0.667957050970913,0.949499012192668,0.484592748376876,0.347946489780868,0.219643799011841
-0.282577956474708,0.686720145162191,0.653280496867,0.388382280339613,0.632936822076409,0.990681847656243,0.549544217085964,0.45405390707065,0.228716576512168
-0.0579308811445263,0.742136458750292,0.682926967722466,0.426317303344885,0.704059686304498,0.913397617715686,0.694196367272848,0.599038264427062,0.210665969618305
-0.0996552943816708,0.811548563797594,0.67680058544923,0.434798493947103,0.693504798986647,0.964578062858521,0.329344074741985,0.528823575868949,0.205526080395001
-0.00617846350891833,0.587002179535089,0.659250887047011,0.426536471795671,0.714600157654063,0.988878490974551,1.24249766660462,0.762484647910922,0.217465737253239
0.0375224487842012,0.640074399663998,0.738158283841051,0.446681833250694,0.740462464667669,1.00176057566389,0.345907812412382,1.11987776376204,0.214748655431653
0.186350525803657,0.612275737458244,0.663749869260656,0.289277491171968,0.683531719206017,0.993089724874523,0.335178667279275,0.486057278565182,0.23288147946331
0.248711586492243,0.296291245949822,0.726052425826789,0.381333702587536,0.679603946425471,0.913158787866295,0.557657991941527,0.535477777104643,0.236955615581792
0.554109888236678,0.248072598193982,0.669885914963691,0.348685437511251,0.737592504427397,0.931784725650002,0.685725536648443,0.630813826319539,0.247509835648749
0.462573644028422,0.29663888602747,0.692690421861355,0.336428144932355,0.692994838611192,0.864008943780048,0.753879147139666,0.509035463622706,0.239568664552083
0.396800479934847,0.4160888706822,0.701016974634649,0.334535971164129,0.724213416153506,0.807099716765615,0.484597629183097,0.549833323971336,0.243325175958414
0.465066731166643,0.26201284653475,0.717853556202777,0.402336505720825,0.576638027988378,0.79584927240509,0.448947471675656,0.540516627017177,0.229040638660148
0.621567968866011,0.276096900593934,0.694303680830108,0.351914706917791,0.71978067832288,0.901089178907153,0.952384623924193,0.737250130949677,0.234200470217634
0.374122785376037,0.440744063888289,0.631717927138473,0.369649437416988,0.682241325868952,0.847837092359105,0.00357599732450442,0.996868337382876,0.21988274680062
0.365963094586349,0.653021492201101,0.693206321322819,0.477791743139914,0.638848499467625,0.922361355495461,0.665187280467092,0.522328191628443,0.225219562965857
0.345577706052179,0.483310761129485,0.670343243289602,0.460974696048745,0.654110811064087,0.9626316531883,0.515494207015865,0.785609306526366,0.207666342225934
0.147877460208481,0.451579083109401,0.654917127327171,0.474842643171911,0.647660420758693,0.950862940487297,0.203176671015021,0.499476474432633,0.207927440282183
-0.0340190923156278,0.40602137338303,0.676197641789087,0.465349715558892,0.714421659538625,0.878814994938042,0.563503824242394,0.609329264121882,0.235061880786085
-0.0791683784817586,0.663019026773713,0.657622836049059,0.350562783532008,0.581657060882657,0.911183262848672,0.381138830400017,0.542985948904922,0.23147299564538
0.0531723942513563,0.691047263313099,0.699589002005027,0.343964007212843,0.744177160747679,0.951146980286728,0.253594582197858,0.555747176409093,0.227517568923019
0.0282267818722125,0.661919066218587,0.722826664326991,0.395083522381402,0.643615718259723,0.927354732017586,0.612087837527362,0.657709288355375,0.243709646810056
0.0439653172587135,0.723107421593639,0.740617527398172,0.376969884730786,0.595632233499376,0.855912430201435,1.0858278231375,0.492069179540759,0.21634299895931
0.243335966652008,0.850482243924685,0.704722436657404,0.341545348878688,0.625346867137755,0.869717301241805,0.712004962687397,0.706499155941529,0.227284793505991
0.402245708204771,0.695512525886551,0.709894947165103,0.314757250669285,0.601299929938864,0.86159050005972,0.869206859712951,0.737702027595783,0.264322463220375
0.262274686405792,0.522086529735195,0.663185382210573,0.407223686890205,0.696831804808697,0.883537386887811,0.72046198458091,0.639099596239791,0.261223708497063
0.192784014764035,0.622459163428136,0.637708442384273,0.389745759518377,0.625862616074894,0.857815792363189,-0.202920097743179,0.632901683244966,0.240403003890591
0.372192513151098,0.874421585067627,0.683750442323173,0.45591509821274,0.615309966005611,1.03971858437419,1.05521534709132,1.29928757699111,0.257274383514563
0.474777692252488,0.79177663874425,0.734072592449761,0.462519797220325,0.649964819968929,0.894651851404131,0.645535107907571,0.341994738867636,0.261478647369167
0.476996852698366,0.821478919965258,0.699766375230066,0.374689101177927,0.804702375401246,0.991022193050417,0.696050349504555,1.04372029388545,0.237190274321231
