"alpha[1,1]","alpha[2,1]","alpha[3,1]","alpha[4,1]","alpha[5,1]","alpha[6,1]","alpha_mu","alpha_sd","alpha_site_sd"
0.335930933048143,0.531048950673354,0.703200221290171,0.447740432722859,0.642310483141313,0.87712762773802,0.492302183712296,0.493611965799449,0.242062552563768
0.252986254269571,0.242521410169011,0.691775025685019,0.396283028740818,0.629303528239707,1.00301708533897,1.03446347880388,0.552534113152832,0.257379240524561
0.324915886878747,0.494599405594842,0.67828922581183,0.415000080672913,0.647334228614332,1.04185062309751,0.730429230269386,0.895959128723154,0.249980598858884
0.392250835483587,0.444747348456802,0.665226485981453,0.43554699748561,0.721516327401312,0.875434863203646,0.629921037380913,0.54871251945858,0.246089819062822
0.109483389911183,0.468069319895503,0.672088588314945,0.407894466006734,0.721855832384621,0.957597968376226,0.531932774099985,0.639482118059329,0.212065475606254
0.00955181816689301,0.240612520704149,0.674693574797472,0.380318792485767,0.714559076907458,0.991744171114018,0.76022447631587,0.666429120117823,0.214256544991925
0.217699222815872,0.148761562227109,0.663047580176916,0.331707015741687,0.7005994125785,0.898349752502642,0.460982741168628,0.470331602261953,0.219595845254165
0.0596652230880905,0.351603602992693,0.682646784150448,0.399384811690732,0.72177803807923,0.964377072328207,0.466721519494879,0.661530672785676,0.222979582776831
0.244006569594796,0.485396570799928,0.695186995210005,0.428625228255244,0.682196854660021,0.949936584727232,1.1018482654576,0.752064903035554,0.195658439045242
0.336405528760348,0.603676688896628,0.65268078856451,0.41944034064511,0.621752998481046,0.950790161835567,0.0356054538893918,0.470455422518891,0.207082696448733
0.145651599175063,0.74095965599319,0.658521833964107,0.452345144103939,0.674429016660334,0.999974393793915,0.648963234971815,0.805747342402394,0.19312789752254
0.303552100415964,0.563742485292947,0.662986019806091,0.42204317365446,0.622595168962063,0.928511920106837,0.446224197028739,0.662677475340186,0.221197414725325
0.302449177445438,0.572841705801382,0.669676502417745,0.434611470309335,0.713794809717337,0.934544126014174,0.571179440763931,0.486751158560699,0.19672999287624
